,muh1,muh2,mux1,mux2,success_rate
264,-3.9,-7.8,2.3,4.6,0.094
265,-3.9,-7.8,2.4,4.8,0.109
266,-3.9,-7.8,2.5,5.0,0.101
267,-3.9,-7.8,2.6,5.2,0.117
268,-3.9,-7.8,2.7,5.4,0.095
269,-3.9,-7.8,2.8,5.6,0.105
270,-3.9,-7.8,2.9,5.8,0.095
271,-3.9,-7.8,3.0,6.0,0.113
272,-3.9,-7.8,3.1,6.2,0.095
273,-3.9,-7.8,3.2,6.4,0.106
274,-3.9,-7.8,3.3,6.6,0.091
275,-3.9,-7.8,3.4,6.8,0.089
276,-3.9,-7.8,3.5,7.0,0.099
277,-3.9,-7.8,3.6,7.2,0.08
278,-3.9,-7.8,3.7,7.4,0.103
279,-3.9,-7.8,3.8,7.6,0.108
280,-3.9,-7.8,3.9,7.8,0.105
281,-3.9,-7.8,4.0,8.0,0.097
282,-3.9,-7.8,4.1,8.2,0.113
283,-3.9,-7.8,4.2,8.4,0.103
284,-3.9,-7.8,4.3,8.6,0.105
285,-3.9,-7.8,4.4,8.8,0.093
286,-3.9,-7.8,4.5,9.0,0.103
287,-3.9,-7.8,4.6,9.2,0.088
288,-3.9,-7.8,4.7,9.4,0.093
289,-3.9,-7.8,4.8,9.6,0.109
290,-3.9,-7.8,4.9,9.8,0.107
291,-3.9,-7.8,5.0,10.0,0.103
292,-3.9,-7.8,5.1,10.2,0.112
293,-3.9,-7.8,5.2,10.4,0.112
294,-3.9,-7.8,5.3,10.6,0.119
295,-3.9,-7.8,5.4,10.8,0.089
296,-3.9,-7.8,5.5,11.0,0.11
297,-3.9,-7.8,5.6,11.2,0.101
298,-3.9,-7.8,5.7,11.4,0.103
299,-3.9,-7.8,5.8,11.6,0.107
300,-3.9,-7.8,5.9,11.8,0.109
301,-3.9,-7.8,6.0,12.0,0.093
302,-3.9,-7.8,6.1,12.2,0.096
303,-3.9,-7.8,6.2,12.4,0.095
304,-3.9,-7.8,6.3,12.6,0.117
305,-3.9,-7.8,6.4,12.8,0.104
306,-3.9,-7.8,6.5,13.0,0.085
307,-3.9,-7.8,6.6,13.2,0.09
308,-3.9,-7.8,6.7,13.4,0.118
309,-3.9,-7.8,6.8,13.6,0.095
310,-3.9,-7.8,6.9,13.8,0.092
311,-3.9,-7.8,7.0,14.0,0.106
312,-3.9,-7.8,7.1,14.2,0.087
313,-3.9,-7.8,7.2,14.4,0.093
314,-3.9,-7.8,7.3,14.6,0.107
315,-3.9,-7.8,7.4,14.8,0.114
316,-3.9,-7.8,7.5,15.0,0.093
317,-3.9,-7.8,7.6,15.2,0.09
318,-3.9,-7.8,7.7,15.4,0.111
319,-3.9,-7.8,7.8,15.6,0.096
320,-3.9,-7.8,7.9,15.8,0.113
321,-3.9,-7.8,8.0,16.0,0.094
322,-3.9,-7.8,8.1,16.2,0.092
323,-3.9,-7.8,8.2,16.4,0.089
324,-3.9,-7.8,8.3,16.6,0.095
325,-3.9,-7.8,8.4,16.8,0.102
326,-3.9,-7.8,8.5,17.0,0.102
327,-3.9,-7.8,8.6,17.2,0.114
328,-3.9,-7.8,8.7,17.4,0.098
329,-3.9,-7.8,8.8,17.6,0.102
330,-3.9,-7.8,8.9,17.8,0.106
331,-3.9,-7.8,9.0,18.0,0.086
332,-3.9,-7.8,9.1,18.2,0.098
333,-3.9,-7.8,9.2,18.4,0.098
334,-3.9,-7.8,9.3,18.6,0.109
335,-3.9,-7.8,9.4,18.8,0.095
336,-3.9,-7.8,9.5,19.0,0.091
337,-3.9,-7.8,9.6,19.2,0.124
338,-3.9,-7.8,9.7,19.4,0.113
339,-3.9,-7.8,9.8,19.6,0.094
340,-3.9,-7.8,9.9,19.8,0.105
341,-3.9,-7.8,10.0,20.0,0.122
342,-3.9,-7.8,10.1,20.2,0.107
343,-3.9,-7.8,10.2,20.4,0.099
344,-3.9,-7.8,10.3,20.6,0.096
345,-3.9,-7.8,10.4,20.8,0.076
346,-3.9,-7.8,10.5,21.0,0.093
347,-3.9,-7.8,10.6,21.2,0.091
348,-3.9,-7.8,10.7,21.4,0.102
349,-3.9,-7.8,10.8,21.6,0.102
350,-3.9,-7.8,10.9,21.8,0.092
351,-3.9,-7.8,11.0,22.0,0.095
352,-3.9,-7.8,11.1,22.2,0.085
353,-3.9,-7.8,11.2,22.4,0.102
354,-3.9,-7.8,11.3,22.6,0.09
355,-3.9,-7.8,11.4,22.8,0.096
356,-3.9,-7.8,11.5,23.0,0.101
357,-3.9,-7.8,11.6,23.2,0.109
358,-3.9,-7.8,11.7,23.4,0.102
359,-3.9,-7.8,11.8,23.6,0.102
360,-3.9,-7.8,11.9,23.8,0.114
361,-3.9,-7.8,12.0,24.0,0.086
362,-3.9,-7.8,12.1,24.2,0.1
363,-3.9,-7.8,12.2,24.4,0.109
364,-3.9,-7.8,12.3,24.6,0.091
365,-3.9,-7.8,12.4,24.8,0.105
366,-3.9,-7.8,12.5,25.0,0.097
367,-3.9,-7.8,12.6,25.2,0.098
368,-3.9,-7.8,12.7,25.4,0.091
369,-3.9,-7.8,12.8,25.6,0.117
370,-3.9,-7.8,12.9,25.8,0.099
371,-3.9,-7.8,13.0,26.0,0.099
372,-3.9,-7.8,13.1,26.2,0.107
373,-3.9,-7.8,13.2,26.4,0.118
374,-3.9,-7.8,13.3,26.6,0.114
375,-3.9,-7.8,13.4,26.8,0.102
376,-3.9,-7.8,13.5,27.0,0.109
377,-3.9,-7.8,13.6,27.2,0.11
378,-3.9,-7.8,13.7,27.4,0.09
379,-3.9,-7.8,13.8,27.6,0.11
380,-3.9,-7.8,13.9,27.8,0.102
381,-3.9,-7.8,14.0,28.0,0.095
382,-3.9,-7.8,14.1,28.2,0.089
383,-3.9,-7.8,14.2,28.4,0.107
384,-3.9,-7.8,14.3,28.6,0.105
385,-3.9,-7.8,14.4,28.8,0.111
386,-3.9,-7.8,14.5,29.0,0.093
387,-3.9,-7.8,14.6,29.2,0.101
388,-3.9,-7.8,14.7,29.4,0.094
389,-3.9,-7.8,14.8,29.6,0.086
390,-3.9,-7.8,14.9,29.8,0.105
391,-3.9,-7.8,15.0,30.0,0.111
392,-3.9,-7.8,15.1,30.2,0.103
393,-3.9,-7.8,15.2,30.4,0.109
394,-3.9,-7.8,15.3,30.6,0.104
395,-3.9,-7.8,15.4,30.8,0.115
396,-3.9,-7.8,15.5,31.0,0.102
397,-3.9,-7.8,15.6,31.2,0.109
398,-3.9,-7.8,15.7,31.4,0.108
399,-3.9,-7.8,15.8,31.6,0.092
400,-3.9,-7.8,15.9,31.8,0.099
401,-3.9,-7.8,16.0,32.0,0.118
402,-3.8,-7.6,-4.0,-8.0,0.899
403,-3.8,-7.6,-3.9,-7.8,0.888
404,-3.8,-7.6,-3.8,-7.6,0.918
405,-3.8,-7.6,-3.7,-7.4,0.895
406,-3.8,-7.6,-3.6,-7.2,0.897
407,-3.8,-7.6,-3.5,-7.0,0.901
408,-3.8,-7.6,-3.4,-6.8,0.895
409,-3.8,-7.6,-3.3,-6.6,0.9
410,-3.8,-7.6,-3.2,-6.4,0.908
411,-3.8,-7.6,-3.1,-6.2,0.902
412,-3.8,-7.6,-3.0,-6.0,0.893
413,-3.8,-7.6,-2.9,-5.8,0.9
414,-3.8,-7.6,-2.8,-5.6,0.923
415,-3.8,-7.6,-2.7,-5.4,0.903
416,-3.8,-7.6,-2.6,-5.2,0.893
417,-3.8,-7.6,-2.5,-5.0,0.884
418,-3.8,-7.6,-2.4,-4.8,0.901
419,-3.8,-7.6,-2.3,-4.6,0.898
420,-3.8,-7.6,-2.2,-4.4,0.878
421,-3.8,-7.6,-2.1,-4.2,0.859
422,-3.8,-7.6,-2.0,-4.0,0.866
423,-3.8,-7.6,-1.9,-3.8,0.87
424,-3.8,-7.6,-1.8,-3.6,0.855
425,-3.8,-7.6,-1.7,-3.4,0.838
426,-3.8,-7.6,-1.6,-3.2,0.848
427,-3.8,-7.6,-1.5,-3.0,0.815
428,-3.8,-7.6,-1.4,-2.8,0.82
429,-3.8,-7.6,-1.3,-2.6,0.826
430,-3.8,-7.6,-1.2,-2.4,0.815
431,-3.8,-7.6,-1.1,-2.2,0.79
432,-3.8,-7.6,-1.0,-2.0,0.757
433,-3.8,-7.6,-0.9,-1.8,0.744
434,-3.8,-7.6,-0.8,-1.6,0.693
435,-3.8,-7.6,-0.7,-1.4,0.663
436,-3.8,-7.6,-0.6,-1.2,0.61
437,-3.8,-7.6,-0.5,-1.0,0.573
438,-3.8,-7.6,-0.4,-0.8,0.552
439,-3.8,-7.6,-0.3,-0.6,0.46
440,-3.8,-7.6,-0.2,-0.4,0.434
441,-3.8,-7.6,-0.1,-0.2,0.384
442,-3.8,-7.6,0.0,0.0,0.317
443,-3.8,-7.6,0.1,0.2,0.3
444,-3.8,-7.6,0.2,0.4,0.246
445,-3.8,-7.6,0.3,0.6,0.22
446,-3.8,-7.6,0.4,0.8,0.179
447,-3.8,-7.6,0.5,1.0,0.182
448,-3.8,-7.6,0.6,1.2,0.165
449,-3.8,-7.6,0.7,1.4,0.158
450,-3.8,-7.6,0.8,1.6,0.157
451,-3.8,-7.6,0.9,1.8,0.123
452,-3.8,-7.6,1.0,2.0,0.121
453,-3.8,-7.6,1.1,2.2,0.119
454,-3.8,-7.6,1.2,2.4,0.11
455,-3.8,-7.6,1.3,2.6,0.103
456,-3.8,-7.6,1.4,2.8,0.104
457,-3.8,-7.6,1.5,3.0,0.113
458,-3.8,-7.6,1.6,3.2,0.108
459,-3.8,-7.6,1.7,3.4,0.132
460,-3.8,-7.6,1.8,3.6,0.095
461,-3.8,-7.6,1.9,3.8,0.115
462,-3.8,-7.6,2.0,4.0,0.098
463,-3.8,-7.6,2.1,4.2,0.119
464,-3.8,-7.6,2.2,4.4,0.106
465,-3.8,-7.6,2.3,4.6,0.111
466,-3.8,-7.6,2.4,4.8,0.1
467,-3.8,-7.6,2.5,5.0,0.107
468,-3.8,-7.6,2.6,5.2,0.102
469,-3.8,-7.6,2.7,5.4,0.105
470,-3.8,-7.6,2.8,5.6,0.106
471,-3.8,-7.6,2.9,5.8,0.092
472,-3.8,-7.6,3.0,6.0,0.092
473,-3.8,-7.6,3.1,6.2,0.101
474,-3.8,-7.6,3.2,6.4,0.082
475,-3.8,-7.6,3.3,6.6,0.12
476,-3.8,-7.6,3.4,6.8,0.084
477,-3.8,-7.6,3.5,7.0,0.093
478,-3.8,-7.6,3.6,7.2,0.115
479,-3.8,-7.6,3.7,7.4,0.112
480,-3.8,-7.6,3.8,7.6,0.104
481,-3.8,-7.6,3.9,7.8,0.094
482,-3.8,-7.6,4.0,8.0,0.08
483,-3.8,-7.6,4.1,8.2,0.103
484,-3.8,-7.6,4.2,8.4,0.093
485,-3.8,-7.6,4.3,8.6,0.099
486,-3.8,-7.6,4.4,8.8,0.109
487,-3.8,-7.6,4.5,9.0,0.104
488,-3.8,-7.6,4.6,9.2,0.088
489,-3.8,-7.6,4.7,9.4,0.087
490,-3.8,-7.6,4.8,9.6,0.098
491,-3.8,-7.6,4.9,9.8,0.105
492,-3.8,-7.6,5.0,10.0,0.113
493,-3.8,-7.6,5.1,10.2,0.092
494,-3.8,-7.6,5.2,10.4,0.114
495,-3.8,-7.6,5.3,10.6,0.094
496,-3.8,-7.6,5.4,10.8,0.094
497,-3.8,-7.6,5.5,11.0,0.101
498,-3.8,-7.6,5.6,11.2,0.079
499,-3.8,-7.6,5.7,11.4,0.092
500,-3.8,-7.6,5.8,11.6,0.104
501,-3.8,-7.6,5.9,11.8,0.128
502,-3.8,-7.6,6.0,12.0,0.121
503,-3.8,-7.6,6.1,12.2,0.091
504,-3.8,-7.6,6.2,12.4,0.1
505,-3.8,-7.6,6.3,12.6,0.105
506,-3.8,-7.6,6.4,12.8,0.1
507,-3.8,-7.6,6.5,13.0,0.099
508,-3.8,-7.6,6.6,13.2,0.088
509,-3.8,-7.6,6.7,13.4,0.109
510,-3.8,-7.6,6.8,13.6,0.097
511,-3.8,-7.6,6.9,13.8,0.094
512,-3.8,-7.6,7.0,14.0,0.107
513,-3.8,-7.6,7.1,14.2,0.077
514,-3.8,-7.6,7.2,14.4,0.1
515,-3.8,-7.6,7.3,14.6,0.123
516,-3.8,-7.6,7.4,14.8,0.079
517,-3.8,-7.6,7.5,15.0,0.101
518,-3.8,-7.6,7.6,15.2,0.118
519,-3.8,-7.6,7.7,15.4,0.1
520,-3.8,-7.6,7.8,15.6,0.088
521,-3.8,-7.6,7.9,15.8,0.111
522,-3.8,-7.6,8.0,16.0,0.112
523,-3.8,-7.6,8.1,16.2,0.088
524,-3.8,-7.6,8.2,16.4,0.11
525,-3.8,-7.6,8.3,16.6,0.107
526,-3.8,-7.6,8.4,16.8,0.107
527,-3.8,-7.6,8.5,17.0,0.097
528,-3.8,-7.6,8.6,17.2,0.117
529,-3.8,-7.6,8.7,17.4,0.113
530,-3.8,-7.6,8.8,17.6,0.108
531,-3.8,-7.6,8.9,17.8,0.1
532,-3.8,-7.6,9.0,18.0,0.117
533,-3.8,-7.6,9.1,18.2,0.109
534,-3.8,-7.6,9.2,18.4,0.094
535,-3.8,-7.6,9.3,18.6,0.094
536,-3.8,-7.6,9.4,18.8,0.106
537,-3.8,-7.6,9.5,19.0,0.105
538,-3.8,-7.6,9.6,19.2,0.104
539,-3.8,-7.6,9.7,19.4,0.109
540,-3.8,-7.6,9.8,19.6,0.117
541,-3.8,-7.6,9.9,19.8,0.105
542,-3.8,-7.6,10.0,20.0,0.104
543,-3.8,-7.6,10.1,20.2,0.093
544,-3.8,-7.6,10.2,20.4,0.094
545,-3.8,-7.6,10.3,20.6,0.101
546,-3.8,-7.6,10.4,20.8,0.083
547,-3.8,-7.6,10.5,21.0,0.108
548,-3.8,-7.6,10.6,21.2,0.115
549,-3.8,-7.6,10.7,21.4,0.103
550,-3.8,-7.6,10.8,21.6,0.101
551,-3.8,-7.6,10.9,21.8,0.102
552,-3.8,-7.6,11.0,22.0,0.104
553,-3.8,-7.6,11.1,22.2,0.116
554,-3.8,-7.6,11.2,22.4,0.105
555,-3.8,-7.6,11.3,22.6,0.101
556,-3.8,-7.6,11.4,22.8,0.109
557,-3.8,-7.6,11.5,23.0,0.071
558,-3.8,-7.6,11.6,23.2,0.084
559,-3.8,-7.6,11.7,23.4,0.089
560,-3.8,-7.6,11.8,23.6,0.102
561,-3.8,-7.6,11.9,23.8,0.108
562,-3.8,-7.6,12.0,24.0,0.092
563,-3.8,-7.6,12.1,24.2,0.118
564,-3.8,-7.6,12.2,24.4,0.105
565,-3.8,-7.6,12.3,24.6,0.107
566,-3.8,-7.6,12.4,24.8,0.095
567,-3.8,-7.6,12.5,25.0,0.1
568,-3.8,-7.6,12.6,25.2,0.091
569,-3.8,-7.6,12.7,25.4,0.105
570,-3.8,-7.6,12.8,25.6,0.087
571,-3.8,-7.6,12.9,25.8,0.093
572,-3.8,-7.6,13.0,26.0,0.11
573,-3.8,-7.6,13.1,26.2,0.087
574,-3.8,-7.6,13.2,26.4,0.117
575,-3.8,-7.6,13.3,26.6,0.113
576,-3.8,-7.6,13.4,26.8,0.096
577,-3.8,-7.6,13.5,27.0,0.088
578,-3.8,-7.6,13.6,27.2,0.115
579,-3.8,-7.6,13.7,27.4,0.113
580,-3.8,-7.6,13.8,27.6,0.098
581,-3.8,-7.6,13.9,27.8,0.101
582,-3.8,-7.6,14.0,28.0,0.097
583,-3.8,-7.6,14.1,28.2,0.09
584,-3.8,-7.6,14.2,28.4,0.107
585,-3.8,-7.6,14.3,28.6,0.095
586,-3.8,-7.6,14.4,28.8,0.094
587,-3.8,-7.6,14.5,29.0,0.101
588,-3.8,-7.6,14.6,29.2,0.092
589,-3.8,-7.6,14.7,29.4,0.095
590,-3.8,-7.6,14.8,29.6,0.116
591,-3.8,-7.6,14.9,29.8,0.095
592,-3.8,-7.6,15.0,30.0,0.097
593,-3.8,-7.6,15.1,30.2,0.095
594,-3.8,-7.6,15.2,30.4,0.103
595,-3.8,-7.6,15.3,30.6,0.101
596,-3.8,-7.6,15.4,30.8,0.092
597,-3.8,-7.6,15.5,31.0,0.109
598,-3.8,-7.6,15.6,31.2,0.106
599,-3.8,-7.6,15.7,31.4,0.103
600,-3.8,-7.6,15.8,31.6,0.104
601,-3.8,-7.6,15.9,31.8,0.092
602,-3.8,-7.6,16.0,32.0,0.098
603,-3.7,-7.4,-4.0,-8.0,0.891
604,-3.7,-7.4,-3.9,-7.8,0.892
605,-3.7,-7.4,-3.8,-7.6,0.901
606,-3.7,-7.4,-3.7,-7.4,0.898
607,-3.7,-7.4,-3.6,-7.2,0.882
608,-3.7,-7.4,-3.5,-7.0,0.905
609,-3.7,-7.4,-3.4,-6.8,0.904
610,-3.7,-7.4,-3.3,-6.6,0.907
611,-3.7,-7.4,-3.2,-6.4,0.897
612,-3.7,-7.4,-3.1,-6.2,0.915
613,-3.7,-7.4,-3.0,-6.0,0.9
614,-3.7,-7.4,-2.9,-5.8,0.865
615,-3.7,-7.4,-2.8,-5.6,0.891
616,-3.7,-7.4,-2.7,-5.4,0.897
617,-3.7,-7.4,-2.6,-5.2,0.917
618,-3.7,-7.4,-2.5,-5.0,0.878
619,-3.7,-7.4,-2.4,-4.8,0.9
620,-3.7,-7.4,-2.3,-4.6,0.893
621,-3.7,-7.4,-2.2,-4.4,0.894
622,-3.7,-7.4,-2.1,-4.2,0.883
623,-3.7,-7.4,-2.0,-4.0,0.892
624,-3.7,-7.4,-1.9,-3.8,0.879
625,-3.7,-7.4,-1.8,-3.6,0.875
626,-3.7,-7.4,-1.7,-3.4,0.881
627,-3.7,-7.4,-1.6,-3.2,0.874
628,-3.7,-7.4,-1.5,-3.0,0.86
629,-3.7,-7.4,-1.4,-2.8,0.842
630,-3.7,-7.4,-1.3,-2.6,0.836
631,-3.7,-7.4,-1.2,-2.4,0.82
632,-3.7,-7.4,-1.1,-2.2,0.804
633,-3.7,-7.4,-1.0,-2.0,0.787
634,-3.7,-7.4,-0.9,-1.8,0.773
635,-3.7,-7.4,-0.8,-1.6,0.71
636,-3.7,-7.4,-0.7,-1.4,0.713
637,-3.7,-7.4,-0.6,-1.2,0.668
638,-3.7,-7.4,-0.5,-1.0,0.627
639,-3.7,-7.4,-0.4,-0.8,0.569
640,-3.7,-7.4,-0.3,-0.6,0.531
641,-3.7,-7.4,-0.2,-0.4,0.487
642,-3.7,-7.4,-0.1,-0.2,0.403
643,-3.7,-7.4,0.0,0.0,0.353
644,-3.7,-7.4,0.1,0.2,0.288
645,-3.7,-7.4,0.2,0.4,0.26
646,-3.7,-7.4,0.3,0.6,0.246
647,-3.7,-7.4,0.4,0.8,0.205
648,-3.7,-7.4,0.5,1.0,0.183
649,-3.7,-7.4,0.6,1.2,0.139
650,-3.7,-7.4,0.7,1.4,0.153
651,-3.7,-7.4,0.8,1.6,0.137
652,-3.7,-7.4,0.9,1.8,0.142
653,-3.7,-7.4,1.0,2.0,0.142
654,-3.7,-7.4,1.1,2.2,0.123
655,-3.7,-7.4,1.2,2.4,0.123
656,-3.7,-7.4,1.3,2.6,0.133
657,-3.7,-7.4,1.4,2.8,0.098
658,-3.7,-7.4,1.5,3.0,0.109
659,-3.7,-7.4,1.6,3.2,0.118
660,-3.7,-7.4,1.7,3.4,0.104
661,-3.7,-7.4,1.8,3.6,0.092
662,-3.7,-7.4,1.9,3.8,0.097
663,-3.7,-7.4,2.0,4.0,0.104
664,-3.7,-7.4,2.1,4.2,0.106
665,-3.7,-7.4,2.2,4.4,0.095
666,-3.7,-7.4,2.3,4.6,0.083
667,-3.7,-7.4,2.4,4.8,0.092
668,-3.7,-7.4,2.5,5.0,0.106
669,-3.7,-7.4,2.6,5.2,0.106
670,-3.7,-7.4,2.7,5.4,0.094
671,-3.7,-7.4,2.8,5.6,0.104
672,-3.7,-7.4,2.9,5.8,0.1
673,-3.7,-7.4,3.0,6.0,0.099
674,-3.7,-7.4,3.1,6.2,0.106
675,-3.7,-7.4,3.2,6.4,0.096
676,-3.7,-7.4,3.3,6.6,0.119
677,-3.7,-7.4,3.4,6.8,0.088
678,-3.7,-7.4,3.5,7.0,0.11
679,-3.7,-7.4,3.6,7.2,0.098
680,-3.7,-7.4,3.7,7.4,0.095
681,-3.7,-7.4,3.8,7.6,0.095
682,-3.7,-7.4,3.9,7.8,0.099
683,-3.7,-7.4,4.0,8.0,0.105
684,-3.7,-7.4,4.1,8.2,0.077
685,-3.7,-7.4,4.2,8.4,0.115
686,-3.7,-7.4,4.3,8.6,0.108
687,-3.7,-7.4,4.4,8.8,0.121
688,-3.7,-7.4,4.5,9.0,0.118
689,-3.7,-7.4,4.6,9.2,0.099
690,-3.7,-7.4,4.7,9.4,0.123
691,-3.7,-7.4,4.8,9.6,0.102
692,-3.7,-7.4,4.9,9.8,0.094
693,-3.7,-7.4,5.0,10.0,0.1
694,-3.7,-7.4,5.1,10.2,0.089
695,-3.7,-7.4,5.2,10.4,0.083
696,-3.7,-7.4,5.3,10.6,0.086
697,-3.7,-7.4,5.4,10.8,0.092
698,-3.7,-7.4,5.5,11.0,0.12
699,-3.7,-7.4,5.6,11.2,0.104
700,-3.7,-7.4,5.7,11.4,0.101
701,-3.7,-7.4,5.8,11.6,0.105
702,-3.7,-7.4,5.9,11.8,0.099
703,-3.7,-7.4,6.0,12.0,0.091
704,-3.7,-7.4,6.1,12.2,0.112
705,-3.7,-7.4,6.2,12.4,0.085
706,-3.7,-7.4,6.3,12.6,0.118
707,-3.7,-7.4,6.4,12.8,0.116
708,-3.7,-7.4,6.5,13.0,0.098
709,-3.7,-7.4,6.6,13.2,0.117
710,-3.7,-7.4,6.7,13.4,0.095
711,-3.7,-7.4,6.8,13.6,0.1
712,-3.7,-7.4,6.9,13.8,0.096
713,-3.7,-7.4,7.0,14.0,0.112
714,-3.7,-7.4,7.1,14.2,0.116
715,-3.7,-7.4,7.2,14.4,0.089
716,-3.7,-7.4,7.3,14.6,0.087
717,-3.7,-7.4,7.4,14.8,0.095
718,-3.7,-7.4,7.5,15.0,0.1
719,-3.7,-7.4,7.6,15.2,0.109
720,-3.7,-7.4,7.7,15.4,0.111
721,-3.7,-7.4,7.8,15.6,0.092
722,-3.7,-7.4,7.9,15.8,0.083
723,-3.7,-7.4,8.0,16.0,0.09
724,-3.7,-7.4,8.1,16.2,0.111
725,-3.7,-7.4,8.2,16.4,0.098
726,-3.7,-7.4,8.3,16.6,0.115
727,-3.7,-7.4,8.4,16.8,0.107
728,-3.7,-7.4,8.5,17.0,0.091
729,-3.7,-7.4,8.6,17.2,0.112
730,-3.7,-7.4,8.7,17.4,0.103
731,-3.7,-7.4,8.8,17.6,0.098
732,-3.7,-7.4,8.9,17.8,0.102
733,-3.7,-7.4,9.0,18.0,0.094
734,-3.7,-7.4,9.1,18.2,0.098
735,-3.7,-7.4,9.2,18.4,0.101
736,-3.7,-7.4,9.3,18.6,0.104
737,-3.7,-7.4,9.4,18.8,0.097
738,-3.7,-7.4,9.5,19.0,0.104
739,-3.7,-7.4,9.6,19.2,0.105
740,-3.7,-7.4,9.7,19.4,0.105
741,-3.7,-7.4,9.8,19.6,0.092
742,-3.7,-7.4,9.9,19.8,0.107
743,-3.7,-7.4,10.0,20.0,0.103
744,-3.7,-7.4,10.1,20.2,0.109
745,-3.7,-7.4,10.2,20.4,0.088
746,-3.7,-7.4,10.3,20.6,0.097
747,-3.7,-7.4,10.4,20.8,0.111
748,-3.7,-7.4,10.5,21.0,0.09
749,-3.7,-7.4,10.6,21.2,0.106
750,-3.7,-7.4,10.7,21.4,0.094
751,-3.7,-7.4,10.8,21.6,0.089
752,-3.7,-7.4,10.9,21.8,0.106
753,-3.7,-7.4,11.0,22.0,0.108
754,-3.7,-7.4,11.1,22.2,0.097
755,-3.7,-7.4,11.2,22.4,0.085
756,-3.7,-7.4,11.3,22.6,0.106
757,-3.7,-7.4,11.4,22.8,0.113
758,-3.7,-7.4,11.5,23.0,0.092
759,-3.7,-7.4,11.6,23.2,0.089
760,-3.7,-7.4,11.7,23.4,0.084
761,-3.7,-7.4,11.8,23.6,0.1
762,-3.7,-7.4,11.9,23.8,0.12
763,-3.7,-7.4,12.0,24.0,0.114
764,-3.7,-7.4,12.1,24.2,0.091
765,-3.7,-7.4,12.2,24.4,0.112
766,-3.7,-7.4,12.3,24.6,0.086
767,-3.7,-7.4,12.4,24.8,0.119
768,-3.7,-7.4,12.5,25.0,0.105
769,-3.7,-7.4,12.6,25.2,0.087
770,-3.7,-7.4,12.7,25.4,0.104
771,-3.7,-7.4,12.8,25.6,0.111
772,-3.7,-7.4,12.9,25.8,0.103
773,-3.7,-7.4,13.0,26.0,0.093
774,-3.7,-7.4,13.1,26.2,0.083
775,-3.7,-7.4,13.2,26.4,0.111
776,-3.7,-7.4,13.3,26.6,0.106
777,-3.7,-7.4,13.4,26.8,0.09
778,-3.7,-7.4,13.5,27.0,0.104
779,-3.7,-7.4,13.6,27.2,0.107
780,-3.7,-7.4,13.7,27.4,0.093
781,-3.7,-7.4,13.8,27.6,0.095
782,-3.7,-7.4,13.9,27.8,0.095
783,-3.7,-7.4,14.0,28.0,0.091
784,-3.7,-7.4,14.1,28.2,0.101
785,-3.7,-7.4,14.2,28.4,0.109
786,-3.7,-7.4,14.3,28.6,0.095
787,-3.7,-7.4,14.4,28.8,0.096
788,-3.7,-7.4,14.5,29.0,0.106
789,-3.7,-7.4,14.6,29.2,0.111
790,-3.7,-7.4,14.7,29.4,0.113
791,-3.7,-7.4,14.8,29.6,0.104
792,-3.7,-7.4,14.9,29.8,0.1
793,-3.7,-7.4,15.0,30.0,0.089
794,-3.7,-7.4,15.1,30.2,0.093
795,-3.7,-7.4,15.2,30.4,0.113
796,-3.7,-7.4,15.3,30.6,0.102
797,-3.7,-7.4,15.4,30.8,0.103
798,-3.7,-7.4,15.5,31.0,0.114
799,-3.7,-7.4,15.6,31.2,0.111
800,-3.7,-7.4,15.7,31.4,0.118
801,-3.7,-7.4,15.8,31.6,0.09
802,-3.7,-7.4,15.9,31.8,0.112
803,-3.7,-7.4,16.0,32.0,0.1
804,-3.6,-7.2,-4.0,-8.0,0.918
805,-3.6,-7.2,-3.9,-7.8,0.895
806,-3.6,-7.2,-3.8,-7.6,0.886
807,-3.6,-7.2,-3.7,-7.4,0.91
808,-3.6,-7.2,-3.6,-7.2,0.903
809,-3.6,-7.2,-3.5,-7.0,0.917
810,-3.6,-7.2,-3.4,-6.8,0.907
811,-3.6,-7.2,-3.3,-6.6,0.911
812,-3.6,-7.2,-3.2,-6.4,0.895
813,-3.6,-7.2,-3.1,-6.2,0.916
814,-3.6,-7.2,-3.0,-6.0,0.891
815,-3.6,-7.2,-2.9,-5.8,0.904
816,-3.6,-7.2,-2.8,-5.6,0.904
817,-3.6,-7.2,-2.7,-5.4,0.904
818,-3.6,-7.2,-2.6,-5.2,0.902
819,-3.6,-7.2,-2.5,-5.0,0.902
820,-3.6,-7.2,-2.4,-4.8,0.874
821,-3.6,-7.2,-2.3,-4.6,0.897
822,-3.6,-7.2,-2.2,-4.4,0.876
823,-3.6,-7.2,-2.1,-4.2,0.893
824,-3.6,-7.2,-2.0,-4.0,0.879
825,-3.6,-7.2,-1.9,-3.8,0.875
826,-3.6,-7.2,-1.8,-3.6,0.895
827,-3.6,-7.2,-1.7,-3.4,0.862
828,-3.6,-7.2,-1.6,-3.2,0.849
829,-3.6,-7.2,-1.5,-3.0,0.84
830,-3.6,-7.2,-1.4,-2.8,0.839
831,-3.6,-7.2,-1.3,-2.6,0.836
832,-3.6,-7.2,-1.2,-2.4,0.799
833,-3.6,-7.2,-1.1,-2.2,0.818
834,-3.6,-7.2,-1.0,-2.0,0.824
835,-3.6,-7.2,-0.9,-1.8,0.75
836,-3.6,-7.2,-0.8,-1.6,0.728
