,muh,sigmah,success_rate
766,-3.44,0.59,0.12433333333333334
767,-3.44,0.6,0.12733333333333333
768,-3.44,0.61,0.126
769,-3.44,0.62,0.12633333333333333
770,-3.44,0.63,0.114
771,-3.44,0.64,0.121
772,-3.44,0.65,0.13366666666666666
773,-3.44,0.66,0.12433333333333334
774,-3.44,0.67,0.123
775,-3.44,0.68,0.11133333333333334
776,-3.44,0.69,0.13433333333333333
777,-3.44,0.7,0.133
778,-3.44,0.71,0.118
779,-3.44,0.72,0.129
780,-3.44,0.73,0.11866666666666667
781,-3.44,0.74,0.12766666666666668
782,-3.44,0.75,0.12966666666666668
783,-3.44,0.76,0.13633333333333333
784,-3.44,0.77,0.12633333333333333
785,-3.44,0.78,0.12
786,-3.44,0.79,0.12633333333333333
787,-3.44,0.8,0.13166666666666665
788,-3.44,0.81,0.12066666666666667
789,-3.44,0.82,0.13266666666666665
790,-3.44,0.83,0.14233333333333334
791,-3.44,0.84,0.13333333333333333
792,-3.44,0.85,0.138
793,-3.44,0.86,0.132
794,-3.44,0.87,0.13933333333333334
795,-3.44,0.88,0.129
796,-3.44,0.89,0.12966666666666668
797,-3.44,0.9,0.14333333333333334
798,-3.44,0.91,0.13433333333333333
799,-3.44,0.92,0.13633333333333333
800,-3.44,0.93,0.14133333333333334
801,-3.44,0.94,0.13966666666666666
802,-3.44,0.95,0.13666666666666666
803,-3.44,0.96,0.136
804,-3.44,0.97,0.13966666666666666
805,-3.44,0.98,0.14566666666666667
806,-3.44,0.99,0.13966666666666666
807,-3.44,1.0,0.147
808,-3.36,0.0,0.10233333333333333
809,-3.36,0.01,0.09633333333333334
810,-3.36,0.02,0.10166666666666667
811,-3.36,0.03,0.09433333333333334
812,-3.36,0.04,0.11133333333333334
813,-3.36,0.05,0.099
814,-3.36,0.06,0.089
815,-3.36,0.07,0.09933333333333333
816,-3.36,0.08,0.107
817,-3.36,0.09,0.103
818,-3.36,0.1,0.1
819,-3.36,0.11,0.09966666666666667
820,-3.36,0.12,0.10066666666666667
821,-3.36,0.13,0.098
822,-3.36,0.14,0.09566666666666666
823,-3.36,0.15,0.10833333333333334
824,-3.36,0.16,0.104
825,-3.36,0.17,0.09933333333333333
826,-3.36,0.18,0.10633333333333334
827,-3.36,0.19,0.10533333333333333
828,-3.36,0.2,0.10433333333333333
829,-3.36,0.21,0.10866666666666666
830,-3.36,0.22,0.09966666666666667
831,-3.36,0.23,0.10733333333333334
832,-3.36,0.24,0.09533333333333334
833,-3.36,0.25,0.10033333333333333
834,-3.36,0.26,0.119
835,-3.36,0.27,0.10633333333333334
836,-3.36,0.28,0.10533333333333333
837,-3.36,0.29,0.103
838,-3.36,0.3,0.10233333333333333
839,-3.36,0.31,0.10566666666666667
840,-3.36,0.32,0.10933333333333334
841,-3.36,0.33,0.10633333333333334
842,-3.36,0.34,0.105
843,-3.36,0.35,0.10966666666666666
844,-3.36,0.36,0.109
845,-3.36,0.37,0.10466666666666667
846,-3.36,0.38,0.109
847,-3.36,0.39,0.10266666666666667
848,-3.36,0.4,0.12333333333333334
849,-3.36,0.41,0.12233333333333334
850,-3.36,0.42,0.127
851,-3.36,0.43,0.117
852,-3.36,0.44,0.119
853,-3.36,0.45,0.114
854,-3.36,0.46,0.10933333333333334
855,-3.36,0.47,0.118
856,-3.36,0.48,0.117
857,-3.36,0.49,0.10533333333333333
858,-3.36,0.5,0.11233333333333333
859,-3.36,0.51,0.125
860,-3.36,0.52,0.119
861,-3.36,0.53,0.12266666666666666
862,-3.36,0.54,0.11633333333333333
863,-3.36,0.55,0.12466666666666666
864,-3.36,0.56,0.13066666666666665
865,-3.36,0.57,0.122
866,-3.36,0.58,0.12166666666666667
867,-3.36,0.59,0.122
868,-3.36,0.6,0.127
869,-3.36,0.61,0.11633333333333333
870,-3.36,0.62,0.12033333333333333
871,-3.36,0.63,0.13133333333333333
872,-3.36,0.64,0.12433333333333334
873,-3.36,0.65,0.13
874,-3.36,0.66,0.122
875,-3.36,0.67,0.13433333333333333
876,-3.36,0.68,0.12833333333333333
877,-3.36,0.69,0.129
878,-3.36,0.7,0.13833333333333334
879,-3.36,0.71,0.13066666666666665
880,-3.36,0.72,0.12466666666666666
881,-3.36,0.73,0.137
882,-3.36,0.74,0.12433333333333334
883,-3.36,0.75,0.13
884,-3.36,0.76,0.12766666666666668
885,-3.36,0.77,0.127
886,-3.36,0.78,0.13366666666666666
887,-3.36,0.79,0.12766666666666668
888,-3.36,0.8,0.137
889,-3.36,0.81,0.12833333333333333
890,-3.36,0.82,0.13566666666666666
891,-3.36,0.83,0.141
892,-3.36,0.84,0.132
893,-3.36,0.85,0.13633333333333333
894,-3.36,0.86,0.13533333333333333
895,-3.36,0.87,0.13266666666666665
896,-3.36,0.88,0.153
897,-3.36,0.89,0.141
898,-3.36,0.9,0.14433333333333334
899,-3.36,0.91,0.143
900,-3.36,0.92,0.14333333333333334
901,-3.36,0.93,0.15133333333333332
902,-3.36,0.94,0.14533333333333334
903,-3.36,0.95,0.16266666666666665
904,-3.36,0.96,0.142
905,-3.36,0.97,0.148
906,-3.36,0.98,0.14566666666666667
907,-3.36,0.99,0.15066666666666667
908,-3.36,1.0,0.14733333333333334
909,-3.28,0.0,0.10133333333333333
910,-3.28,0.01,0.105
911,-3.28,0.02,0.10233333333333333
912,-3.28,0.03,0.09666666666666666
913,-3.28,0.04,0.101
914,-3.28,0.05,0.10433333333333333
915,-3.28,0.06,0.108
916,-3.28,0.07,0.10533333333333333
917,-3.28,0.08,0.09533333333333334
918,-3.28,0.09,0.09633333333333334
919,-3.28,0.1,0.096
920,-3.28,0.11,0.09866666666666667
921,-3.28,0.12,0.10366666666666667
922,-3.28,0.13,0.097
923,-3.28,0.14,0.10766666666666666
924,-3.28,0.15,0.10133333333333333
925,-3.28,0.16,0.10266666666666667
926,-3.28,0.17,0.09866666666666667
927,-3.28,0.18,0.09433333333333334
928,-3.28,0.19,0.094
929,-3.28,0.2,0.10233333333333333
930,-3.28,0.21,0.106
931,-3.28,0.22,0.11533333333333333
932,-3.28,0.23,0.10966666666666666
933,-3.28,0.24,0.10066666666666667
934,-3.28,0.25,0.11066666666666666
935,-3.28,0.26,0.105
936,-3.28,0.27,0.10433333333333333
937,-3.28,0.28,0.11266666666666666
938,-3.28,0.29,0.109
939,-3.28,0.3,0.11033333333333334
940,-3.28,0.31,0.113
941,-3.28,0.32,0.11933333333333333
942,-3.28,0.33,0.12466666666666666
943,-3.28,0.34,0.11566666666666667
944,-3.28,0.35,0.11533333333333333
945,-3.28,0.36,0.11933333333333333
946,-3.28,0.37,0.109
947,-3.28,0.38,0.116
948,-3.28,0.39,0.10766666666666666
949,-3.28,0.4,0.12033333333333333
950,-3.28,0.41,0.117
951,-3.28,0.42,0.126
952,-3.28,0.43,0.12133333333333333
953,-3.28,0.44,0.10533333333333333
954,-3.28,0.45,0.11733333333333333
955,-3.28,0.46,0.118
956,-3.28,0.47,0.11633333333333333
957,-3.28,0.48,0.11833333333333333
958,-3.28,0.49,0.11966666666666667
959,-3.28,0.5,0.12533333333333332
960,-3.28,0.51,0.11533333333333333
961,-3.28,0.52,0.12033333333333333
962,-3.28,0.53,0.12633333333333333
963,-3.28,0.54,0.13233333333333333
964,-3.28,0.55,0.12633333333333333
965,-3.28,0.56,0.12566666666666668
966,-3.28,0.57,0.128
967,-3.28,0.58,0.13866666666666666
968,-3.28,0.59,0.12166666666666667
969,-3.28,0.6,0.13033333333333333
970,-3.28,0.61,0.12433333333333334
971,-3.28,0.62,0.128
972,-3.28,0.63,0.12933333333333333
973,-3.28,0.64,0.12533333333333332
974,-3.28,0.65,0.14033333333333334
975,-3.28,0.66,0.12933333333333333
976,-3.28,0.67,0.13333333333333333
977,-3.28,0.68,0.135
978,-3.28,0.69,0.13533333333333333
979,-3.28,0.7,0.14066666666666666
980,-3.28,0.71,0.14033333333333334
981,-3.28,0.72,0.13533333333333333
982,-3.28,0.73,0.13533333333333333
983,-3.28,0.74,0.139
984,-3.28,0.75,0.12966666666666668
985,-3.28,0.76,0.14
986,-3.28,0.77,0.15333333333333332
987,-3.28,0.78,0.14533333333333334
988,-3.28,0.79,0.14366666666666666
989,-3.28,0.8,0.13466666666666666
990,-3.28,0.81,0.141
991,-3.28,0.82,0.13366666666666666
992,-3.28,0.83,0.13466666666666666
993,-3.28,0.84,0.132
994,-3.28,0.85,0.14833333333333334
995,-3.28,0.86,0.143
996,-3.28,0.87,0.13933333333333334
997,-3.28,0.88,0.148
998,-3.28,0.89,0.149
999,-3.28,0.9,0.15066666666666667
1000,-3.28,0.91,0.155
1001,-3.28,0.92,0.14733333333333334
1002,-3.28,0.93,0.146
1003,-3.28,0.94,0.15033333333333335
1004,-3.28,0.95,0.142
1005,-3.28,0.96,0.143
1006,-3.28,0.97,0.14666666666666667
1007,-3.28,0.98,0.14633333333333334
1008,-3.28,0.99,0.16033333333333333
1009,-3.28,1.0,0.13633333333333333
1010,-3.2,0.0,0.10433333333333333
1011,-3.2,0.01,0.10733333333333334
1012,-3.2,0.02,0.10233333333333333
1013,-3.2,0.03,0.10833333333333334
1014,-3.2,0.04,0.09266666666666666
1015,-3.2,0.05,0.10433333333333333
1016,-3.2,0.06,0.10033333333333333
1017,-3.2,0.07,0.09833333333333333
1018,-3.2,0.08,0.09533333333333334
1019,-3.2,0.09,0.10333333333333333
1020,-3.2,0.1,0.09766666666666667
1021,-3.2,0.11,0.09133333333333334
1022,-3.2,0.12,0.101
1023,-3.2,0.13,0.10533333333333333
1024,-3.2,0.14,0.10466666666666667
1025,-3.2,0.15,0.097
1026,-3.2,0.16,0.10833333333333334
1027,-3.2,0.17,0.10766666666666666
1028,-3.2,0.18,0.12
1029,-3.2,0.19,0.106
1030,-3.2,0.2,0.11
1031,-3.2,0.21,0.12166666666666667
1032,-3.2,0.22,0.10766666666666666
1033,-3.2,0.23,0.117
1034,-3.2,0.24,0.12466666666666666
1035,-3.2,0.25,0.11133333333333334
1036,-3.2,0.26,0.12066666666666667
1037,-3.2,0.27,0.10766666666666666
1038,-3.2,0.28,0.119
1039,-3.2,0.29,0.11233333333333333
1040,-3.2,0.3,0.112
1041,-3.2,0.31,0.11466666666666667
1042,-3.2,0.32,0.11266666666666666
1043,-3.2,0.33,0.11333333333333333
1044,-3.2,0.34,0.11166666666666666
1045,-3.2,0.35,0.111
1046,-3.2,0.36,0.11866666666666667
1047,-3.2,0.37,0.11466666666666667
1048,-3.2,0.38,0.11533333333333333
1049,-3.2,0.39,0.12566666666666668
1050,-3.2,0.4,0.12033333333333333
1051,-3.2,0.41,0.10866666666666666
1052,-3.2,0.42,0.12666666666666668
1053,-3.2,0.43,0.12433333333333334
1054,-3.2,0.44,0.115
1055,-3.2,0.45,0.114
1056,-3.2,0.46,0.12133333333333333
1057,-3.2,0.47,0.13333333333333333
1058,-3.2,0.48,0.11966666666666667
1059,-3.2,0.49,0.12533333333333332
1060,-3.2,0.5,0.121
1061,-3.2,0.51,0.13133333333333333
1062,-3.2,0.52,0.14166666666666666
1063,-3.2,0.53,0.129
1064,-3.2,0.54,0.133
1065,-3.2,0.55,0.139
1066,-3.2,0.56,0.126
1067,-3.2,0.57,0.13533333333333333
1068,-3.2,0.58,0.12333333333333334
1069,-3.2,0.59,0.14233333333333334
1070,-3.2,0.6,0.13833333333333334
1071,-3.2,0.61,0.13133333333333333
1072,-3.2,0.62,0.14
1073,-3.2,0.63,0.13166666666666665
1074,-3.2,0.64,0.13666666666666666
1075,-3.2,0.65,0.13833333333333334
1076,-3.2,0.66,0.13
1077,-3.2,0.67,0.14766666666666667
1078,-3.2,0.68,0.125
1079,-3.2,0.69,0.13666666666666666
1080,-3.2,0.7,0.13466666666666666
1081,-3.2,0.71,0.132
1082,-3.2,0.72,0.14833333333333334
1083,-3.2,0.73,0.14433333333333334
1084,-3.2,0.74,0.14166666666666666
1085,-3.2,0.75,0.131
1086,-3.2,0.76,0.14366666666666666
1087,-3.2,0.77,0.14466666666666667
1088,-3.2,0.78,0.14133333333333334
1089,-3.2,0.79,0.14933333333333335
1090,-3.2,0.8,0.14433333333333334
1091,-3.2,0.81,0.14633333333333334
1092,-3.2,0.82,0.14
1093,-3.2,0.83,0.14133333333333334
1094,-3.2,0.84,0.14566666666666667
1095,-3.2,0.85,0.14166666666666666
1096,-3.2,0.86,0.138
1097,-3.2,0.87,0.13866666666666666
1098,-3.2,0.88,0.15133333333333332
1099,-3.2,0.89,0.157
1100,-3.2,0.9,0.148
1101,-3.2,0.91,0.15233333333333332
1102,-3.2,0.92,0.147
1103,-3.2,0.93,0.14933333333333335
1104,-3.2,0.94,0.143
1105,-3.2,0.95,0.15333333333333332
1106,-3.2,0.96,0.14766666666666667
1107,-3.2,0.97,0.15066666666666667
1108,-3.2,0.98,0.164
1109,-3.2,0.99,0.15866666666666668
1110,-3.2,1.0,0.15733333333333333
1111,-3.12,0.0,0.10233333333333333
1112,-3.12,0.01,0.09466666666666666
1113,-3.12,0.02,0.10366666666666667
1114,-3.12,0.03,0.10033333333333333
1115,-3.12,0.04,0.10733333333333334
1116,-3.12,0.05,0.10766666666666666
1117,-3.12,0.06,0.10133333333333333
1118,-3.12,0.07,0.104
1119,-3.12,0.08,0.10033333333333333
1120,-3.12,0.09,0.098
1121,-3.12,0.1,0.09633333333333334
1122,-3.12,0.11,0.10866666666666666
1123,-3.12,0.12,0.105
1124,-3.12,0.13,0.102
1125,-3.12,0.14,0.10933333333333334
1126,-3.12,0.15,0.10333333333333333
1127,-3.12,0.16,0.10066666666666667
1128,-3.12,0.17,0.10466666666666667
1129,-3.12,0.18,0.10633333333333334
1130,-3.12,0.19,0.116
1131,-3.12,0.2,0.113
1132,-3.12,0.21,0.11633333333333333
1133,-3.12,0.22,0.11433333333333333
1134,-3.12,0.23,0.115
1135,-3.12,0.24,0.11466666666666667
1136,-3.12,0.25,0.11566666666666667
1137,-3.12,0.26,0.11866666666666667
1138,-3.12,0.27,0.11633333333333333
1139,-3.12,0.28,0.116
1140,-3.12,0.29,0.12266666666666666
1141,-3.12,0.3,0.12166666666666667
1142,-3.12,0.31,0.12
1143,-3.12,0.32,0.11666666666666667
1144,-3.12,0.33,0.12466666666666666
1145,-3.12,0.34,0.11966666666666667
1146,-3.12,0.35,0.11466666666666667
1147,-3.12,0.36,0.119
1148,-3.12,0.37,0.124
1149,-3.12,0.38,0.12633333333333333
1150,-3.12,0.39,0.12866666666666668
1151,-3.12,0.4,0.12933333333333333
1152,-3.12,0.41,0.11766666666666667
1153,-3.12,0.42,0.11966666666666667
1154,-3.12,0.43,0.12066666666666667
1155,-3.12,0.44,0.12033333333333333
1156,-3.12,0.45,0.132
1157,-3.12,0.46,0.132
1158,-3.12,0.47,0.126
1159,-3.12,0.48,0.12366666666666666
1160,-3.12,0.49,0.13233333333333333
1161,-3.12,0.5,0.12633333333333333
1162,-3.12,0.51,0.12166666666666667
1163,-3.12,0.52,0.13066666666666665
1164,-3.12,0.53,0.12266666666666666
1165,-3.12,0.54,0.13833333333333334
1166,-3.12,0.55,0.14266666666666666
1167,-3.12,0.56,0.14833333333333334
1168,-3.12,0.57,0.128
1169,-3.12,0.58,0.14233333333333334
1170,-3.12,0.59,0.14733333333333334
1171,-3.12,0.6,0.14866666666666667
1172,-3.12,0.61,0.13066666666666665
1173,-3.12,0.62,0.13366666666666666
1174,-3.12,0.63,0.14633333333333334
1175,-3.12,0.64,0.135
1176,-3.12,0.65,0.14133333333333334
1177,-3.12,0.66,0.14633333333333334
1178,-3.12,0.67,0.14933333333333335
1179,-3.12,0.68,0.15433333333333332
1180,-3.12,0.69,0.15233333333333332
1181,-3.12,0.7,0.15333333333333332
1182,-3.12,0.71,0.13866666666666666
1183,-3.12,0.72,0.14466666666666667
1184,-3.12,0.73,0.14766666666666667
1185,-3.12,0.74,0.13466666666666666
1186,-3.12,0.75,0.14066666666666666
1187,-3.12,0.76,0.14266666666666666
1188,-3.12,0.77,0.155
1189,-3.12,0.78,0.15033333333333335
1190,-3.12,0.79,0.14533333333333334
1191,-3.12,0.8,0.13366666666666666
1192,-3.12,0.81,0.147
1193,-3.12,0.82,0.144
1194,-3.12,0.83,0.15166666666666667
1195,-3.12,0.84,0.15666666666666668
1196,-3.12,0.85,0.15933333333333333
1197,-3.12,0.86,0.173
1198,-3.12,0.87,0.15066666666666667
1199,-3.12,0.88,0.15133333333333332
1200,-3.12,0.89,0.16333333333333333
1201,-3.12,0.9,0.16566666666666666
1202,-3.12,0.91,0.159
1203,-3.12,0.92,0.16766666666666666
1204,-3.12,0.93,0.16266666666666665
1205,-3.12,0.94,0.163
1206,-3.12,0.95,0.15766666666666668
1207,-3.12,0.96,0.17966666666666667
1208,-3.12,0.97,0.16366666666666665
1209,-3.12,0.98,0.164
1210,-3.12,0.99,0.173
1211,-3.12,1.0,0.15133333333333332
1212,-3.04,0.0,0.10366666666666667
1213,-3.04,0.01,0.09633333333333334
1214,-3.04,0.02,0.108
1215,-3.04,0.03,0.10433333333333333
1216,-3.04,0.04,0.097
1217,-3.04,0.05,0.109
1218,-3.04,0.06,0.09833333333333333
1219,-3.04,0.07,0.09133333333333334
1220,-3.04,0.08,0.10333333333333333
1221,-3.04,0.09,0.108
1222,-3.04,0.1,0.11866666666666667
1223,-3.04,0.11,0.11266666666666666
1224,-3.04,0.12,0.11133333333333334
1225,-3.04,0.13,0.10366666666666667
1226,-3.04,0.14,0.114
1227,-3.04,0.15,0.12233333333333334
1228,-3.04,0.16,0.11033333333333334
1229,-3.04,0.17,0.11166666666666666
1230,-3.04,0.18,0.111
1231,-3.04,0.19,0.11933333333333333
1232,-3.04,0.2,0.106
1233,-3.04,0.21,0.11866666666666667
1234,-3.04,0.22,0.11633333333333333
1235,-3.04,0.23,0.12033333333333333
1236,-3.04,0.24,0.10766666666666666
1237,-3.04,0.25,0.12
1238,-3.04,0.26,0.12433333333333334
1239,-3.04,0.27,0.11366666666666667
1240,-3.04,0.28,0.11933333333333333
1241,-3.04,0.29,0.12966666666666668
1242,-3.04,0.3,0.128
1243,-3.04,0.31,0.12233333333333334
1244,-3.04,0.32,0.12666666666666668
1245,-3.04,0.33,0.123
1246,-3.04,0.34,0.11933333333333333
1247,-3.04,0.35,0.13066666666666665
1248,-3.04,0.36,0.13
1249,-3.04,0.37,0.11333333333333333
1250,-3.04,0.38,0.12933333333333333
1251,-3.04,0.39,0.134
1252,-3.04,0.4,0.13066666666666665
1253,-3.04,0.41,0.141
1254,-3.04,0.42,0.133
1255,-3.04,0.43,0.13033333333333333
1256,-3.04,0.44,0.12633333333333333
1257,-3.04,0.45,0.122
1258,-3.04,0.46,0.13233333333333333
1259,-3.04,0.47,0.135
1260,-3.04,0.48,0.124
1261,-3.04,0.49,0.13733333333333334
1262,-3.04,0.5,0.13766666666666666
1263,-3.04,0.51,0.122
1264,-3.04,0.52,0.134
1265,-3.04,0.53,0.14433333333333334
1266,-3.04,0.54,0.14366666666666666
1267,-3.04,0.55,0.14066666666666666
1268,-3.04,0.56,0.135
1269,-3.04,0.57,0.136
1270,-3.04,0.58,0.149
1271,-3.04,0.59,0.139
1272,-3.04,0.6,0.148
1273,-3.04,0.61,0.149
1274,-3.04,0.62,0.14333333333333334
1275,-3.04,0.63,0.16133333333333333
1276,-3.04,0.64,0.142
1277,-3.04,0.65,0.14166666666666666
1278,-3.04,0.66,0.14
1279,-3.04,0.67,0.14966666666666667
1280,-3.04,0.68,0.14266666666666666
1281,-3.04,0.69,0.15166666666666667
1282,-3.04,0.7,0.15366666666666667
1283,-3.04,0.71,0.133
1284,-3.04,0.72,0.155
1285,-3.04,0.73,0.14666666666666667
1286,-3.04,0.74,0.147
1287,-3.04,0.75,0.15133333333333332
1288,-3.04,0.76,0.15133333333333332
1289,-3.04,0.77,0.15266666666666667
1290,-3.04,0.78,0.163
1291,-3.04,0.79,0.153
1292,-3.04,0.8,0.154
1293,-3.04,0.81,0.14866666666666667
1294,-3.04,0.82,0.15633333333333332
1295,-3.04,0.83,0.164
1296,-3.04,0.84,0.14733333333333334
1297,-3.04,0.85,0.15033333333333335
1298,-3.04,0.86,0.16133333333333333
1299,-3.04,0.87,0.14966666666666667
1300,-3.04,0.88,0.15533333333333332
1301,-3.04,0.89,0.15533333333333332
1302,-3.04,0.9,0.15633333333333332
1303,-3.04,0.91,0.172
1304,-3.04,0.92,0.167
1305,-3.04,0.93,0.17666666666666667
1306,-3.04,0.94,0.17433333333333334
1307,-3.04,0.95,0.17433333333333334
1308,-3.04,0.96,0.16666666666666666
1309,-3.04,0.97,0.17133333333333334
1310,-3.04,0.98,0.17166666666666666
1311,-3.04,0.99,0.16666666666666666
1312,-3.04,1.0,0.17266666666666666
1313,-2.96,0.0,0.091
1314,-2.96,0.01,0.095
1315,-2.96,0.02,0.09633333333333334
1316,-2.96,0.03,0.101
1317,-2.96,0.04,0.105
1318,-2.96,0.05,0.10566666666666667
1319,-2.96,0.06,0.09933333333333333
1320,-2.96,0.07,0.11
1321,-2.96,0.08,0.10733333333333334
1322,-2.96,0.09,0.10833333333333334
1323,-2.96,0.1,0.11
1324,-2.96,0.11,0.11066666666666666
1325,-2.96,0.12,0.12233333333333334
1326,-2.96,0.13,0.109
1327,-2.96,0.14,0.12133333333333333
1328,-2.96,0.15,0.10633333333333334
1329,-2.96,0.16,0.11633333333333333
1330,-2.96,0.17,0.13366666666666666
1331,-2.96,0.18,0.11566666666666667
1332,-2.96,0.19,0.11
1333,-2.96,0.2,0.114
1334,-2.96,0.21,0.12366666666666666
1335,-2.96,0.22,0.115
1336,-2.96,0.23,0.12366666666666666
1337,-2.96,0.24,0.121
1338,-2.96,0.25,0.13066666666666665
1339,-2.96,0.26,0.13133333333333333
1340,-2.96,0.27,0.12666666666666668
1341,-2.96,0.28,0.13
1342,-2.96,0.29,0.13933333333333334
1343,-2.96,0.3,0.126
1344,-2.96,0.31,0.12333333333333334
1345,-2.96,0.32,0.13966666666666666
1346,-2.96,0.33,0.12566666666666668
1347,-2.96,0.34,0.135
1348,-2.96,0.35,0.13166666666666665
1349,-2.96,0.36,0.135
1350,-2.96,0.37,0.12766666666666668
1351,-2.96,0.38,0.132
1352,-2.96,0.39,0.12933333333333333
1353,-2.96,0.4,0.12
1354,-2.96,0.41,0.13066666666666665
1355,-2.96,0.42,0.14066666666666666
1356,-2.96,0.43,0.135
1357,-2.96,0.44,0.14466666666666667
1358,-2.96,0.45,0.131
1359,-2.96,0.46,0.136
1360,-2.96,0.47,0.133
1361,-2.96,0.48,0.15233333333333332
1362,-2.96,0.49,0.144
1363,-2.96,0.5,0.149
1364,-2.96,0.51,0.13633333333333333
1365,-2.96,0.52,0.13933333333333334
1366,-2.96,0.53,0.14066666666666666
1367,-2.96,0.54,0.142
1368,-2.96,0.55,0.135
1369,-2.96,0.56,0.15566666666666668
1370,-2.96,0.57,0.14833333333333334
1371,-2.96,0.58,0.14533333333333334
1372,-2.96,0.59,0.145
1373,-2.96,0.6,0.148
1374,-2.96,0.61,0.15333333333333332
1375,-2.96,0.62,0.15266666666666667
1376,-2.96,0.63,0.15066666666666667
1377,-2.96,0.64,0.16266666666666665
1378,-2.96,0.65,0.14166666666666666
1379,-2.96,0.66,0.148
1380,-2.96,0.67,0.13766666666666666
1381,-2.96,0.68,0.16
1382,-2.96,0.69,0.15933333333333333
1383,-2.96,0.7,0.16866666666666666
1384,-2.96,0.71,0.15966666666666668
1385,-2.96,0.72,0.14233333333333334
1386,-2.96,0.73,0.15766666666666668
1387,-2.96,0.74,0.153
1388,-2.96,0.75,0.14933333333333335
1389,-2.96,0.76,0.174
1390,-2.96,0.77,0.162
1391,-2.96,0.78,0.14533333333333334
1392,-2.96,0.79,0.16366666666666665
1393,-2.96,0.8,0.16
1394,-2.96,0.81,0.17133333333333334
1395,-2.96,0.82,0.16666666666666666
1396,-2.96,0.83,0.15966666666666668
1397,-2.96,0.84,0.15933333333333333
1398,-2.96,0.85,0.173
1399,-2.96,0.86,0.16666666666666666
1400,-2.96,0.87,0.172
1401,-2.96,0.88,0.171
1402,-2.96,0.89,0.166
1403,-2.96,0.9,0.173
1404,-2.96,0.91,0.18166666666666667
1405,-2.96,0.92,0.17066666666666666
1406,-2.96,0.93,0.17366666666666666
1407,-2.96,0.94,0.175
1408,-2.96,0.95,0.18633333333333332
1409,-2.96,0.96,0.18566666666666667
1410,-2.96,0.97,0.17833333333333334
1411,-2.96,0.98,0.18466666666666667
1412,-2.96,0.99,0.17733333333333334
1413,-2.96,1.0,0.182
1414,-2.88,0.0,0.09566666666666666
1415,-2.88,0.01,0.107
1416,-2.88,0.02,0.113
1417,-2.88,0.03,0.10133333333333333
1418,-2.88,0.04,0.09233333333333334
1419,-2.88,0.05,0.101
1420,-2.88,0.06,0.10233333333333333
1421,-2.88,0.07,0.12233333333333334
1422,-2.88,0.08,0.10133333333333333
1423,-2.88,0.09,0.11033333333333334
1424,-2.88,0.1,0.121
1425,-2.88,0.11,0.12433333333333334
1426,-2.88,0.12,0.113
1427,-2.88,0.13,0.11766666666666667
1428,-2.88,0.14,0.10933333333333334
1429,-2.88,0.15,0.113
1430,-2.88,0.16,0.12
1431,-2.88,0.17,0.11633333333333333
1432,-2.88,0.18,0.118
1433,-2.88,0.19,0.11966666666666667
1434,-2.88,0.2,0.131
1435,-2.88,0.21,0.11433333333333333
1436,-2.88,0.22,0.13533333333333333
1437,-2.88,0.23,0.115
1438,-2.88,0.24,0.13366666666666666
1439,-2.88,0.25,0.132
1440,-2.88,0.26,0.12166666666666667
1441,-2.88,0.27,0.121
1442,-2.88,0.28,0.12066666666666667
1443,-2.88,0.29,0.12866666666666668
1444,-2.88,0.3,0.13066666666666665
1445,-2.88,0.31,0.12466666666666666
1446,-2.88,0.32,0.14733333333333334
1447,-2.88,0.33,0.14133333333333334
1448,-2.88,0.34,0.14
1449,-2.88,0.35,0.13133333333333333
1450,-2.88,0.36,0.13366666666666666
1451,-2.88,0.37,0.13266666666666665
1452,-2.88,0.38,0.13566666666666666
1453,-2.88,0.39,0.13533333333333333
1454,-2.88,0.4,0.13366666666666666
1455,-2.88,0.41,0.13766666666666666
1456,-2.88,0.42,0.14233333333333334
1457,-2.88,0.43,0.138
1458,-2.88,0.44,0.138
1459,-2.88,0.45,0.131
1460,-2.88,0.46,0.144
1461,-2.88,0.47,0.14366666666666666
1462,-2.88,0.48,0.14166666666666666
1463,-2.88,0.49,0.14933333333333335
1464,-2.88,0.5,0.15666666666666668
1465,-2.88,0.51,0.156
1466,-2.88,0.52,0.14966666666666667
1467,-2.88,0.53,0.146
1468,-2.88,0.54,0.149
1469,-2.88,0.55,0.145
1470,-2.88,0.56,0.15333333333333332
1471,-2.88,0.57,0.15066666666666667
1472,-2.88,0.58,0.15366666666666667
1473,-2.88,0.59,0.159
1474,-2.88,0.6,0.15633333333333332
1475,-2.88,0.61,0.15966666666666668
1476,-2.88,0.62,0.15033333333333335
1477,-2.88,0.63,0.16
1478,-2.88,0.64,0.15466666666666667
1479,-2.88,0.65,0.161
1480,-2.88,0.66,0.16
1481,-2.88,0.67,0.156
1482,-2.88,0.68,0.18133333333333335
1483,-2.88,0.69,0.15833333333333333
1484,-2.88,0.7,0.16766666666666666
1485,-2.88,0.71,0.171
1486,-2.88,0.72,0.16933333333333334
1487,-2.88,0.73,0.158
1488,-2.88,0.74,0.17166666666666666
1489,-2.88,0.75,0.16633333333333333
1490,-2.88,0.76,0.172
1491,-2.88,0.77,0.16233333333333333
1492,-2.88,0.78,0.15733333333333333
1493,-2.88,0.79,0.165
1494,-2.88,0.8,0.16866666666666666
