,sigh,sigx,success_rate
5958,2.32,4.0,0.807
5959,2.36,0.0,0.101
5960,2.36,0.04,0.304
5961,2.36,0.08,0.38
5962,2.36,0.12,0.4
5963,2.36,0.16,0.453
5964,2.36,0.2,0.501
5965,2.36,0.24,0.54
5966,2.36,0.28,0.562
5967,2.36,0.32,0.552
5968,2.36,0.36,0.599
5969,2.36,0.4,0.6
5970,2.36,0.44,0.592
5971,2.36,0.48,0.628
5972,2.36,0.52,0.63
5973,2.36,0.56,0.63
5974,2.36,0.6,0.658
5975,2.36,0.64,0.654
5976,2.36,0.68,0.686
5977,2.36,0.72,0.677
5978,2.36,0.76,0.677
5979,2.36,0.8,0.682
5980,2.36,0.84,0.695
5981,2.36,0.88,0.682
5982,2.36,0.92,0.677
5983,2.36,0.96,0.717
5984,2.36,1.0,0.713
5985,2.36,1.04,0.723
5986,2.36,1.08,0.721
5987,2.36,1.12,0.695
5988,2.36,1.16,0.749
5989,2.36,1.2,0.717
5990,2.36,1.24,0.733
5991,2.36,1.28,0.741
5992,2.36,1.32,0.717
5993,2.36,1.36,0.758
5994,2.36,1.4,0.746
5995,2.36,1.44,0.743
5996,2.36,1.48,0.74
5997,2.36,1.52,0.756
5998,2.36,1.56,0.773
5999,2.36,1.6,0.739
6000,2.36,1.64,0.78
6001,2.36,1.68,0.784
6002,2.36,1.72,0.798
6003,2.36,1.76,0.76
6004,2.36,1.8,0.77
6005,2.36,1.84,0.769
6006,2.36,1.88,0.787
6007,2.36,1.92,0.772
6008,2.36,1.96,0.793
6009,2.36,2.0,0.763
6010,2.36,2.04,0.797
6011,2.36,2.08,0.784
6012,2.36,2.12,0.779
6013,2.36,2.16,0.792
6014,2.36,2.2,0.802
6015,2.36,2.24,0.783
6016,2.36,2.28,0.805
6017,2.36,2.32,0.812
6018,2.36,2.36,0.791
6019,2.36,2.4,0.806
6020,2.36,2.44,0.803
6021,2.36,2.48,0.811
6022,2.36,2.52,0.799
6023,2.36,2.56,0.811
6024,2.36,2.6,0.807
6025,2.36,2.64,0.815
6026,2.36,2.68,0.834
6027,2.36,2.72,0.806
6028,2.36,2.76,0.806
6029,2.36,2.8,0.799
6030,2.36,2.84,0.815
6031,2.36,2.88,0.812
6032,2.36,2.92,0.819
6033,2.36,2.96,0.807
6034,2.36,3.0,0.825
6035,2.36,3.04,0.801
6036,2.36,3.08,0.809
6037,2.36,3.12,0.772
6038,2.36,3.16,0.823
6039,2.36,3.2,0.822
6040,2.36,3.24,0.797
6041,2.36,3.28,0.8
6042,2.36,3.32,0.803
6043,2.36,3.36,0.815
6044,2.36,3.4,0.814
6045,2.36,3.44,0.802
6046,2.36,3.48,0.816
6047,2.36,3.52,0.805
6048,2.36,3.56,0.792
6049,2.36,3.6,0.807
6050,2.36,3.64,0.801
6051,2.36,3.68,0.816
6052,2.36,3.72,0.81
6053,2.36,3.76,0.784
6054,2.36,3.8,0.809
6055,2.36,3.84,0.805
6056,2.36,3.88,0.826
6057,2.36,3.92,0.792
6058,2.36,3.96,0.801
6059,2.36,4.0,0.807
6060,2.4,0.0,0.101
6061,2.4,0.04,0.316
6062,2.4,0.08,0.373
6063,2.4,0.12,0.418
6064,2.4,0.16,0.45
6065,2.4,0.2,0.501
6066,2.4,0.24,0.535
6067,2.4,0.28,0.533
6068,2.4,0.32,0.552
6069,2.4,0.36,0.569
6070,2.4,0.4,0.585
6071,2.4,0.44,0.596
6072,2.4,0.48,0.623
6073,2.4,0.52,0.644
6074,2.4,0.56,0.63
6075,2.4,0.6,0.644
6076,2.4,0.64,0.665
6077,2.4,0.68,0.678
6078,2.4,0.72,0.648
6079,2.4,0.76,0.666
6080,2.4,0.8,0.701
6081,2.4,0.84,0.708
6082,2.4,0.88,0.689
6083,2.4,0.92,0.707
6084,2.4,0.96,0.726
6085,2.4,1.0,0.723
6086,2.4,1.04,0.72
6087,2.4,1.08,0.708
6088,2.4,1.12,0.716
6089,2.4,1.16,0.719
6090,2.4,1.2,0.696
6091,2.4,1.24,0.733
6092,2.4,1.28,0.745
6093,2.4,1.32,0.722
6094,2.4,1.36,0.719
6095,2.4,1.4,0.723
6096,2.4,1.44,0.729
6097,2.4,1.48,0.75
6098,2.4,1.52,0.731
6099,2.4,1.56,0.75
6100,2.4,1.6,0.742
6101,2.4,1.64,0.748
6102,2.4,1.68,0.757
6103,2.4,1.72,0.776
6104,2.4,1.76,0.774
6105,2.4,1.8,0.748
6106,2.4,1.84,0.771
6107,2.4,1.88,0.783
6108,2.4,1.92,0.776
6109,2.4,1.96,0.78
6110,2.4,2.0,0.789
6111,2.4,2.04,0.76
6112,2.4,2.08,0.771
6113,2.4,2.12,0.79
6114,2.4,2.16,0.781
6115,2.4,2.2,0.795
6116,2.4,2.24,0.776
6117,2.4,2.28,0.815
6118,2.4,2.32,0.791
6119,2.4,2.36,0.811
6120,2.4,2.4,0.797
6121,2.4,2.44,0.79
6122,2.4,2.48,0.816
6123,2.4,2.52,0.8
6124,2.4,2.56,0.817
6125,2.4,2.6,0.829
6126,2.4,2.64,0.823
6127,2.4,2.68,0.825
6128,2.4,2.72,0.825
6129,2.4,2.76,0.797
6130,2.4,2.8,0.822
6131,2.4,2.84,0.834
6132,2.4,2.88,0.828
6133,2.4,2.92,0.836
6134,2.4,2.96,0.821
6135,2.4,3.0,0.812
6136,2.4,3.04,0.827
6137,2.4,3.08,0.829
6138,2.4,3.12,0.82
6139,2.4,3.16,0.813
6140,2.4,3.2,0.818
6141,2.4,3.24,0.822
6142,2.4,3.28,0.821
6143,2.4,3.32,0.811
6144,2.4,3.36,0.816
6145,2.4,3.4,0.802
6146,2.4,3.44,0.79
6147,2.4,3.48,0.79
6148,2.4,3.52,0.767
6149,2.4,3.56,0.805
6150,2.4,3.6,0.803
6151,2.4,3.64,0.798
6152,2.4,3.68,0.815
6153,2.4,3.72,0.821
6154,2.4,3.76,0.808
6155,2.4,3.8,0.807
6156,2.4,3.84,0.828
6157,2.4,3.88,0.81
6158,2.4,3.92,0.815
6159,2.4,3.96,0.81
6160,2.4,4.0,0.813
6161,2.44,0.0,0.097
6162,2.44,0.04,0.31
6163,2.44,0.08,0.393
6164,2.44,0.12,0.413
6165,2.44,0.16,0.474
6166,2.44,0.2,0.477
6167,2.44,0.24,0.534
6168,2.44,0.28,0.54
6169,2.44,0.32,0.536
6170,2.44,0.36,0.586
6171,2.44,0.4,0.602
6172,2.44,0.44,0.586
6173,2.44,0.48,0.597
6174,2.44,0.52,0.633
6175,2.44,0.56,0.649
6176,2.44,0.6,0.611
6177,2.44,0.64,0.667
6178,2.44,0.68,0.647
6179,2.44,0.72,0.658
6180,2.44,0.76,0.657
6181,2.44,0.8,0.68
6182,2.44,0.84,0.661
6183,2.44,0.88,0.701
6184,2.44,0.92,0.684
6185,2.44,0.96,0.721
6186,2.44,1.0,0.712
6187,2.44,1.04,0.721
6188,2.44,1.08,0.758
6189,2.44,1.12,0.72
6190,2.44,1.16,0.72
6191,2.44,1.2,0.733
6192,2.44,1.24,0.748
6193,2.44,1.28,0.727
6194,2.44,1.32,0.732
6195,2.44,1.36,0.733
6196,2.44,1.4,0.739
6197,2.44,1.44,0.757
6198,2.44,1.48,0.754
6199,2.44,1.52,0.752
6200,2.44,1.56,0.743
6201,2.44,1.6,0.766
6202,2.44,1.64,0.765
6203,2.44,1.68,0.765
6204,2.44,1.72,0.775
6205,2.44,1.76,0.763
6206,2.44,1.8,0.751
6207,2.44,1.84,0.776
6208,2.44,1.88,0.772
6209,2.44,1.92,0.76
6210,2.44,1.96,0.76
6211,2.44,2.0,0.804
6212,2.44,2.04,0.796
6213,2.44,2.08,0.772
6214,2.44,2.12,0.774
6215,2.44,2.16,0.783
6216,2.44,2.2,0.775
6217,2.44,2.24,0.791
6218,2.44,2.28,0.806
6219,2.44,2.32,0.82
6220,2.44,2.36,0.797
6221,2.44,2.4,0.805
6222,2.44,2.44,0.82
6223,2.44,2.48,0.811
6224,2.44,2.52,0.819
6225,2.44,2.56,0.814
6226,2.44,2.6,0.796
6227,2.44,2.64,0.814
6228,2.44,2.68,0.813
6229,2.44,2.72,0.795
6230,2.44,2.76,0.807
6231,2.44,2.8,0.805
6232,2.44,2.84,0.825
6233,2.44,2.88,0.834
6234,2.44,2.92,0.806
6235,2.44,2.96,0.818
6236,2.44,3.0,0.835
6237,2.44,3.04,0.807
6238,2.44,3.08,0.819
6239,2.44,3.12,0.813
6240,2.44,3.16,0.824
6241,2.44,3.2,0.803
6242,2.44,3.24,0.82
6243,2.44,3.28,0.807
6244,2.44,3.32,0.798
6245,2.44,3.36,0.816
6246,2.44,3.4,0.811
6247,2.44,3.44,0.826
6248,2.44,3.48,0.815
6249,2.44,3.52,0.828
6250,2.44,3.56,0.826
6251,2.44,3.6,0.792
6252,2.44,3.64,0.825
6253,2.44,3.68,0.805
6254,2.44,3.72,0.819
6255,2.44,3.76,0.801
6256,2.44,3.8,0.817
6257,2.44,3.84,0.809
6258,2.44,3.88,0.794
6259,2.44,3.92,0.8
6260,2.44,3.96,0.806
6261,2.44,4.0,0.831
6262,2.48,0.0,0.101
6263,2.48,0.04,0.307
6264,2.48,0.08,0.366
6265,2.48,0.12,0.441
6266,2.48,0.16,0.449
6267,2.48,0.2,0.514
6268,2.48,0.24,0.516
6269,2.48,0.28,0.544
6270,2.48,0.32,0.59
6271,2.48,0.36,0.535
6272,2.48,0.4,0.584
6273,2.48,0.44,0.582
6274,2.48,0.48,0.595
6275,2.48,0.52,0.624
6276,2.48,0.56,0.624
6277,2.48,0.6,0.64
6278,2.48,0.64,0.633
6279,2.48,0.68,0.646
6280,2.48,0.72,0.665
6281,2.48,0.76,0.654
6282,2.48,0.8,0.659
6283,2.48,0.84,0.679
6284,2.48,0.88,0.701
6285,2.48,0.92,0.714
6286,2.48,0.96,0.689
6287,2.48,1.0,0.72
6288,2.48,1.04,0.725
6289,2.48,1.08,0.728
6290,2.48,1.12,0.726
6291,2.48,1.16,0.727
6292,2.48,1.2,0.723
6293,2.48,1.24,0.719
6294,2.48,1.28,0.744
6295,2.48,1.32,0.737
6296,2.48,1.36,0.747
6297,2.48,1.4,0.765
6298,2.48,1.44,0.735
6299,2.48,1.48,0.744
6300,2.48,1.52,0.75
6301,2.48,1.56,0.753
6302,2.48,1.6,0.765
6303,2.48,1.64,0.728
6304,2.48,1.68,0.759
6305,2.48,1.72,0.738
6306,2.48,1.76,0.777
6307,2.48,1.8,0.737
6308,2.48,1.84,0.741
6309,2.48,1.88,0.765
6310,2.48,1.92,0.758
6311,2.48,1.96,0.788
6312,2.48,2.0,0.77
6313,2.48,2.04,0.779
6314,2.48,2.08,0.795
6315,2.48,2.12,0.787
6316,2.48,2.16,0.778
6317,2.48,2.2,0.765
6318,2.48,2.24,0.796
6319,2.48,2.28,0.81
6320,2.48,2.32,0.786
6321,2.48,2.36,0.797
6322,2.48,2.4,0.792
6323,2.48,2.44,0.802
6324,2.48,2.48,0.78
6325,2.48,2.52,0.807
6326,2.48,2.56,0.816
6327,2.48,2.6,0.804
6328,2.48,2.64,0.809
6329,2.48,2.68,0.8
6330,2.48,2.72,0.823
6331,2.48,2.76,0.818
6332,2.48,2.8,0.834
6333,2.48,2.84,0.807
6334,2.48,2.88,0.811
6335,2.48,2.92,0.792
6336,2.48,2.96,0.827
6337,2.48,3.0,0.802
6338,2.48,3.04,0.803
6339,2.48,3.08,0.817
6340,2.48,3.12,0.816
6341,2.48,3.16,0.819
6342,2.48,3.2,0.831
6343,2.48,3.24,0.802
6344,2.48,3.28,0.808
6345,2.48,3.32,0.802
6346,2.48,3.36,0.828
6347,2.48,3.4,0.811
6348,2.48,3.44,0.806
6349,2.48,3.48,0.799
6350,2.48,3.52,0.799
6351,2.48,3.56,0.796
6352,2.48,3.6,0.8
6353,2.48,3.64,0.805
6354,2.48,3.68,0.818
6355,2.48,3.72,0.787
6356,2.48,3.76,0.799
6357,2.48,3.8,0.826
6358,2.48,3.84,0.807
6359,2.48,3.88,0.795
6360,2.48,3.92,0.833
6361,2.48,3.96,0.805
6362,2.48,4.0,0.803
6363,2.52,0.0,0.105
6364,2.52,0.04,0.291
6365,2.52,0.08,0.367
6366,2.52,0.12,0.419
6367,2.52,0.16,0.475
6368,2.52,0.2,0.506
6369,2.52,0.24,0.489
6370,2.52,0.28,0.537
6371,2.52,0.32,0.565
6372,2.52,0.36,0.576
6373,2.52,0.4,0.607
6374,2.52,0.44,0.612
6375,2.52,0.48,0.6
6376,2.52,0.52,0.613
6377,2.52,0.56,0.648
6378,2.52,0.6,0.638
6379,2.52,0.64,0.642
6380,2.52,0.68,0.641
6381,2.52,0.72,0.648
6382,2.52,0.76,0.643
6383,2.52,0.8,0.658
6384,2.52,0.84,0.67
6385,2.52,0.88,0.688
6386,2.52,0.92,0.679
6387,2.52,0.96,0.679
6388,2.52,1.0,0.693
6389,2.52,1.04,0.707
6390,2.52,1.08,0.715
6391,2.52,1.12,0.739
6392,2.52,1.16,0.718
6393,2.52,1.2,0.703
6394,2.52,1.24,0.73
6395,2.52,1.28,0.745
6396,2.52,1.32,0.749
6397,2.52,1.36,0.76
6398,2.52,1.4,0.716
6399,2.52,1.44,0.735
6400,2.52,1.48,0.706
6401,2.52,1.52,0.754
6402,2.52,1.56,0.736
6403,2.52,1.6,0.746
6404,2.52,1.64,0.749
6405,2.52,1.68,0.774
6406,2.52,1.72,0.745
6407,2.52,1.76,0.738
6408,2.52,1.8,0.76
6409,2.52,1.84,0.76
6410,2.52,1.88,0.787
6411,2.52,1.92,0.761
6412,2.52,1.96,0.769
6413,2.52,2.0,0.782
6414,2.52,2.04,0.779
6415,2.52,2.08,0.79
6416,2.52,2.12,0.77
6417,2.52,2.16,0.773
6418,2.52,2.2,0.772
6419,2.52,2.24,0.772
6420,2.52,2.28,0.779
6421,2.52,2.32,0.801
6422,2.52,2.36,0.776
6423,2.52,2.4,0.807
6424,2.52,2.44,0.812
6425,2.52,2.48,0.797
6426,2.52,2.52,0.803
6427,2.52,2.56,0.792
6428,2.52,2.6,0.804
6429,2.52,2.64,0.799
6430,2.52,2.68,0.825
6431,2.52,2.72,0.814
6432,2.52,2.76,0.82
6433,2.52,2.8,0.816
6434,2.52,2.84,0.811
6435,2.52,2.88,0.809
6436,2.52,2.92,0.811
6437,2.52,2.96,0.816
6438,2.52,3.0,0.835
6439,2.52,3.04,0.827
6440,2.52,3.08,0.828
6441,2.52,3.12,0.821
6442,2.52,3.16,0.814
6443,2.52,3.2,0.832
6444,2.52,3.24,0.8
6445,2.52,3.28,0.812
6446,2.52,3.32,0.795
6447,2.52,3.36,0.819
6448,2.52,3.4,0.802
6449,2.52,3.44,0.81
6450,2.52,3.48,0.816
6451,2.52,3.52,0.811
6452,2.52,3.56,0.819
6453,2.52,3.6,0.802
6454,2.52,3.64,0.803
6455,2.52,3.68,0.81
6456,2.52,3.72,0.826
6457,2.52,3.76,0.819
6458,2.52,3.8,0.801
6459,2.52,3.84,0.799
6460,2.52,3.88,0.775
6461,2.52,3.92,0.796
6462,2.52,3.96,0.805
6463,2.52,4.0,0.809
6464,2.56,0.0,0.094
6465,2.56,0.04,0.318
6466,2.56,0.08,0.365
6467,2.56,0.12,0.41
6468,2.56,0.16,0.493
6469,2.56,0.2,0.501
6470,2.56,0.24,0.529
6471,2.56,0.28,0.521
6472,2.56,0.32,0.557
6473,2.56,0.36,0.56
6474,2.56,0.4,0.592
6475,2.56,0.44,0.589
6476,2.56,0.48,0.602
6477,2.56,0.52,0.604
6478,2.56,0.56,0.625
6479,2.56,0.6,0.62
6480,2.56,0.64,0.65
6481,2.56,0.68,0.66
6482,2.56,0.72,0.638
6483,2.56,0.76,0.668
6484,2.56,0.8,0.715
6485,2.56,0.84,0.663
6486,2.56,0.88,0.697
6487,2.56,0.92,0.699
6488,2.56,0.96,0.685
6489,2.56,1.0,0.693
6490,2.56,1.04,0.727
6491,2.56,1.08,0.708
6492,2.56,1.12,0.694
6493,2.56,1.16,0.733
6494,2.56,1.2,0.723
6495,2.56,1.24,0.705
6496,2.56,1.28,0.724
6497,2.56,1.32,0.734
6498,2.56,1.36,0.74
6499,2.56,1.4,0.745
6500,2.56,1.44,0.734
6501,2.56,1.48,0.739
6502,2.56,1.52,0.738
6503,2.56,1.56,0.76
6504,2.56,1.6,0.733
6505,2.56,1.64,0.745
6506,2.56,1.68,0.764
6507,2.56,1.72,0.761
6508,2.56,1.76,0.754
6509,2.56,1.8,0.775
6510,2.56,1.84,0.758
6511,2.56,1.88,0.75
6512,2.56,1.92,0.792
6513,2.56,1.96,0.786
6514,2.56,2.0,0.771
6515,2.56,2.04,0.786
6516,2.56,2.08,0.793
6517,2.56,2.12,0.775
6518,2.56,2.16,0.799
6519,2.56,2.2,0.783
6520,2.56,2.24,0.8
6521,2.56,2.28,0.811
6522,2.56,2.32,0.781
6523,2.56,2.36,0.824
6524,2.56,2.4,0.791
6525,2.56,2.44,0.79
6526,2.56,2.48,0.802
6527,2.56,2.52,0.825
6528,2.56,2.56,0.796
6529,2.56,2.6,0.806
6530,2.56,2.64,0.799
6531,2.56,2.68,0.796
6532,2.56,2.72,0.801
6533,2.56,2.76,0.814
6534,2.56,2.8,0.825
6535,2.56,2.84,0.81
6536,2.56,2.88,0.808
6537,2.56,2.92,0.794
6538,2.56,2.96,0.807
6539,2.56,3.0,0.803
6540,2.56,3.04,0.851
6541,2.56,3.08,0.808
6542,2.56,3.12,0.802
6543,2.56,3.16,0.804
6544,2.56,3.2,0.821
6545,2.56,3.24,0.808
6546,2.56,3.28,0.787
6547,2.56,3.32,0.804
6548,2.56,3.36,0.798
6549,2.56,3.4,0.81
6550,2.56,3.44,0.833
6551,2.56,3.48,0.825
6552,2.56,3.52,0.813
6553,2.56,3.56,0.827
6554,2.56,3.6,0.8
6555,2.56,3.64,0.806
6556,2.56,3.68,0.811
6557,2.56,3.72,0.813
6558,2.56,3.76,0.823
6559,2.56,3.8,0.818
6560,2.56,3.84,0.809
6561,2.56,3.88,0.811
6562,2.56,3.92,0.814
6563,2.56,3.96,0.801
6564,2.56,4.0,0.811
6565,2.6,0.0,0.105
6566,2.6,0.04,0.299
6567,2.6,0.08,0.401
6568,2.6,0.12,0.409
6569,2.6,0.16,0.444
6570,2.6,0.2,0.498
6571,2.6,0.24,0.507
6572,2.6,0.28,0.534
6573,2.6,0.32,0.552
6574,2.6,0.36,0.571
6575,2.6,0.4,0.574
6576,2.6,0.44,0.572
6577,2.6,0.48,0.621
6578,2.6,0.52,0.607
6579,2.6,0.56,0.62
6580,2.6,0.6,0.617
6581,2.6,0.64,0.64
6582,2.6,0.68,0.642
6583,2.6,0.72,0.677
6584,2.6,0.76,0.652
6585,2.6,0.8,0.673
6586,2.6,0.84,0.672
6587,2.6,0.88,0.676
6588,2.6,0.92,0.665
6589,2.6,0.96,0.695
6590,2.6,1.0,0.685
6591,2.6,1.04,0.713
6592,2.6,1.08,0.712
6593,2.6,1.12,0.708
6594,2.6,1.16,0.71
6595,2.6,1.2,0.722
6596,2.6,1.24,0.731
6597,2.6,1.28,0.74
6598,2.6,1.32,0.757
6599,2.6,1.36,0.739
6600,2.6,1.4,0.729
6601,2.6,1.44,0.767
6602,2.6,1.48,0.728
6603,2.6,1.52,0.764
6604,2.6,1.56,0.753
6605,2.6,1.6,0.748
6606,2.6,1.64,0.751
6607,2.6,1.68,0.765
6608,2.6,1.72,0.749
6609,2.6,1.76,0.773
6610,2.6,1.8,0.739
6611,2.6,1.84,0.757
6612,2.6,1.88,0.764
6613,2.6,1.92,0.753
6614,2.6,1.96,0.752
6615,2.6,2.0,0.776
6616,2.6,2.04,0.79
6617,2.6,2.08,0.768
6618,2.6,2.12,0.783
6619,2.6,2.16,0.758
6620,2.6,2.2,0.774
6621,2.6,2.24,0.795
6622,2.6,2.28,0.804
6623,2.6,2.32,0.815
6624,2.6,2.36,0.791
6625,2.6,2.4,0.767
6626,2.6,2.44,0.815
6627,2.6,2.48,0.825
6628,2.6,2.52,0.803
6629,2.6,2.56,0.808
6630,2.6,2.6,0.809
6631,2.6,2.64,0.83
6632,2.6,2.68,0.815
6633,2.6,2.72,0.818
6634,2.6,2.76,0.825
6635,2.6,2.8,0.792
6636,2.6,2.84,0.812
6637,2.6,2.88,0.807
6638,2.6,2.92,0.805
6639,2.6,2.96,0.803
6640,2.6,3.0,0.801
6641,2.6,3.04,0.797
6642,2.6,3.08,0.804
6643,2.6,3.12,0.804
6644,2.6,3.16,0.818
6645,2.6,3.2,0.824
6646,2.6,3.24,0.818
6647,2.6,3.28,0.828
6648,2.6,3.32,0.804
6649,2.6,3.36,0.815
6650,2.6,3.4,0.823
6651,2.6,3.44,0.811
6652,2.6,3.48,0.826
6653,2.6,3.52,0.807
6654,2.6,3.56,0.827
6655,2.6,3.6,0.806
6656,2.6,3.64,0.811
6657,2.6,3.68,0.828
6658,2.6,3.72,0.81
6659,2.6,3.76,0.812
6660,2.6,3.8,0.813
6661,2.6,3.84,0.834
6662,2.6,3.88,0.802
6663,2.6,3.92,0.828
6664,2.6,3.96,0.818
6665,2.6,4.0,0.812
6666,2.64,0.0,0.09
6667,2.64,0.04,0.314
6668,2.64,0.08,0.372
6669,2.64,0.12,0.418
6670,2.64,0.16,0.455
6671,2.64,0.2,0.473
6672,2.64,0.24,0.488
6673,2.64,0.28,0.537
6674,2.64,0.32,0.55
6675,2.64,0.36,0.545
6676,2.64,0.4,0.583
6677,2.64,0.44,0.601
6678,2.64,0.48,0.567
6679,2.64,0.52,0.629
6680,2.64,0.56,0.616
6681,2.64,0.6,0.639
6682,2.64,0.64,0.633
6683,2.64,0.68,0.639
6684,2.64,0.72,0.651
6685,2.64,0.76,0.678
6686,2.64,0.8,0.674
6687,2.64,0.84,0.666
6688,2.64,0.88,0.678
6689,2.64,0.92,0.678
6690,2.64,0.96,0.703
6691,2.64,1.0,0.708
6692,2.64,1.04,0.702
6693,2.64,1.08,0.726
6694,2.64,1.12,0.734
6695,2.64,1.16,0.704
6696,2.64,1.2,0.71
6697,2.64,1.24,0.73
6698,2.64,1.28,0.73
6699,2.64,1.32,0.755
6700,2.64,1.36,0.759
6701,2.64,1.4,0.748
6702,2.64,1.44,0.741
6703,2.64,1.48,0.757
6704,2.64,1.52,0.743
6705,2.64,1.56,0.751
6706,2.64,1.6,0.733
6707,2.64,1.64,0.737
6708,2.64,1.68,0.745
6709,2.64,1.72,0.723
6710,2.64,1.76,0.777
6711,2.64,1.8,0.792
6712,2.64,1.84,0.755
6713,2.64,1.88,0.766
6714,2.64,1.92,0.782
6715,2.64,1.96,0.767
6716,2.64,2.0,0.753
6717,2.64,2.04,0.767
6718,2.64,2.08,0.8
6719,2.64,2.12,0.764
6720,2.64,2.16,0.768
6721,2.64,2.2,0.797
6722,2.64,2.24,0.776
6723,2.64,2.28,0.781
6724,2.64,2.32,0.794
6725,2.64,2.36,0.772
6726,2.64,2.4,0.786
6727,2.64,2.44,0.792
6728,2.64,2.48,0.794
6729,2.64,2.52,0.789
6730,2.64,2.56,0.817
6731,2.64,2.6,0.814
6732,2.64,2.64,0.809
6733,2.64,2.68,0.824
6734,2.64,2.72,0.806
6735,2.64,2.76,0.806
6736,2.64,2.8,0.817
6737,2.64,2.84,0.822
6738,2.64,2.88,0.814
6739,2.64,2.92,0.813
6740,2.64,2.96,0.824
6741,2.64,3.0,0.824
6742,2.64,3.04,0.803
6743,2.64,3.08,0.785
6744,2.64,3.12,0.817
6745,2.64,3.16,0.815
6746,2.64,3.2,0.822
6747,2.64,3.24,0.819
6748,2.64,3.28,0.838
6749,2.64,3.32,0.805
6750,2.64,3.36,0.811
6751,2.64,3.4,0.816
6752,2.64,3.44,0.799
6753,2.64,3.48,0.81
6754,2.64,3.52,0.814
6755,2.64,3.56,0.796
6756,2.64,3.6,0.82
6757,2.64,3.64,0.784
6758,2.64,3.68,0.807
6759,2.64,3.72,0.816
6760,2.64,3.76,0.824
6761,2.64,3.8,0.805
6762,2.64,3.84,0.822
6763,2.64,3.88,0.813
6764,2.64,3.92,0.804
6765,2.64,3.96,0.821
6766,2.64,4.0,0.788
6767,2.68,0.0,0.104
6768,2.68,0.04,0.289
6769,2.68,0.08,0.377
6770,2.68,0.12,0.409
6771,2.68,0.16,0.45
6772,2.68,0.2,0.47
6773,2.68,0.24,0.48
6774,2.68,0.28,0.539
6775,2.68,0.32,0.522
6776,2.68,0.36,0.548
6777,2.68,0.4,0.567
6778,2.68,0.44,0.539
6779,2.68,0.48,0.606
6780,2.68,0.52,0.613
6781,2.68,0.56,0.599
6782,2.68,0.6,0.585
6783,2.68,0.64,0.641
6784,2.68,0.68,0.63
6785,2.68,0.72,0.635
6786,2.68,0.76,0.66
6787,2.68,0.8,0.66
6788,2.68,0.84,0.695
6789,2.68,0.88,0.689
6790,2.68,0.92,0.69
6791,2.68,0.96,0.668
6792,2.68,1.0,0.711
6793,2.68,1.04,0.691
6794,2.68,1.08,0.708
6795,2.68,1.12,0.727
6796,2.68,1.16,0.704
6797,2.68,1.2,0.75
6798,2.68,1.24,0.725
6799,2.68,1.28,0.733
6800,2.68,1.32,0.738
6801,2.68,1.36,0.702
6802,2.68,1.4,0.753
6803,2.68,1.44,0.73
6804,2.68,1.48,0.738
6805,2.68,1.52,0.726
6806,2.68,1.56,0.726
6807,2.68,1.6,0.751
6808,2.68,1.64,0.751
6809,2.68,1.68,0.743
6810,2.68,1.72,0.78
6811,2.68,1.76,0.793
6812,2.68,1.8,0.773
6813,2.68,1.84,0.765
6814,2.68,1.88,0.741
6815,2.68,1.92,0.782
6816,2.68,1.96,0.755
6817,2.68,2.0,0.778
6818,2.68,2.04,0.754
6819,2.68,2.08,0.731
6820,2.68,2.12,0.784
6821,2.68,2.16,0.784
6822,2.68,2.2,0.782
6823,2.68,2.24,0.751
6824,2.68,2.28,0.777
6825,2.68,2.32,0.805
6826,2.68,2.36,0.798
6827,2.68,2.4,0.784
6828,2.68,2.44,0.778
6829,2.68,2.48,0.79
6830,2.68,2.52,0.838
6831,2.68,2.56,0.792
6832,2.68,2.6,0.809
6833,2.68,2.64,0.797
6834,2.68,2.68,0.818
6835,2.68,2.72,0.821
6836,2.68,2.76,0.793
6837,2.68,2.8,0.787
6838,2.68,2.84,0.811
6839,2.68,2.88,0.82
6840,2.68,2.92,0.829
6841,2.68,2.96,0.808
6842,2.68,3.0,0.824
6843,2.68,3.04,0.814
6844,2.68,3.08,0.8
6845,2.68,3.12,0.797
6846,2.68,3.16,0.811
6847,2.68,3.2,0.832
6848,2.68,3.24,0.825
6849,2.68,3.28,0.81
6850,2.68,3.32,0.821
6851,2.68,3.36,0.813
6852,2.68,3.4,0.831
6853,2.68,3.44,0.811
6854,2.68,3.48,0.805
6855,2.68,3.52,0.825
6856,2.68,3.56,0.821
6857,2.68,3.6,0.811
6858,2.68,3.64,0.818
6859,2.68,3.68,0.811
6860,2.68,3.72,0.823
6861,2.68,3.76,0.822
6862,2.68,3.8,0.812
6863,2.68,3.84,0.824
6864,2.68,3.88,0.833
6865,2.68,3.92,0.808
6866,2.68,3.96,0.792
6867,2.68,4.0,0.811
6868,2.72,0.0,0.1
6869,2.72,0.04,0.291
6870,2.72,0.08,0.381
6871,2.72,0.12,0.393
6872,2.72,0.16,0.467
6873,2.72,0.2,0.506
6874,2.72,0.24,0.492
6875,2.72,0.28,0.521
6876,2.72,0.32,0.552
6877,2.72,0.36,0.55
6878,2.72,0.4,0.585
6879,2.72,0.44,0.557
6880,2.72,0.48,0.584
6881,2.72,0.52,0.621
6882,2.72,0.56,0.611
6883,2.72,0.6,0.607
6884,2.72,0.64,0.625
6885,2.72,0.68,0.636
6886,2.72,0.72,0.636
6887,2.72,0.76,0.655
6888,2.72,0.8,0.663
6889,2.72,0.84,0.685
