,$\mu_h$,$\mu_x$,success_rate
916,-3.28,-3.44,0.825
917,-3.28,-3.36,0.857
918,-3.28,-3.28,0.837
919,-3.28,-3.2,0.843
920,-3.28,-3.12,0.844
921,-3.28,-3.04,0.852
922,-3.28,-2.96,0.82
923,-3.28,-2.88,0.847
924,-3.28,-2.8,0.83
925,-3.28,-2.72,0.832
926,-3.28,-2.64,0.826
927,-3.28,-2.56,0.827
928,-3.28,-2.48,0.805
929,-3.28,-2.4,0.806
930,-3.28,-2.32,0.792
931,-3.28,-2.24,0.769
932,-3.28,-2.16,0.769
933,-3.28,-2.08,0.748
934,-3.28,-2,0.751
935,-3.28,-1.92,0.684
936,-3.28,-1.84,0.694
937,-3.28,-1.76,0.685
938,-3.28,-1.68,0.628
939,-3.28,-1.6,0.592
940,-3.28,-1.52,0.566
941,-3.28,-1.44,0.535
942,-3.28,-1.36,0.511
943,-3.28,-1.28,0.457
944,-3.28,-1.2,0.377
945,-3.28,-1.12,0.351
946,-3.28,-1.04,0.322
947,-3.28,-0.96,0.29
948,-3.28,-0.88,0.281
949,-3.28,-0.8,0.268
950,-3.28,-0.72,0.224
951,-3.28,-0.64,0.234
952,-3.28,-0.56,0.184
953,-3.28,-0.48,0.192
954,-3.28,-0.4,0.171
955,-3.28,-0.32,0.176
956,-3.28,-0.24,0.142
957,-3.28,-0.16,0.142
958,-3.28,-0.08,0.147
959,-3.28,0,0.157
960,-3.28,0.08,0.162
961,-3.28,0.16,0.144
962,-3.28,0.24,0.103
963,-3.28,0.32,0.119
964,-3.28,0.4,0.114
965,-3.28,0.48,0.121
966,-3.28,0.56,0.107
967,-3.28,0.64,0.101
968,-3.28,0.72,0.117
969,-3.28,0.8,0.105
970,-3.28,0.88,0.102
971,-3.28,0.96,0.099
972,-3.28,1.04,0.102
973,-3.28,1.12,0.098
974,-3.28,1.2,0.112
975,-3.28,1.28,0.099
976,-3.28,1.36,0.115
977,-3.28,1.44,0.103
978,-3.28,1.52,0.105
979,-3.28,1.6,0.117
980,-3.28,1.68,0.101
981,-3.28,1.76,0.093
982,-3.28,1.84,0.09
983,-3.28,1.92,0.08
984,-3.28,2,0.109
985,-3.28,2.08,0.096
986,-3.28,2.16,0.103
987,-3.28,2.24,0.1
988,-3.28,2.32,0.093
989,-3.28,2.4,0.101
990,-3.28,2.48,0.084
991,-3.28,2.56,0.092
992,-3.28,2.64,0.106
993,-3.28,2.72,0.091
994,-3.28,2.8,0.1
995,-3.28,2.88,0.109
996,-3.28,2.96,0.092
997,-3.28,3.04,0.104
998,-3.28,3.12,0.112
999,-3.28,3.2,0.098
1000,-3.28,3.28,0.109
1001,-3.28,3.36,0.099
1002,-3.28,3.44,0.085
1003,-3.28,3.52,0.082
1004,-3.28,3.6,0.091
1005,-3.28,3.68,0.112
1006,-3.28,3.76,0.098
1007,-3.28,3.84,0.101
1008,-3.28,3.92,0.103
1009,-3.28,4,0.099
1010,-3.2,-4,0.849
1011,-3.2,-3.92,0.843
1012,-3.2,-3.84,0.868
1013,-3.2,-3.76,0.844
1014,-3.2,-3.68,0.854
1015,-3.2,-3.6,0.869
1016,-3.2,-3.52,0.858
1017,-3.2,-3.44,0.872
1018,-3.2,-3.36,0.856
1019,-3.2,-3.28,0.849
1020,-3.2,-3.2,0.864
1021,-3.2,-3.12,0.866
1022,-3.2,-3.04,0.834
1023,-3.2,-2.96,0.846
1024,-3.2,-2.88,0.829
1025,-3.2,-2.8,0.849
1026,-3.2,-2.72,0.823
1027,-3.2,-2.64,0.816
1028,-3.2,-2.56,0.824
1029,-3.2,-2.48,0.836
1030,-3.2,-2.4,0.809
1031,-3.2,-2.32,0.788
1032,-3.2,-2.24,0.813
1033,-3.2,-2.16,0.788
1034,-3.2,-2.08,0.77
1035,-3.2,-2,0.741
1036,-3.2,-1.92,0.743
1037,-3.2,-1.84,0.699
1038,-3.2,-1.76,0.691
1039,-3.2,-1.68,0.675
1040,-3.2,-1.6,0.613
1041,-3.2,-1.52,0.583
1042,-3.2,-1.44,0.558
1043,-3.2,-1.36,0.497
1044,-3.2,-1.28,0.482
1045,-3.2,-1.2,0.465
1046,-3.2,-1.12,0.401
1047,-3.2,-1.04,0.394
1048,-3.2,-0.96,0.337
1049,-3.2,-0.88,0.302
1050,-3.2,-0.8,0.28
1051,-3.2,-0.72,0.252
1052,-3.2,-0.64,0.229
1053,-3.2,-0.56,0.225
1054,-3.2,-0.48,0.181
1055,-3.2,-0.4,0.214
1056,-3.2,-0.32,0.18
1057,-3.2,-0.24,0.173
1058,-3.2,-0.16,0.15
1059,-3.2,-0.08,0.155
1060,-3.2,0,0.136
1061,-3.2,0.08,0.134
1062,-3.2,0.16,0.134
1063,-3.2,0.24,0.134
1064,-3.2,0.32,0.126
1065,-3.2,0.4,0.116
1066,-3.2,0.48,0.13
1067,-3.2,0.56,0.129
1068,-3.2,0.64,0.127
1069,-3.2,0.72,0.103
1070,-3.2,0.8,0.105
1071,-3.2,0.88,0.11
1072,-3.2,0.96,0.103
1073,-3.2,1.04,0.108
1074,-3.2,1.12,0.125
1075,-3.2,1.2,0.099
1076,-3.2,1.28,0.109
1077,-3.2,1.36,0.099
1078,-3.2,1.44,0.113
1079,-3.2,1.52,0.094
1080,-3.2,1.6,0.076
1081,-3.2,1.68,0.1
1082,-3.2,1.76,0.095
1083,-3.2,1.84,0.1
1084,-3.2,1.92,0.083
1085,-3.2,2,0.112
1086,-3.2,2.08,0.099
1087,-3.2,2.16,0.09
1088,-3.2,2.24,0.123
1089,-3.2,2.32,0.111
1090,-3.2,2.4,0.094
1091,-3.2,2.48,0.088
1092,-3.2,2.56,0.099
1093,-3.2,2.64,0.09
1094,-3.2,2.72,0.105
1095,-3.2,2.8,0.102
1096,-3.2,2.88,0.107
1097,-3.2,2.96,0.09
1098,-3.2,3.04,0.112
1099,-3.2,3.12,0.093
1100,-3.2,3.2,0.111
1101,-3.2,3.28,0.093
1102,-3.2,3.36,0.113
1103,-3.2,3.44,0.099
1104,-3.2,3.52,0.099
1105,-3.2,3.6,0.094
1106,-3.2,3.68,0.091
1107,-3.2,3.76,0.1
1108,-3.2,3.84,0.116
1109,-3.2,3.92,0.083
1110,-3.2,4,0.112
1111,-3.12,-4,0.866
1112,-3.12,-3.92,0.868
1113,-3.12,-3.84,0.845
1114,-3.12,-3.76,0.847
1115,-3.12,-3.68,0.848
1116,-3.12,-3.6,0.851
1117,-3.12,-3.52,0.864
1118,-3.12,-3.44,0.852
1119,-3.12,-3.36,0.85
1120,-3.12,-3.28,0.856
1121,-3.12,-3.2,0.859
1122,-3.12,-3.12,0.85
1123,-3.12,-3.04,0.852
1124,-3.12,-2.96,0.841
1125,-3.12,-2.88,0.852
1126,-3.12,-2.8,0.837
1127,-3.12,-2.72,0.82
1128,-3.12,-2.64,0.817
1129,-3.12,-2.56,0.834
1130,-3.12,-2.48,0.802
1131,-3.12,-2.4,0.81
1132,-3.12,-2.32,0.806
1133,-3.12,-2.24,0.808
1134,-3.12,-2.16,0.76
1135,-3.12,-2.08,0.785
1136,-3.12,-2,0.769
1137,-3.12,-1.92,0.73
1138,-3.12,-1.84,0.746
1139,-3.12,-1.76,0.712
1140,-3.12,-1.68,0.691
1141,-3.12,-1.6,0.663
1142,-3.12,-1.52,0.629
1143,-3.12,-1.44,0.597
1144,-3.12,-1.36,0.573
1145,-3.12,-1.28,0.518
1146,-3.12,-1.2,0.477
1147,-3.12,-1.12,0.448
1148,-3.12,-1.04,0.406
1149,-3.12,-0.96,0.376
1150,-3.12,-0.88,0.308
1151,-3.12,-0.8,0.303
1152,-3.12,-0.72,0.302
1153,-3.12,-0.64,0.253
1154,-3.12,-0.56,0.229
1155,-3.12,-0.48,0.191
1156,-3.12,-0.4,0.196
1157,-3.12,-0.32,0.19
1158,-3.12,-0.24,0.175
1159,-3.12,-0.16,0.158
1160,-3.12,-0.08,0.15
1161,-3.12,0,0.148
1162,-3.12,0.08,0.152
1163,-3.12,0.16,0.129
1164,-3.12,0.24,0.13
1165,-3.12,0.32,0.143
1166,-3.12,0.4,0.133
1167,-3.12,0.48,0.149
1168,-3.12,0.56,0.123
1169,-3.12,0.64,0.128
1170,-3.12,0.72,0.115
1171,-3.12,0.8,0.107
1172,-3.12,0.88,0.077
1173,-3.12,0.96,0.119
1174,-3.12,1.04,0.112
1175,-3.12,1.12,0.094
1176,-3.12,1.2,0.091
1177,-3.12,1.28,0.113
1178,-3.12,1.36,0.102
1179,-3.12,1.44,0.087
1180,-3.12,1.52,0.097
1181,-3.12,1.6,0.097
1182,-3.12,1.68,0.106
1183,-3.12,1.76,0.103
1184,-3.12,1.84,0.096
1185,-3.12,1.92,0.094
1186,-3.12,2,0.09
1187,-3.12,2.08,0.09
1188,-3.12,2.16,0.076
1189,-3.12,2.24,0.099
1190,-3.12,2.32,0.1
1191,-3.12,2.4,0.101
1192,-3.12,2.48,0.081
1193,-3.12,2.56,0.107
1194,-3.12,2.64,0.101
1195,-3.12,2.72,0.096
1196,-3.12,2.8,0.103
1197,-3.12,2.88,0.105
1198,-3.12,2.96,0.091
1199,-3.12,3.04,0.104
1200,-3.12,3.12,0.114
1201,-3.12,3.2,0.095
1202,-3.12,3.28,0.099
1203,-3.12,3.36,0.1
1204,-3.12,3.44,0.102
1205,-3.12,3.52,0.104
1206,-3.12,3.6,0.09
1207,-3.12,3.68,0.092
1208,-3.12,3.76,0.083
1209,-3.12,3.84,0.096
1210,-3.12,3.92,0.075
1211,-3.12,4,0.119
1212,-3.04,-4,0.845
1213,-3.04,-3.92,0.858
1214,-3.04,-3.84,0.853
1215,-3.04,-3.76,0.854
1216,-3.04,-3.68,0.88
1217,-3.04,-3.6,0.856
1218,-3.04,-3.52,0.84
1219,-3.04,-3.44,0.852
1220,-3.04,-3.36,0.865
1221,-3.04,-3.28,0.843
1222,-3.04,-3.2,0.85
1223,-3.04,-3.12,0.858
1224,-3.04,-3.04,0.84
1225,-3.04,-2.96,0.845
1226,-3.04,-2.88,0.839
1227,-3.04,-2.8,0.832
1228,-3.04,-2.72,0.871
1229,-3.04,-2.64,0.851
1230,-3.04,-2.56,0.808
1231,-3.04,-2.48,0.831
1232,-3.04,-2.4,0.836
1233,-3.04,-2.32,0.814
1234,-3.04,-2.24,0.819
1235,-3.04,-2.16,0.806
1236,-3.04,-2.08,0.805
1237,-3.04,-2,0.785
1238,-3.04,-1.92,0.789
1239,-3.04,-1.84,0.758
1240,-3.04,-1.76,0.733
1241,-3.04,-1.68,0.704
1242,-3.04,-1.6,0.7
1243,-3.04,-1.52,0.68
1244,-3.04,-1.44,0.619
1245,-3.04,-1.36,0.602
1246,-3.04,-1.28,0.589
1247,-3.04,-1.2,0.537
1248,-3.04,-1.12,0.487
1249,-3.04,-1.04,0.44
1250,-3.04,-0.96,0.409
1251,-3.04,-0.88,0.377
1252,-3.04,-0.8,0.334
1253,-3.04,-0.72,0.318
1254,-3.04,-0.64,0.27
1255,-3.04,-0.56,0.23
1256,-3.04,-0.48,0.23
1257,-3.04,-0.4,0.226
1258,-3.04,-0.32,0.197
1259,-3.04,-0.24,0.21
1260,-3.04,-0.16,0.159
1261,-3.04,-0.08,0.16
1262,-3.04,0,0.171
1263,-3.04,0.08,0.144
1264,-3.04,0.16,0.165
1265,-3.04,0.24,0.138
1266,-3.04,0.32,0.152
1267,-3.04,0.4,0.12
1268,-3.04,0.48,0.13
1269,-3.04,0.56,0.117
1270,-3.04,0.64,0.12
1271,-3.04,0.72,0.104
1272,-3.04,0.8,0.123
1273,-3.04,0.88,0.096
1274,-3.04,0.96,0.105
1275,-3.04,1.04,0.11
1276,-3.04,1.12,0.105
1277,-3.04,1.2,0.095
1278,-3.04,1.28,0.088
1279,-3.04,1.36,0.099
1280,-3.04,1.44,0.1
1281,-3.04,1.52,0.116
1282,-3.04,1.6,0.103
1283,-3.04,1.68,0.107
1284,-3.04,1.76,0.121
1285,-3.04,1.84,0.098
1286,-3.04,1.92,0.105
1287,-3.04,2,0.097
1288,-3.04,2.08,0.099
1289,-3.04,2.16,0.088
1290,-3.04,2.24,0.105
1291,-3.04,2.32,0.104
1292,-3.04,2.4,0.092
1293,-3.04,2.48,0.073
1294,-3.04,2.56,0.092
1295,-3.04,2.64,0.098
1296,-3.04,2.72,0.094
1297,-3.04,2.8,0.105
1298,-3.04,2.88,0.104
1299,-3.04,2.96,0.112
1300,-3.04,3.04,0.098
1301,-3.04,3.12,0.099
1302,-3.04,3.2,0.114
1303,-3.04,3.28,0.114
1304,-3.04,3.36,0.1
1305,-3.04,3.44,0.086
1306,-3.04,3.52,0.097
1307,-3.04,3.6,0.105
1308,-3.04,3.68,0.09
1309,-3.04,3.76,0.103
1310,-3.04,3.84,0.094
1311,-3.04,3.92,0.084
1312,-3.04,4,0.108
1313,-2.96,-4,0.869
1314,-2.96,-3.92,0.859
1315,-2.96,-3.84,0.84
1316,-2.96,-3.76,0.844
1317,-2.96,-3.68,0.851
1318,-2.96,-3.6,0.844
1319,-2.96,-3.52,0.854
1320,-2.96,-3.44,0.87
1321,-2.96,-3.36,0.846
1322,-2.96,-3.28,0.848
1323,-2.96,-3.2,0.858
1324,-2.96,-3.12,0.807
1325,-2.96,-3.04,0.864
1326,-2.96,-2.96,0.845
1327,-2.96,-2.88,0.84
1328,-2.96,-2.8,0.858
1329,-2.96,-2.72,0.837
1330,-2.96,-2.64,0.828
1331,-2.96,-2.56,0.834
1332,-2.96,-2.48,0.834
1333,-2.96,-2.4,0.815
1334,-2.96,-2.32,0.827
1335,-2.96,-2.24,0.822
1336,-2.96,-2.16,0.818
1337,-2.96,-2.08,0.778
1338,-2.96,-2,0.811
1339,-2.96,-1.92,0.777
1340,-2.96,-1.84,0.757
1341,-2.96,-1.76,0.761
1342,-2.96,-1.68,0.754
1343,-2.96,-1.6,0.702
1344,-2.96,-1.52,0.69
1345,-2.96,-1.44,0.663
1346,-2.96,-1.36,0.614
1347,-2.96,-1.28,0.606
1348,-2.96,-1.2,0.562
1349,-2.96,-1.12,0.539
1350,-2.96,-1.04,0.477
1351,-2.96,-0.96,0.454
1352,-2.96,-0.88,0.397
1353,-2.96,-0.8,0.378
1354,-2.96,-0.72,0.339
1355,-2.96,-0.64,0.302
1356,-2.96,-0.56,0.259
1357,-2.96,-0.48,0.238
1358,-2.96,-0.4,0.222
1359,-2.96,-0.32,0.219
1360,-2.96,-0.24,0.207
1361,-2.96,-0.16,0.175
1362,-2.96,-0.08,0.18
1363,-2.96,0,0.161
1364,-2.96,0.08,0.163
1365,-2.96,0.16,0.14
1366,-2.96,0.24,0.153
1367,-2.96,0.32,0.145
1368,-2.96,0.4,0.137
1369,-2.96,0.48,0.131
1370,-2.96,0.56,0.14
1371,-2.96,0.64,0.129
1372,-2.96,0.72,0.129
1373,-2.96,0.8,0.092
1374,-2.96,0.88,0.105
1375,-2.96,0.96,0.114
1376,-2.96,1.04,0.123
1377,-2.96,1.12,0.107
1378,-2.96,1.2,0.099
1379,-2.96,1.28,0.106
1380,-2.96,1.36,0.12
1381,-2.96,1.44,0.13
1382,-2.96,1.52,0.088
1383,-2.96,1.6,0.108
1384,-2.96,1.68,0.097
1385,-2.96,1.76,0.094
1386,-2.96,1.84,0.095
1387,-2.96,1.92,0.087
1388,-2.96,2,0.09
1389,-2.96,2.08,0.093
1390,-2.96,2.16,0.098
1391,-2.96,2.24,0.102
1392,-2.96,2.32,0.107
1393,-2.96,2.4,0.112
1394,-2.96,2.48,0.083
1395,-2.96,2.56,0.118
1396,-2.96,2.64,0.094
1397,-2.96,2.72,0.097
1398,-2.96,2.8,0.099
1399,-2.96,2.88,0.097
1400,-2.96,2.96,0.111
1401,-2.96,3.04,0.102
1402,-2.96,3.12,0.101
1403,-2.96,3.2,0.115
1404,-2.96,3.28,0.109
1405,-2.96,3.36,0.107
1406,-2.96,3.44,0.084
1407,-2.96,3.52,0.105
1408,-2.96,3.6,0.098
1409,-2.96,3.68,0.076
1410,-2.96,3.76,0.093
1411,-2.96,3.84,0.102
1412,-2.96,3.92,0.087
1413,-2.96,4,0.107
1414,-2.88,-4,0.843
1415,-2.88,-3.92,0.853
1416,-2.88,-3.84,0.834
1417,-2.88,-3.76,0.877
1418,-2.88,-3.68,0.847
1419,-2.88,-3.6,0.849
1420,-2.88,-3.52,0.86
1421,-2.88,-3.44,0.859
1422,-2.88,-3.36,0.859
1423,-2.88,-3.28,0.853
1424,-2.88,-3.2,0.854
1425,-2.88,-3.12,0.828
1426,-2.88,-3.04,0.862
1427,-2.88,-2.96,0.841
1428,-2.88,-2.88,0.858
1429,-2.88,-2.8,0.826
1430,-2.88,-2.72,0.852
1431,-2.88,-2.64,0.835
1432,-2.88,-2.56,0.839
1433,-2.88,-2.48,0.818
1434,-2.88,-2.4,0.838
1435,-2.88,-2.32,0.824
1436,-2.88,-2.24,0.828
1437,-2.88,-2.16,0.807
1438,-2.88,-2.08,0.828
1439,-2.88,-2,0.786
1440,-2.88,-1.92,0.785
1441,-2.88,-1.84,0.794
1442,-2.88,-1.76,0.759
1443,-2.88,-1.68,0.761
1444,-2.88,-1.6,0.744
1445,-2.88,-1.52,0.725
1446,-2.88,-1.44,0.695
1447,-2.88,-1.36,0.68
1448,-2.88,-1.28,0.646
1449,-2.88,-1.2,0.597
1450,-2.88,-1.12,0.544
1451,-2.88,-1.04,0.517
1452,-2.88,-0.96,0.486
1453,-2.88,-0.88,0.447
1454,-2.88,-0.8,0.392
1455,-2.88,-0.72,0.351
1456,-2.88,-0.64,0.332
1457,-2.88,-0.56,0.299
1458,-2.88,-0.48,0.278
1459,-2.88,-0.4,0.257
1460,-2.88,-0.32,0.235
1461,-2.88,-0.24,0.226
1462,-2.88,-0.16,0.224
1463,-2.88,-0.08,0.191
1464,-2.88,0,0.186
1465,-2.88,0.08,0.177
1466,-2.88,0.16,0.181
1467,-2.88,0.24,0.137
1468,-2.88,0.32,0.146
1469,-2.88,0.4,0.124
1470,-2.88,0.48,0.128
1471,-2.88,0.56,0.144
1472,-2.88,0.64,0.128
1473,-2.88,0.72,0.125
1474,-2.88,0.8,0.11
1475,-2.88,0.88,0.119
1476,-2.88,0.96,0.109
1477,-2.88,1.04,0.097
1478,-2.88,1.12,0.111
1479,-2.88,1.2,0.117
1480,-2.88,1.28,0.092
1481,-2.88,1.36,0.092
1482,-2.88,1.44,0.119
1483,-2.88,1.52,0.107
1484,-2.88,1.6,0.095
1485,-2.88,1.68,0.106
1486,-2.88,1.76,0.099
1487,-2.88,1.84,0.105
1488,-2.88,1.92,0.09
1489,-2.88,2,0.097
1490,-2.88,2.08,0.107
1491,-2.88,2.16,0.105
1492,-2.88,2.24,0.094
1493,-2.88,2.32,0.096
1494,-2.88,2.4,0.096
1495,-2.88,2.48,0.096
1496,-2.88,2.56,0.106
1497,-2.88,2.64,0.091
1498,-2.88,2.72,0.097
1499,-2.88,2.8,0.101
1500,-2.88,2.88,0.097
1501,-2.88,2.96,0.11
1502,-2.88,3.04,0.11
1503,-2.88,3.12,0.104
1504,-2.88,3.2,0.101
1505,-2.88,3.28,0.105
1506,-2.88,3.36,0.092
1507,-2.88,3.44,0.086
1508,-2.88,3.52,0.114
1509,-2.88,3.6,0.084
1510,-2.88,3.68,0.098
1511,-2.88,3.76,0.102
1512,-2.88,3.84,0.083
1513,-2.88,3.92,0.123
1514,-2.88,4,0.108
1515,-2.8,-4,0.846
1516,-2.8,-3.92,0.839
1517,-2.8,-3.84,0.871
1518,-2.8,-3.76,0.857
1519,-2.8,-3.68,0.862
1520,-2.8,-3.6,0.877
1521,-2.8,-3.52,0.85
1522,-2.8,-3.44,0.855
1523,-2.8,-3.36,0.835
1524,-2.8,-3.28,0.838
1525,-2.8,-3.2,0.833
1526,-2.8,-3.12,0.837
1527,-2.8,-3.04,0.838
1528,-2.8,-2.96,0.862
1529,-2.8,-2.88,0.836
1530,-2.8,-2.8,0.85
1531,-2.8,-2.72,0.846
1532,-2.8,-2.64,0.826
1533,-2.8,-2.56,0.84
1534,-2.8,-2.48,0.839
1535,-2.8,-2.4,0.843
1536,-2.8,-2.32,0.826
1537,-2.8,-2.24,0.809
1538,-2.8,-2.16,0.812
1539,-2.8,-2.08,0.808
1540,-2.8,-2,0.816
1541,-2.8,-1.92,0.807
1542,-2.8,-1.84,0.78
1543,-2.8,-1.76,0.782
1544,-2.8,-1.68,0.777
1545,-2.8,-1.6,0.796
1546,-2.8,-1.52,0.761
1547,-2.8,-1.44,0.721
1548,-2.8,-1.36,0.699
1549,-2.8,-1.28,0.668
1550,-2.8,-1.2,0.629
1551,-2.8,-1.12,0.595
1552,-2.8,-1.04,0.541
1553,-2.8,-0.96,0.521
1554,-2.8,-0.88,0.476
1555,-2.8,-0.8,0.429
1556,-2.8,-0.72,0.435
1557,-2.8,-0.64,0.376
1558,-2.8,-0.56,0.336
1559,-2.8,-0.48,0.308
1560,-2.8,-0.4,0.281
1561,-2.8,-0.32,0.236
1562,-2.8,-0.24,0.228
1563,-2.8,-0.16,0.197
1564,-2.8,-0.08,0.199
1565,-2.8,0,0.172
1566,-2.8,0.08,0.173
1567,-2.8,0.16,0.171
1568,-2.8,0.24,0.159
1569,-2.8,0.32,0.152
1570,-2.8,0.4,0.138
1571,-2.8,0.48,0.123
1572,-2.8,0.56,0.128
1573,-2.8,0.64,0.133
1574,-2.8,0.72,0.143
1575,-2.8,0.8,0.132
1576,-2.8,0.88,0.118
1577,-2.8,0.96,0.1
1578,-2.8,1.04,0.121
1579,-2.8,1.12,0.103
1580,-2.8,1.2,0.09
1581,-2.8,1.28,0.113
1582,-2.8,1.36,0.102
1583,-2.8,1.44,0.1
1584,-2.8,1.52,0.105
1585,-2.8,1.6,0.101
1586,-2.8,1.68,0.086
1587,-2.8,1.76,0.107
1588,-2.8,1.84,0.118
1589,-2.8,1.92,0.116
1590,-2.8,2,0.101
1591,-2.8,2.08,0.094
1592,-2.8,2.16,0.106
1593,-2.8,2.24,0.108
1594,-2.8,2.32,0.091
1595,-2.8,2.4,0.099
1596,-2.8,2.48,0.11
1597,-2.8,2.56,0.104
1598,-2.8,2.64,0.121
1599,-2.8,2.72,0.103
1600,-2.8,2.8,0.104
1601,-2.8,2.88,0.108
1602,-2.8,2.96,0.104
1603,-2.8,3.04,0.097
1604,-2.8,3.12,0.108
1605,-2.8,3.2,0.094
1606,-2.8,3.28,0.096
1607,-2.8,3.36,0.099
1608,-2.8,3.44,0.107
1609,-2.8,3.52,0.083
1610,-2.8,3.6,0.098
1611,-2.8,3.68,0.095
1612,-2.8,3.76,0.112
1613,-2.8,3.84,0.094
1614,-2.8,3.92,0.089
1615,-2.8,4,0.099
1616,-2.72,-4,0.849
1617,-2.72,-3.92,0.858
1618,-2.72,-3.84,0.865
1619,-2.72,-3.76,0.836
1620,-2.72,-3.68,0.843
1621,-2.72,-3.6,0.857
1622,-2.72,-3.52,0.83
1623,-2.72,-3.44,0.851
1624,-2.72,-3.36,0.858
1625,-2.72,-3.28,0.843
1626,-2.72,-3.2,0.839
1627,-2.72,-3.12,0.855
1628,-2.72,-3.04,0.861
1629,-2.72,-2.96,0.858
1630,-2.72,-2.88,0.852
1631,-2.72,-2.8,0.841
1632,-2.72,-2.72,0.858
1633,-2.72,-2.64,0.865
1634,-2.72,-2.56,0.848
1635,-2.72,-2.48,0.848
1636,-2.72,-2.4,0.844
1637,-2.72,-2.32,0.846
1638,-2.72,-2.24,0.849
1639,-2.72,-2.16,0.833
1640,-2.72,-2.08,0.814
1641,-2.72,-2,0.826
1642,-2.72,-1.92,0.824
1643,-2.72,-1.84,0.791
1644,-2.72,-1.76,0.8
1645,-2.72,-1.68,0.751
1646,-2.72,-1.6,0.783
1647,-2.72,-1.52,0.752
1648,-2.72,-1.44,0.746
1649,-2.72,-1.36,0.72
1650,-2.72,-1.28,0.697
1651,-2.72,-1.2,0.682
1652,-2.72,-1.12,0.644
1653,-2.72,-1.04,0.604
1654,-2.72,-0.96,0.563
1655,-2.72,-0.88,0.567
1656,-2.72,-0.8,0.518
1657,-2.72,-0.72,0.446
1658,-2.72,-0.64,0.429
1659,-2.72,-0.56,0.359
1660,-2.72,-0.48,0.351
1661,-2.72,-0.4,0.316
1662,-2.72,-0.32,0.281
1663,-2.72,-0.24,0.272
1664,-2.72,-0.16,0.234
1665,-2.72,-0.08,0.243
1666,-2.72,0,0.203
1667,-2.72,0.08,0.185
1668,-2.72,0.16,0.184
1669,-2.72,0.24,0.16
1670,-2.72,0.32,0.152
1671,-2.72,0.4,0.176
1672,-2.72,0.48,0.156
1673,-2.72,0.56,0.148
1674,-2.72,0.64,0.127
1675,-2.72,0.72,0.115
1676,-2.72,0.8,0.124
1677,-2.72,0.88,0.118
1678,-2.72,0.96,0.116
1679,-2.72,1.04,0.122
1680,-2.72,1.12,0.105
1681,-2.72,1.2,0.11
1682,-2.72,1.28,0.123
1683,-2.72,1.36,0.101
1684,-2.72,1.44,0.105
1685,-2.72,1.52,0.101
1686,-2.72,1.6,0.115
1687,-2.72,1.68,0.115
1688,-2.72,1.76,0.116
1689,-2.72,1.84,0.109
1690,-2.72,1.92,0.104
1691,-2.72,2,0.105
1692,-2.72,2.08,0.099
1693,-2.72,2.16,0.098
1694,-2.72,2.24,0.092
1695,-2.72,2.32,0.094
1696,-2.72,2.4,0.11
1697,-2.72,2.48,0.101
1698,-2.72,2.56,0.104
1699,-2.72,2.64,0.102
1700,-2.72,2.72,0.1
1701,-2.72,2.8,0.123
1702,-2.72,2.88,0.08
1703,-2.72,2.96,0.091
1704,-2.72,3.04,0.099
1705,-2.72,3.12,0.104
1706,-2.72,3.2,0.097
1707,-2.72,3.28,0.101
1708,-2.72,3.36,0.076
1709,-2.72,3.44,0.09
1710,-2.72,3.52,0.11
1711,-2.72,3.6,0.108
1712,-2.72,3.68,0.086
1713,-2.72,3.76,0.105
1714,-2.72,3.84,0.094
1715,-2.72,3.92,0.112
1716,-2.72,4,0.114
1717,-2.64,-4,0.868
1718,-2.64,-3.92,0.869
1719,-2.64,-3.84,0.863
1720,-2.64,-3.76,0.863
1721,-2.64,-3.68,0.865
1722,-2.64,-3.6,0.849
1723,-2.64,-3.52,0.867
1724,-2.64,-3.44,0.838
1725,-2.64,-3.36,0.865
1726,-2.64,-3.28,0.853
1727,-2.64,-3.2,0.868
1728,-2.64,-3.12,0.849
1729,-2.64,-3.04,0.844
1730,-2.64,-2.96,0.843
1731,-2.64,-2.88,0.853
1732,-2.64,-2.8,0.863
1733,-2.64,-2.72,0.87
1734,-2.64,-2.64,0.849
1735,-2.64,-2.56,0.842
1736,-2.64,-2.48,0.848
1737,-2.64,-2.4,0.851
1738,-2.64,-2.32,0.832
1739,-2.64,-2.24,0.824
1740,-2.64,-2.16,0.839
1741,-2.64,-2.08,0.814
1742,-2.64,-2,0.798
1743,-2.64,-1.92,0.828
1744,-2.64,-1.84,0.818
1745,-2.64,-1.76,0.794
1746,-2.64,-1.68,0.779
1747,-2.64,-1.6,0.811
1748,-2.64,-1.52,0.769
1749,-2.64,-1.44,0.765
1750,-2.64,-1.36,0.722
1751,-2.64,-1.28,0.706
1752,-2.64,-1.2,0.704
1753,-2.64,-1.12,0.684
1754,-2.64,-1.04,0.635
1755,-2.64,-0.96,0.599
1756,-2.64,-0.88,0.571
1757,-2.64,-0.8,0.527
1758,-2.64,-0.72,0.477
1759,-2.64,-0.64,0.459
1760,-2.64,-0.56,0.4
1761,-2.64,-0.48,0.384
1762,-2.64,-0.4,0.346
1763,-2.64,-0.32,0.34
1764,-2.64,-0.24,0.274
1765,-2.64,-0.16,0.24
1766,-2.64,-0.08,0.249
1767,-2.64,0,0.241
1768,-2.64,0.08,0.22
1769,-2.64,0.16,0.183
1770,-2.64,0.24,0.201
1771,-2.64,0.32,0.16
