,mu,sigma,success_rate
2813,-1.84,0.86,0.30533333333333335
2814,-1.84,0.87,0.31066666666666665
2815,-1.84,0.88,0.31266666666666665
2816,-1.84,0.89,0.328
2817,-1.84,0.9,0.339
2818,-1.84,0.91,0.343
2819,-1.84,0.92,0.33466666666666667
2820,-1.84,0.93,0.356
2821,-1.84,0.94,0.359
2822,-1.84,0.95,0.37033333333333335
2823,-1.84,0.96,0.368
2824,-1.84,0.97,0.384
2825,-1.84,0.98,0.41
2826,-1.84,0.99,0.4026666666666667
2827,-1.84,1.0,0.398
2828,-1.76,0.0,0.113
2829,-1.76,0.01,0.09566666666666666
2830,-1.76,0.02,0.103
2831,-1.76,0.03,0.106
2832,-1.76,0.04,0.09733333333333333
2833,-1.76,0.05,0.10866666666666666
2834,-1.76,0.06,0.098
2835,-1.76,0.07,0.10466666666666667
2836,-1.76,0.08,0.11533333333333333
2837,-1.76,0.09,0.098
2838,-1.76,0.1,0.1
2839,-1.76,0.11,0.09733333333333333
2840,-1.76,0.12,0.11033333333333334
2841,-1.76,0.13,0.109
2842,-1.76,0.14,0.117
2843,-1.76,0.15,0.106
2844,-1.76,0.16,0.11233333333333333
2845,-1.76,0.17,0.10333333333333333
2846,-1.76,0.18,0.10766666666666666
2847,-1.76,0.19,0.111
2848,-1.76,0.2,0.10566666666666667
2849,-1.76,0.21,0.117
2850,-1.76,0.22,0.11166666666666666
2851,-1.76,0.23,0.11233333333333333
2852,-1.76,0.24,0.11366666666666667
2853,-1.76,0.25,0.116
2854,-1.76,0.26,0.131
2855,-1.76,0.27,0.11666666666666667
2856,-1.76,0.28,0.12766666666666668
2857,-1.76,0.29,0.127
2858,-1.76,0.3,0.12433333333333334
2859,-1.76,0.31,0.115
2860,-1.76,0.32,0.116
2861,-1.76,0.33,0.12566666666666668
2862,-1.76,0.34,0.12866666666666668
2863,-1.76,0.35,0.12533333333333332
2864,-1.76,0.36,0.13566666666666666
2865,-1.76,0.37,0.14066666666666666
2866,-1.76,0.38,0.12533333333333332
2867,-1.76,0.39,0.131
2868,-1.76,0.4,0.14233333333333334
2869,-1.76,0.41,0.13933333333333334
2870,-1.76,0.42,0.14133333333333334
2871,-1.76,0.43,0.13
2872,-1.76,0.44,0.13166666666666665
2873,-1.76,0.45,0.14066666666666666
2874,-1.76,0.46,0.13566666666666666
2875,-1.76,0.47,0.14533333333333334
2876,-1.76,0.48,0.14066666666666666
2877,-1.76,0.49,0.16133333333333333
2878,-1.76,0.5,0.152
2879,-1.76,0.51,0.14433333333333334
2880,-1.76,0.52,0.15
2881,-1.76,0.53,0.15733333333333333
2882,-1.76,0.54,0.162
2883,-1.76,0.55,0.183
2884,-1.76,0.56,0.162
2885,-1.76,0.57,0.171
2886,-1.76,0.58,0.18266666666666667
2887,-1.76,0.59,0.18833333333333332
2888,-1.76,0.6,0.18633333333333332
2889,-1.76,0.61,0.18366666666666667
2890,-1.76,0.62,0.18233333333333332
2891,-1.76,0.63,0.18
2892,-1.76,0.64,0.204
2893,-1.76,0.65,0.19633333333333333
2894,-1.76,0.66,0.21333333333333335
2895,-1.76,0.67,0.22333333333333333
2896,-1.76,0.68,0.21366666666666667
2897,-1.76,0.69,0.22633333333333333
2898,-1.76,0.7,0.22366666666666668
2899,-1.76,0.71,0.23133333333333334
2900,-1.76,0.72,0.24066666666666667
2901,-1.76,0.73,0.24266666666666667
2902,-1.76,0.74,0.25366666666666665
2903,-1.76,0.75,0.261
2904,-1.76,0.76,0.254
2905,-1.76,0.77,0.26
2906,-1.76,0.78,0.267
2907,-1.76,0.79,0.2866666666666667
2908,-1.76,0.8,0.2926666666666667
2909,-1.76,0.81,0.296
2910,-1.76,0.82,0.293
2911,-1.76,0.83,0.30133333333333334
2912,-1.76,0.84,0.314
2913,-1.76,0.85,0.323
2914,-1.76,0.86,0.30566666666666664
2915,-1.76,0.87,0.3323333333333333
2916,-1.76,0.88,0.32966666666666666
2917,-1.76,0.89,0.352
2918,-1.76,0.9,0.36133333333333334
2919,-1.76,0.91,0.37166666666666665
2920,-1.76,0.92,0.376
2921,-1.76,0.93,0.37766666666666665
2922,-1.76,0.94,0.3903333333333333
2923,-1.76,0.95,0.39
2924,-1.76,0.96,0.392
2925,-1.76,0.97,0.422
2926,-1.76,0.98,0.4266666666666667
2927,-1.76,0.99,0.44366666666666665
2928,-1.76,1.0,0.43266666666666664
2929,-1.68,0.0,0.10633333333333334
2930,-1.68,0.01,0.11066666666666666
2931,-1.68,0.02,0.10266666666666667
2932,-1.68,0.03,0.11633333333333333
2933,-1.68,0.04,0.10533333333333333
2934,-1.68,0.05,0.10733333333333334
2935,-1.68,0.06,0.106
2936,-1.68,0.07,0.10133333333333333
2937,-1.68,0.08,0.10933333333333334
2938,-1.68,0.09,0.11833333333333333
2939,-1.68,0.1,0.104
2940,-1.68,0.11,0.10333333333333333
2941,-1.68,0.12,0.117
2942,-1.68,0.13,0.11133333333333334
2943,-1.68,0.14,0.117
2944,-1.68,0.15,0.11266666666666666
2945,-1.68,0.16,0.11433333333333333
2946,-1.68,0.17,0.12633333333333333
2947,-1.68,0.18,0.121
2948,-1.68,0.19,0.11533333333333333
2949,-1.68,0.2,0.10966666666666666
2950,-1.68,0.21,0.12233333333333334
2951,-1.68,0.22,0.117
2952,-1.68,0.23,0.12533333333333332
2953,-1.68,0.24,0.11733333333333333
2954,-1.68,0.25,0.12266666666666666
2955,-1.68,0.26,0.125
2956,-1.68,0.27,0.12833333333333333
2957,-1.68,0.28,0.118
2958,-1.68,0.29,0.11833333333333333
2959,-1.68,0.3,0.12966666666666668
2960,-1.68,0.31,0.11833333333333333
2961,-1.68,0.32,0.12466666666666666
2962,-1.68,0.33,0.134
2963,-1.68,0.34,0.133
2964,-1.68,0.35,0.13566666666666666
2965,-1.68,0.36,0.128
2966,-1.68,0.37,0.14366666666666666
2967,-1.68,0.38,0.12966666666666668
2968,-1.68,0.39,0.14533333333333334
2969,-1.68,0.4,0.144
2970,-1.68,0.41,0.13966666666666666
2971,-1.68,0.42,0.14233333333333334
2972,-1.68,0.43,0.14266666666666666
2973,-1.68,0.44,0.143
2974,-1.68,0.45,0.15666666666666668
2975,-1.68,0.46,0.144
2976,-1.68,0.47,0.15333333333333332
2977,-1.68,0.48,0.16233333333333333
2978,-1.68,0.49,0.151
2979,-1.68,0.5,0.17333333333333334
2980,-1.68,0.51,0.166
2981,-1.68,0.52,0.16833333333333333
2982,-1.68,0.53,0.16766666666666666
2983,-1.68,0.54,0.162
2984,-1.68,0.55,0.181
2985,-1.68,0.56,0.18733333333333332
2986,-1.68,0.57,0.182
2987,-1.68,0.58,0.19466666666666665
2988,-1.68,0.59,0.17066666666666666
2989,-1.68,0.6,0.18833333333333332
2990,-1.68,0.61,0.20233333333333334
2991,-1.68,0.62,0.202
2992,-1.68,0.63,0.209
2993,-1.68,0.64,0.212
2994,-1.68,0.65,0.21733333333333332
2995,-1.68,0.66,0.20733333333333334
2996,-1.68,0.67,0.225
2997,-1.68,0.68,0.24166666666666667
2998,-1.68,0.69,0.235
2999,-1.68,0.7,0.23933333333333334
3000,-1.68,0.71,0.25033333333333335
3001,-1.68,0.72,0.257
3002,-1.68,0.73,0.272
3003,-1.68,0.74,0.264
3004,-1.68,0.75,0.2843333333333333
3005,-1.68,0.76,0.2673333333333333
3006,-1.68,0.77,0.294
3007,-1.68,0.78,0.2976666666666667
3008,-1.68,0.79,0.305
3009,-1.68,0.8,0.303
3010,-1.68,0.81,0.30666666666666664
3011,-1.68,0.82,0.32166666666666666
3012,-1.68,0.83,0.322
3013,-1.68,0.84,0.3433333333333333
3014,-1.68,0.85,0.3403333333333333
3015,-1.68,0.86,0.32966666666666666
3016,-1.68,0.87,0.3636666666666667
3017,-1.68,0.88,0.36966666666666664
3018,-1.68,0.89,0.396
3019,-1.68,0.9,0.397
3020,-1.68,0.91,0.4013333333333333
3021,-1.68,0.92,0.3993333333333333
3022,-1.68,0.93,0.4126666666666667
3023,-1.68,0.94,0.431
3024,-1.68,0.95,0.42966666666666664
3025,-1.68,0.96,0.44666666666666666
3026,-1.68,0.97,0.43866666666666665
3027,-1.68,0.98,0.4653333333333333
3028,-1.68,0.99,0.46266666666666667
3029,-1.68,1.0,0.4703333333333333
3030,-1.6,0.0,0.099
3031,-1.6,0.01,0.1
3032,-1.6,0.02,0.111
3033,-1.6,0.03,0.10366666666666667
3034,-1.6,0.04,0.10466666666666667
3035,-1.6,0.05,0.115
3036,-1.6,0.06,0.105
3037,-1.6,0.07,0.10966666666666666
3038,-1.6,0.08,0.11366666666666667
3039,-1.6,0.09,0.11166666666666666
3040,-1.6,0.1,0.10733333333333334
3041,-1.6,0.11,0.12
3042,-1.6,0.12,0.11266666666666666
3043,-1.6,0.13,0.11833333333333333
3044,-1.6,0.14,0.11666666666666667
3045,-1.6,0.15,0.11133333333333334
3046,-1.6,0.16,0.11366666666666667
3047,-1.6,0.17,0.11566666666666667
3048,-1.6,0.18,0.10866666666666666
3049,-1.6,0.19,0.11533333333333333
3050,-1.6,0.2,0.11166666666666666
3051,-1.6,0.21,0.12533333333333332
3052,-1.6,0.22,0.12633333333333333
3053,-1.6,0.23,0.12266666666666666
3054,-1.6,0.24,0.12333333333333334
3055,-1.6,0.25,0.12933333333333333
3056,-1.6,0.26,0.12
3057,-1.6,0.27,0.12966666666666668
3058,-1.6,0.28,0.13366666666666666
3059,-1.6,0.29,0.122
3060,-1.6,0.3,0.128
3061,-1.6,0.31,0.13133333333333333
3062,-1.6,0.32,0.12466666666666666
3063,-1.6,0.33,0.12133333333333333
3064,-1.6,0.34,0.13033333333333333
3065,-1.6,0.35,0.132
3066,-1.6,0.36,0.137
3067,-1.6,0.37,0.143
3068,-1.6,0.38,0.15366666666666667
3069,-1.6,0.39,0.13966666666666666
3070,-1.6,0.4,0.14466666666666667
3071,-1.6,0.41,0.14933333333333335
3072,-1.6,0.42,0.14466666666666667
3073,-1.6,0.43,0.14366666666666666
3074,-1.6,0.44,0.16833333333333333
3075,-1.6,0.45,0.16833333333333333
3076,-1.6,0.46,0.163
3077,-1.6,0.47,0.169
3078,-1.6,0.48,0.16166666666666665
3079,-1.6,0.49,0.16866666666666666
3080,-1.6,0.5,0.17633333333333334
3081,-1.6,0.51,0.17266666666666666
3082,-1.6,0.52,0.16833333333333333
3083,-1.6,0.53,0.18066666666666667
3084,-1.6,0.54,0.18366666666666667
3085,-1.6,0.55,0.19233333333333333
3086,-1.6,0.56,0.19633333333333333
3087,-1.6,0.57,0.18233333333333332
3088,-1.6,0.58,0.20566666666666666
3089,-1.6,0.59,0.19933333333333333
3090,-1.6,0.6,0.21166666666666667
3091,-1.6,0.61,0.21166666666666667
3092,-1.6,0.62,0.22633333333333333
3093,-1.6,0.63,0.231
3094,-1.6,0.64,0.237
3095,-1.6,0.65,0.23966666666666667
3096,-1.6,0.66,0.23833333333333334
3097,-1.6,0.67,0.24366666666666667
3098,-1.6,0.68,0.245
3099,-1.6,0.69,0.256
3100,-1.6,0.7,0.24733333333333332
3101,-1.6,0.71,0.2786666666666667
3102,-1.6,0.72,0.262
3103,-1.6,0.73,0.28833333333333333
3104,-1.6,0.74,0.30333333333333334
3105,-1.6,0.75,0.31
3106,-1.6,0.76,0.3283333333333333
3107,-1.6,0.77,0.301
3108,-1.6,0.78,0.317
3109,-1.6,0.79,0.3416666666666667
3110,-1.6,0.8,0.346
3111,-1.6,0.81,0.3293333333333333
3112,-1.6,0.82,0.3526666666666667
3113,-1.6,0.83,0.37266666666666665
3114,-1.6,0.84,0.37666666666666665
3115,-1.6,0.85,0.36033333333333334
3116,-1.6,0.86,0.38233333333333336
3117,-1.6,0.87,0.39866666666666667
3118,-1.6,0.88,0.416
3119,-1.6,0.89,0.40166666666666667
3120,-1.6,0.9,0.43266666666666664
3121,-1.6,0.91,0.4166666666666667
3122,-1.6,0.92,0.43433333333333335
3123,-1.6,0.93,0.452
3124,-1.6,0.94,0.454
3125,-1.6,0.95,0.456
3126,-1.6,0.96,0.48033333333333333
3127,-1.6,0.97,0.4796666666666667
3128,-1.6,0.98,0.4856666666666667
3129,-1.6,0.99,0.49166666666666664
3130,-1.6,1.0,0.4696666666666667
3131,-1.52,0.0,0.108
3132,-1.52,0.01,0.10566666666666667
3133,-1.52,0.02,0.09966666666666667
3134,-1.52,0.03,0.10466666666666667
3135,-1.52,0.04,0.123
3136,-1.52,0.05,0.11533333333333333
3137,-1.52,0.06,0.11033333333333334
3138,-1.52,0.07,0.10633333333333334
3139,-1.52,0.08,0.10966666666666666
3140,-1.52,0.09,0.09933333333333333
3141,-1.52,0.1,0.10533333333333333
3142,-1.52,0.11,0.10766666666666666
3143,-1.52,0.12,0.12133333333333333
3144,-1.52,0.13,0.12
3145,-1.52,0.14,0.11566666666666667
3146,-1.52,0.15,0.117
3147,-1.52,0.16,0.11833333333333333
3148,-1.52,0.17,0.11466666666666667
3149,-1.52,0.18,0.10433333333333333
3150,-1.52,0.19,0.11666666666666667
3151,-1.52,0.2,0.11233333333333333
3152,-1.52,0.21,0.12466666666666666
3153,-1.52,0.22,0.117
3154,-1.52,0.23,0.117
3155,-1.52,0.24,0.11966666666666667
3156,-1.52,0.25,0.13166666666666665
3157,-1.52,0.26,0.12866666666666668
3158,-1.52,0.27,0.144
3159,-1.52,0.28,0.12933333333333333
3160,-1.52,0.29,0.14433333333333334
3161,-1.52,0.3,0.135
3162,-1.52,0.31,0.126
3163,-1.52,0.32,0.129
3164,-1.52,0.33,0.131
3165,-1.52,0.34,0.155
3166,-1.52,0.35,0.14033333333333334
3167,-1.52,0.36,0.14733333333333334
3168,-1.52,0.37,0.146
3169,-1.52,0.38,0.13966666666666666
3170,-1.52,0.39,0.15166666666666667
3171,-1.52,0.4,0.15533333333333332
3172,-1.52,0.41,0.141
3173,-1.52,0.42,0.149
3174,-1.52,0.43,0.16133333333333333
3175,-1.52,0.44,0.164
3176,-1.52,0.45,0.16466666666666666
3177,-1.52,0.46,0.18333333333333332
3178,-1.52,0.47,0.16366666666666665
3179,-1.52,0.48,0.17533333333333334
3180,-1.52,0.49,0.176
3181,-1.52,0.5,0.186
3182,-1.52,0.51,0.182
3183,-1.52,0.52,0.18533333333333332
3184,-1.52,0.53,0.19233333333333333
3185,-1.52,0.54,0.20133333333333334
3186,-1.52,0.55,0.196
3187,-1.52,0.56,0.214
3188,-1.52,0.57,0.22266666666666668
3189,-1.52,0.58,0.21466666666666667
3190,-1.52,0.59,0.22166666666666668
3191,-1.52,0.6,0.23433333333333334
3192,-1.52,0.61,0.24
3193,-1.52,0.62,0.234
3194,-1.52,0.63,0.23766666666666666
3195,-1.52,0.64,0.24666666666666667
3196,-1.52,0.65,0.26033333333333336
3197,-1.52,0.66,0.25366666666666665
3198,-1.52,0.67,0.27066666666666667
3199,-1.52,0.68,0.269
3200,-1.52,0.69,0.2743333333333333
3201,-1.52,0.7,0.2823333333333333
3202,-1.52,0.71,0.29133333333333333
3203,-1.52,0.72,0.306
3204,-1.52,0.73,0.309
3205,-1.52,0.74,0.32566666666666666
3206,-1.52,0.75,0.315
3207,-1.52,0.76,0.3263333333333333
3208,-1.52,0.77,0.3426666666666667
3209,-1.52,0.78,0.3486666666666667
3210,-1.52,0.79,0.367
3211,-1.52,0.8,0.36466666666666664
3212,-1.52,0.81,0.38766666666666666
3213,-1.52,0.82,0.37066666666666664
3214,-1.52,0.83,0.38233333333333336
3215,-1.52,0.84,0.406
3216,-1.52,0.85,0.4093333333333333
3217,-1.52,0.86,0.43633333333333335
3218,-1.52,0.87,0.42633333333333334
3219,-1.52,0.88,0.45
3220,-1.52,0.89,0.44666666666666666
3221,-1.52,0.9,0.455
3222,-1.52,0.91,0.45566666666666666
3223,-1.52,0.92,0.47333333333333333
3224,-1.52,0.93,0.4643333333333333
3225,-1.52,0.94,0.49933333333333335
3226,-1.52,0.95,0.49966666666666665
3227,-1.52,0.96,0.49166666666666664
3228,-1.52,0.97,0.5176666666666667
3229,-1.52,0.98,0.5253333333333333
3230,-1.52,0.99,0.5226666666666666
3231,-1.52,1.0,0.5273333333333333
3232,-1.44,0.0,0.107
3233,-1.44,0.01,0.111
3234,-1.44,0.02,0.10833333333333334
3235,-1.44,0.03,0.106
3236,-1.44,0.04,0.11866666666666667
3237,-1.44,0.05,0.11233333333333333
3238,-1.44,0.06,0.10866666666666666
3239,-1.44,0.07,0.11566666666666667
3240,-1.44,0.08,0.115
3241,-1.44,0.09,0.111
3242,-1.44,0.1,0.10366666666666667
3243,-1.44,0.11,0.12166666666666667
3244,-1.44,0.12,0.11566666666666667
3245,-1.44,0.13,0.11933333333333333
3246,-1.44,0.14,0.121
3247,-1.44,0.15,0.11566666666666667
3248,-1.44,0.16,0.124
3249,-1.44,0.17,0.12833333333333333
3250,-1.44,0.18,0.12633333333333333
3251,-1.44,0.19,0.133
3252,-1.44,0.2,0.126
3253,-1.44,0.21,0.124
3254,-1.44,0.22,0.131
3255,-1.44,0.23,0.132
3256,-1.44,0.24,0.13266666666666665
3257,-1.44,0.25,0.12533333333333332
3258,-1.44,0.26,0.135
3259,-1.44,0.27,0.13766666666666666
3260,-1.44,0.28,0.13066666666666665
3261,-1.44,0.29,0.14133333333333334
3262,-1.44,0.3,0.14566666666666667
3263,-1.44,0.31,0.145
3264,-1.44,0.32,0.139
3265,-1.44,0.33,0.154
3266,-1.44,0.34,0.141
3267,-1.44,0.35,0.15066666666666667
3268,-1.44,0.36,0.15733333333333333
3269,-1.44,0.37,0.14866666666666667
3270,-1.44,0.38,0.15866666666666668
3271,-1.44,0.39,0.16233333333333333
3272,-1.44,0.4,0.152
3273,-1.44,0.41,0.16766666666666666
3274,-1.44,0.42,0.148
3275,-1.44,0.43,0.16733333333333333
3276,-1.44,0.44,0.16966666666666666
3277,-1.44,0.45,0.18466666666666667
3278,-1.44,0.46,0.171
3279,-1.44,0.47,0.17633333333333334
3280,-1.44,0.48,0.17666666666666667
3281,-1.44,0.49,0.18966666666666668
3282,-1.44,0.5,0.197
3283,-1.44,0.51,0.192
3284,-1.44,0.52,0.19866666666666666
3285,-1.44,0.53,0.20733333333333334
3286,-1.44,0.54,0.22633333333333333
3287,-1.44,0.55,0.211
3288,-1.44,0.56,0.218
3289,-1.44,0.57,0.227
3290,-1.44,0.58,0.22966666666666666
3291,-1.44,0.59,0.232
3292,-1.44,0.6,0.23633333333333334
3293,-1.44,0.61,0.241
3294,-1.44,0.62,0.2613333333333333
3295,-1.44,0.63,0.24866666666666667
3296,-1.44,0.64,0.272
3297,-1.44,0.65,0.279
3298,-1.44,0.66,0.2806666666666667
3299,-1.44,0.67,0.2906666666666667
3300,-1.44,0.68,0.28733333333333333
3301,-1.44,0.69,0.2966666666666667
3302,-1.44,0.7,0.323
3303,-1.44,0.71,0.32866666666666666
3304,-1.44,0.72,0.32166666666666666
3305,-1.44,0.73,0.3423333333333333
3306,-1.44,0.74,0.353
3307,-1.44,0.75,0.3616666666666667
3308,-1.44,0.76,0.3486666666666667
3309,-1.44,0.77,0.368
3310,-1.44,0.78,0.378
3311,-1.44,0.79,0.371
3312,-1.44,0.8,0.409
3313,-1.44,0.81,0.41233333333333333
3314,-1.44,0.82,0.4083333333333333
3315,-1.44,0.83,0.432
3316,-1.44,0.84,0.429
3317,-1.44,0.85,0.42766666666666664
3318,-1.44,0.86,0.434
3319,-1.44,0.87,0.45966666666666667
3320,-1.44,0.88,0.46166666666666667
3321,-1.44,0.89,0.45866666666666667
3322,-1.44,0.9,0.5
3323,-1.44,0.91,0.49166666666666664
3324,-1.44,0.92,0.492
3325,-1.44,0.93,0.49833333333333335
3326,-1.44,0.94,0.5126666666666667
3327,-1.44,0.95,0.5053333333333333
3328,-1.44,0.96,0.537
3329,-1.44,0.97,0.5596666666666666
3330,-1.44,0.98,0.5433333333333333
3331,-1.44,0.99,0.5563333333333333
3332,-1.44,1.0,0.5566666666666666
3333,-1.36,0.0,0.108
3334,-1.36,0.01,0.121
3335,-1.36,0.02,0.125
3336,-1.36,0.03,0.12366666666666666
3337,-1.36,0.04,0.10866666666666666
3338,-1.36,0.05,0.11066666666666666
3339,-1.36,0.06,0.11666666666666667
3340,-1.36,0.07,0.10833333333333334
3341,-1.36,0.08,0.11266666666666666
3342,-1.36,0.09,0.12733333333333333
3343,-1.36,0.1,0.11466666666666667
3344,-1.36,0.11,0.11966666666666667
3345,-1.36,0.12,0.121
3346,-1.36,0.13,0.125
3347,-1.36,0.14,0.122
3348,-1.36,0.15,0.12633333333333333
3349,-1.36,0.16,0.127
3350,-1.36,0.17,0.121
3351,-1.36,0.18,0.126
3352,-1.36,0.19,0.12766666666666668
3353,-1.36,0.2,0.11366666666666667
3354,-1.36,0.21,0.11933333333333333
3355,-1.36,0.22,0.137
3356,-1.36,0.23,0.13633333333333333
3357,-1.36,0.24,0.134
3358,-1.36,0.25,0.136
3359,-1.36,0.26,0.137
3360,-1.36,0.27,0.14066666666666666
3361,-1.36,0.28,0.139
3362,-1.36,0.29,0.133
3363,-1.36,0.3,0.15333333333333332
3364,-1.36,0.31,0.145
3365,-1.36,0.32,0.143
3366,-1.36,0.33,0.15466666666666667
3367,-1.36,0.34,0.149
3368,-1.36,0.35,0.15666666666666668
3369,-1.36,0.36,0.16266666666666665
3370,-1.36,0.37,0.15566666666666668
3371,-1.36,0.38,0.16333333333333333
3372,-1.36,0.39,0.176
3373,-1.36,0.4,0.17333333333333334
3374,-1.36,0.41,0.169
3375,-1.36,0.42,0.16666666666666666
3376,-1.36,0.43,0.17366666666666666
3377,-1.36,0.44,0.185
3378,-1.36,0.45,0.18966666666666668
3379,-1.36,0.46,0.19366666666666665
3380,-1.36,0.47,0.18366666666666667
3381,-1.36,0.48,0.201
3382,-1.36,0.49,0.203
3383,-1.36,0.5,0.20633333333333334
3384,-1.36,0.51,0.21266666666666667
3385,-1.36,0.52,0.20766666666666667
3386,-1.36,0.53,0.22833333333333333
3387,-1.36,0.54,0.20866666666666667
3388,-1.36,0.55,0.24066666666666667
3389,-1.36,0.56,0.23866666666666667
3390,-1.36,0.57,0.241
3391,-1.36,0.58,0.25866666666666666
3392,-1.36,0.59,0.258
3393,-1.36,0.6,0.25266666666666665
3394,-1.36,0.61,0.275
3395,-1.36,0.62,0.27066666666666667
3396,-1.36,0.63,0.2946666666666667
3397,-1.36,0.64,0.2843333333333333
3398,-1.36,0.65,0.296
3399,-1.36,0.66,0.296
3400,-1.36,0.67,0.31733333333333336
3401,-1.36,0.68,0.31
3402,-1.36,0.69,0.31833333333333336
3403,-1.36,0.7,0.32666666666666666
3404,-1.36,0.71,0.3403333333333333
3405,-1.36,0.72,0.35233333333333333
3406,-1.36,0.73,0.365
3407,-1.36,0.74,0.37566666666666665
3408,-1.36,0.75,0.36566666666666664
3409,-1.36,0.76,0.3953333333333333
3410,-1.36,0.77,0.4026666666666667
3411,-1.36,0.78,0.4043333333333333
3412,-1.36,0.79,0.42233333333333334
3413,-1.36,0.8,0.413
3414,-1.36,0.81,0.44033333333333335
3415,-1.36,0.82,0.4633333333333333
3416,-1.36,0.83,0.4573333333333333
3417,-1.36,0.84,0.457
3418,-1.36,0.85,0.49133333333333334
3419,-1.36,0.86,0.46
3420,-1.36,0.87,0.5106666666666667
3421,-1.36,0.88,0.5003333333333333
3422,-1.36,0.89,0.49833333333333335
3423,-1.36,0.9,0.5176666666666667
3424,-1.36,0.91,0.543
3425,-1.36,0.92,0.5396666666666666
3426,-1.36,0.93,0.5453333333333333
3427,-1.36,0.94,0.541
3428,-1.36,0.95,0.5483333333333333
3429,-1.36,0.96,0.5636666666666666
3430,-1.36,0.97,0.5916666666666667
3431,-1.36,0.98,0.5836666666666667
3432,-1.36,0.99,0.5866666666666667
3433,-1.36,1.0,0.5866666666666667
3434,-1.28,0.0,0.108
3435,-1.28,0.01,0.10066666666666667
3436,-1.28,0.02,0.11033333333333334
3437,-1.28,0.03,0.12133333333333333
3438,-1.28,0.04,0.11166666666666666
3439,-1.28,0.05,0.11633333333333333
3440,-1.28,0.06,0.11933333333333333
3441,-1.28,0.07,0.11666666666666667
3442,-1.28,0.08,0.11366666666666667
3443,-1.28,0.09,0.11566666666666667
3444,-1.28,0.1,0.12033333333333333
3445,-1.28,0.11,0.115
3446,-1.28,0.12,0.11833333333333333
3447,-1.28,0.13,0.12166666666666667
3448,-1.28,0.14,0.12666666666666668
3449,-1.28,0.15,0.12766666666666668
3450,-1.28,0.16,0.125
3451,-1.28,0.17,0.127
3452,-1.28,0.18,0.11266666666666666
3453,-1.28,0.19,0.13366666666666666
3454,-1.28,0.2,0.13133333333333333
3455,-1.28,0.21,0.125
3456,-1.28,0.22,0.13833333333333334
3457,-1.28,0.23,0.14566666666666667
3458,-1.28,0.24,0.13666666666666666
3459,-1.28,0.25,0.13833333333333334
3460,-1.28,0.26,0.144
3461,-1.28,0.27,0.155
3462,-1.28,0.28,0.14566666666666667
3463,-1.28,0.29,0.15966666666666668
3464,-1.28,0.3,0.152
3465,-1.28,0.31,0.15633333333333332
3466,-1.28,0.32,0.161
3467,-1.28,0.33,0.15766666666666668
3468,-1.28,0.34,0.16566666666666666
3469,-1.28,0.35,0.16233333333333333
3470,-1.28,0.36,0.17666666666666667
3471,-1.28,0.37,0.16766666666666666
3472,-1.28,0.38,0.171
3473,-1.28,0.39,0.179
3474,-1.28,0.4,0.18266666666666667
3475,-1.28,0.41,0.18333333333333332
3476,-1.28,0.42,0.181
3477,-1.28,0.43,0.2
3478,-1.28,0.44,0.19966666666666666
3479,-1.28,0.45,0.19133333333333333
3480,-1.28,0.46,0.20966666666666667
3481,-1.28,0.47,0.201
3482,-1.28,0.48,0.21133333333333335
3483,-1.28,0.49,0.214
3484,-1.28,0.5,0.22833333333333333
3485,-1.28,0.51,0.213
3486,-1.28,0.52,0.23466666666666666
3487,-1.28,0.53,0.227
3488,-1.28,0.54,0.241
3489,-1.28,0.55,0.25133333333333335
3490,-1.28,0.56,0.265
3491,-1.28,0.57,0.26066666666666666
3492,-1.28,0.58,0.27166666666666667
3493,-1.28,0.59,0.2803333333333333
3494,-1.28,0.6,0.285
3495,-1.28,0.61,0.2926666666666667
3496,-1.28,0.62,0.28933333333333333
3497,-1.28,0.63,0.316
3498,-1.28,0.64,0.30766666666666664
3499,-1.28,0.65,0.327
3500,-1.28,0.66,0.336
3501,-1.28,0.67,0.34
3502,-1.28,0.68,0.3403333333333333
3503,-1.28,0.69,0.3576666666666667
3504,-1.28,0.7,0.391
3505,-1.28,0.71,0.37633333333333335
3506,-1.28,0.72,0.38666666666666666
3507,-1.28,0.73,0.381
3508,-1.28,0.74,0.4076666666666667
3509,-1.28,0.75,0.414
3510,-1.28,0.76,0.42933333333333334
3511,-1.28,0.77,0.429
3512,-1.28,0.78,0.42833333333333334
3513,-1.28,0.79,0.464
3514,-1.28,0.8,0.4523333333333333
3515,-1.28,0.81,0.48
3516,-1.28,0.82,0.4796666666666667
3517,-1.28,0.83,0.48966666666666664
3518,-1.28,0.84,0.516
3519,-1.28,0.85,0.494
3520,-1.28,0.86,0.5103333333333333
3521,-1.28,0.87,0.5106666666666667
3522,-1.28,0.88,0.5393333333333333
3523,-1.28,0.89,0.5483333333333333
3524,-1.28,0.9,0.5583333333333333
3525,-1.28,0.91,0.5646666666666667
3526,-1.28,0.92,0.5586666666666666
3527,-1.28,0.93,0.5693333333333334
3528,-1.28,0.94,0.5966666666666667
3529,-1.28,0.95,0.5896666666666667
3530,-1.28,0.96,0.6126666666666667
3531,-1.28,0.97,0.5986666666666667
3532,-1.28,0.98,0.6116666666666667
3533,-1.28,0.99,0.606
3534,-1.28,1.0,0.6223333333333333
3535,-1.2,0.0,0.107
3536,-1.2,0.01,0.112
3537,-1.2,0.02,0.114
3538,-1.2,0.03,0.11833333333333333
