mux1,mux2,muh1,muh2,success_rate
10.6,10.6,3.5,7.0,0.113
11.3,11.3,4.0,8.0,0.133
12.9,12.9,5.5,11.0,0.299
1.8,1.8,4.3,8.6,0.779
2.9,2.9,5.3,10.6,0.804
-1.3,-1.3,1.8,3.6,0.666
8.3,8.3,1.5,3.0,0.092
-1.7,-1.7,1.3,2.6,0.707
11.9,11.9,4.5,9.0,0.137
2.4,2.4,4.8,9.6,0.804
1.2,1.2,3.8,7.6,0.797
0.6,0.6,3.3,6.6,0.737
8.9,8.9,2.0,4.0,0.102
12.6,12.6,5.0,10.0,0.151
9.5,9.5,2.5,5.0,0.099
8.0,8.0,1.0,2.0,0.107
10.2,10.2,3.0,6.0,0.1
-0.6,-0.6,2.3,4.6,0.7
0.0,0.0,2.8,5.6,0.73
3.3,3.3,5.8,11.6,0.788
11.4,11.4,4.0,8.0,0.114
3.0,3.0,5.3,10.6,0.8
10.7,10.7,3.5,7.0,0.104
1.9,1.9,4.3,8.6,0.819
-1.2,-1.2,1.8,3.6,0.71
13.0,13.0,5.5,11.0,0.279
8.4,8.4,1.5,3.0,0.096
2.5,2.5,4.8,9.6,0.785
-1.6,-1.6,1.3,2.6,0.747
0.7,0.7,3.3,6.6,0.734
12.0,12.0,4.5,9.0,0.148
1.3,1.3,3.8,7.6,0.765
9.0,9.0,2.0,4.0,0.118
12.7,12.7,5.0,10.0,0.172
9.6,9.6,2.5,5.0,0.095
-0.5,-0.5,2.3,4.6,0.742
10.3,10.3,3.0,6.0,0.107
3.4,3.4,5.8,11.6,0.788
8.1,8.1,1.0,2.0,0.092
0.1,0.1,2.8,5.6,0.754
11.5,11.5,4.0,8.0,0.122
2.0,2.0,4.3,8.6,0.793
3.1,3.1,5.3,10.6,0.795
10.8,10.8,3.5,7.0,0.099
13.1,13.1,5.5,11.0,0.237
2.6,2.6,4.8,9.6,0.853
8.5,8.5,1.5,3.0,0.094
-1.1,-1.1,1.8,3.6,0.733
-1.5,-1.5,1.3,2.6,0.731
0.8,0.8,3.3,6.6,0.78
1.4,1.4,3.8,7.6,0.768
9.7,9.7,2.5,5.0,0.105
12.1,12.1,4.5,9.0,0.115
12.8,12.8,5.0,10.0,0.16
9.1,9.1,2.0,4.0,0.097
3.5,3.5,5.8,11.6,0.82
10.4,10.4,3.0,6.0,0.092
-0.4,-0.4,2.3,4.6,0.751
0.2,0.2,2.8,5.6,0.789
8.2,8.2,1.0,2.0,0.09
11.6,11.6,4.0,8.0,0.12
2.1,2.1,4.3,8.6,0.833
3.2,3.2,5.3,10.6,0.806
13.2,13.2,5.5,11.0,0.251
2.7,2.7,4.8,9.6,0.849
10.9,10.9,3.5,7.0,0.1
0.9,0.9,3.3,6.6,0.814
-1.4,-1.4,1.3,2.6,0.768
1.5,1.5,3.8,7.6,0.803
-1.0,-1.0,1.8,3.6,0.749
8.6,8.6,1.5,3.0,0.092
12.9,12.9,5.0,10.0,0.135
3.6,3.6,5.8,11.6,0.792
9.8,9.8,2.5,5.0,0.109
12.2,12.2,4.5,9.0,0.13
0.3,0.3,2.8,5.6,0.792
9.2,9.2,2.0,4.0,0.106
-0.3,-0.3,2.3,4.6,0.763
10.5,10.5,3.0,6.0,0.097
8.3,8.3,1.0,2.0,0.101
2.2,2.2,4.3,8.6,0.808
3.3,3.3,5.3,10.6,0.833
2.8,2.8,4.8,9.6,0.831
11.7,11.7,4.0,8.0,0.108
13.3,13.3,5.5,11.0,0.208
11.0,11.0,3.5,7.0,0.128
1.6,1.6,3.8,7.6,0.828
-1.3,-1.3,1.3,2.6,0.771
1.0,1.0,3.3,6.6,0.802
-0.9,-0.9,1.8,3.6,0.756
8.7,8.7,1.5,3.0,0.108
3.7,3.7,5.8,11.6,0.826
13.0,13.0,5.0,10.0,0.157
9.9,9.9,2.5,5.0,0.129
0.4,0.4,2.8,5.6,0.809
12.3,12.3,4.5,9.0,0.111
9.3,9.3,2.0,4.0,0.084
-0.2,-0.2,2.3,4.6,0.779
10.6,10.6,3.0,6.0,0.103
8.4,8.4,1.0,2.0,0.11
2.3,2.3,4.3,8.6,0.826
3.4,3.4,5.3,10.6,0.837
11.8,11.8,4.0,8.0,0.123
1.1,1.1,3.3,6.6,0.818
2.9,2.9,4.8,9.6,0.836
-1.2,-1.2,1.3,2.6,0.788
13.4,13.4,5.5,11.0,0.192
1.7,1.7,3.8,7.6,0.818
11.1,11.1,3.5,7.0,0.111
-0.8,-0.8,1.8,3.6,0.79
8.8,8.8,1.5,3.0,0.093
3.8,3.8,5.8,11.6,0.802
10.0,10.0,2.5,5.0,0.097
13.1,13.1,5.0,10.0,0.133
0.5,0.5,2.8,5.6,0.798
12.4,12.4,4.5,9.0,0.122
-0.1,-0.1,2.3,4.6,0.8
9.4,9.4,2.0,4.0,0.094
10.7,10.7,3.0,6.0,0.119
8.5,8.5,1.0,2.0,0.096
2.4,2.4,4.3,8.6,0.83
3.5,3.5,5.3,10.6,0.849
3.0,3.0,4.8,9.6,0.84
1.2,1.2,3.3,6.6,0.82
-1.1,-1.1,1.3,2.6,0.824
11.9,11.9,4.0,8.0,0.115
1.8,1.8,3.8,7.6,0.806
11.2,11.2,3.5,7.0,0.113
13.5,13.5,5.5,11.0,0.185
-0.7,-0.7,1.8,3.6,0.8
8.9,8.9,1.5,3.0,0.089
3.9,3.9,5.8,11.6,0.823
10.1,10.1,2.5,5.0,0.091
13.2,13.2,5.0,10.0,0.125
0.6,0.6,2.8,5.6,0.811
0.0,0.0,2.3,4.6,0.806
10.8,10.8,3.0,6.0,0.115
12.5,12.5,4.5,9.0,0.11
9.5,9.5,2.0,4.0,0.095
8.6,8.6,1.0,2.0,0.087
2.5,2.5,4.3,8.6,0.829
-1.0,-1.0,1.3,2.6,0.807
3.1,3.1,4.8,9.6,0.833
1.9,1.9,3.8,7.6,0.844
3.6,3.6,5.3,10.6,0.832
1.3,1.3,3.3,6.6,0.836
-0.6,-0.6,1.8,3.6,0.799
12.0,12.0,4.0,8.0,0.139
11.3,11.3,3.5,7.0,0.121
13.6,13.6,5.5,11.0,0.17
4.0,4.0,5.8,11.6,0.824
9.0,9.0,1.5,3.0,0.103
0.7,0.7,2.8,5.6,0.839
0.1,0.1,2.3,4.6,0.824
13.3,13.3,5.0,10.0,0.121
10.2,10.2,2.5,5.0,0.104
12.6,12.6,4.5,9.0,0.127
10.9,10.9,3.0,6.0,0.112
9.6,9.6,2.0,4.0,0.105
8.7,8.7,1.0,2.0,0.098
2.6,2.6,4.3,8.6,0.841
-0.9,-0.9,1.3,2.6,0.828
3.2,3.2,4.8,9.6,0.858
3.7,3.7,5.3,10.6,0.817
2.0,2.0,3.8,7.6,0.851
1.4,1.4,3.3,6.6,0.827
-0.5,-0.5,1.8,3.6,0.817
12.1,12.1,4.0,8.0,0.11
11.4,11.4,3.5,7.0,0.083
4.1,4.1,5.8,11.6,0.832
13.7,13.7,5.5,11.0,0.158
9.1,9.1,1.5,3.0,0.114
0.8,0.8,2.8,5.6,0.829
0.2,0.2,2.3,4.6,0.807
13.4,13.4,5.0,10.0,0.125
10.3,10.3,2.5,5.0,0.09
12.7,12.7,4.5,9.0,0.119
11.0,11.0,3.0,6.0,0.071
8.8,8.8,1.0,2.0,0.104
2.7,2.7,4.3,8.6,0.826
9.7,9.7,2.0,4.0,0.089
-0.8,-0.8,1.3,2.6,0.841
3.3,3.3,4.8,9.6,0.847
3.8,3.8,5.3,10.6,0.851
2.1,2.1,3.8,7.6,0.836
-0.4,-0.4,1.8,3.6,0.825
1.5,1.5,3.3,6.6,0.819
12.2,12.2,4.0,8.0,0.119
4.2,4.2,5.8,11.6,0.833
11.5,11.5,3.5,7.0,0.112
13.8,13.8,5.5,11.0,0.147
9.2,9.2,1.5,3.0,0.101
0.9,0.9,2.8,5.6,0.855
10.4,10.4,2.5,5.0,0.109
0.3,0.3,2.3,4.6,0.806
13.5,13.5,5.0,10.0,0.132
12.8,12.8,4.5,9.0,0.11
11.1,11.1,3.0,6.0,0.091
8.9,8.9,1.0,2.0,0.112
2.8,2.8,4.3,8.6,0.837
9.8,9.8,2.0,4.0,0.09
3.4,3.4,4.8,9.6,0.847
-0.7,-0.7,1.3,2.6,0.866
3.9,3.9,5.3,10.6,0.84
2.2,2.2,3.8,7.6,0.828
-0.3,-0.3,1.8,3.6,0.823
1.6,1.6,3.3,6.6,0.839
4.3,4.3,5.8,11.6,0.833
12.3,12.3,4.0,8.0,0.118
11.6,11.6,3.5,7.0,0.102
13.9,13.9,5.5,11.0,0.168
9.3,9.3,1.5,3.0,0.12
0.4,0.4,2.3,4.6,0.838
1.0,1.0,2.8,5.6,0.83
10.5,10.5,2.5,5.0,0.104
11.2,11.2,3.0,6.0,0.121
13.6,13.6,5.0,10.0,0.127
12.9,12.9,4.5,9.0,0.11
2.9,2.9,4.3,8.6,0.855
9.0,9.0,1.0,2.0,0.107
3.5,3.5,4.8,9.6,0.844
9.9,9.9,2.0,4.0,0.108
-0.6,-0.6,1.3,2.6,0.84
4.0,4.0,5.3,10.6,0.839
2.3,2.3,3.8,7.6,0.848
1.7,1.7,3.3,6.6,0.825
-0.2,-0.2,1.8,3.6,0.83
4.4,4.4,5.8,11.6,0.84
12.4,12.4,4.0,8.0,0.098
14.0,14.0,5.5,11.0,0.149
11.7,11.7,3.5,7.0,0.094
0.5,0.5,2.3,4.6,0.83
1.1,1.1,2.8,5.6,0.848
9.4,9.4,1.5,3.0,0.089
3.0,3.0,4.3,8.6,0.845
10.6,10.6,2.5,5.0,0.094
-0.5,-0.5,1.3,2.6,0.853
11.3,11.3,3.0,6.0,0.089
13.0,13.0,4.5,9.0,0.122
13.7,13.7,5.0,10.0,0.094
10.0,10.0,2.0,4.0,0.119
9.1,9.1,1.0,2.0,0.104
3.6,3.6,4.8,9.6,0.856
4.1,4.1,5.3,10.6,0.878
1.8,1.8,3.3,6.6,0.828
-0.1,-0.1,1.8,3.6,0.825
2.4,2.4,3.8,7.6,0.825
4.5,4.5,5.8,11.6,0.842
12.5,12.5,4.0,8.0,0.099
14.1,14.1,5.5,11.0,0.13
11.8,11.8,3.5,7.0,0.1
0.6,0.6,2.3,4.6,0.829
1.2,1.2,2.8,5.6,0.855
3.1,3.1,4.3,8.6,0.838
9.5,9.5,1.5,3.0,0.097
10.7,10.7,2.5,5.0,0.104
11.4,11.4,3.0,6.0,0.121
-0.4,-0.4,1.3,2.6,0.845
13.1,13.1,4.5,9.0,0.096
9.2,9.2,1.0,2.0,0.103
13.8,13.8,5.0,10.0,0.093
3.7,3.7,4.8,9.6,0.861
4.2,4.2,5.3,10.6,0.841
10.1,10.1,2.0,4.0,0.091
0.0,0.0,1.8,3.6,0.849
1.9,1.9,3.3,6.6,0.845
2.5,2.5,3.8,7.6,0.861
4.6,4.6,5.8,11.6,0.836
14.2,14.2,5.5,11.0,0.117
12.6,12.6,4.0,8.0,0.102
11.9,11.9,3.5,7.0,0.109
0.7,0.7,2.3,4.6,0.835
1.3,1.3,2.8,5.6,0.845
3.2,3.2,4.3,8.6,0.843
9.6,9.6,1.5,3.0,0.1
-0.3,-0.3,1.3,2.6,0.877
10.8,10.8,2.5,5.0,0.119
11.5,11.5,3.0,6.0,0.087
13.2,13.2,4.5,9.0,0.087
13.9,13.9,5.0,10.0,0.131
4.3,4.3,5.3,10.6,0.844
3.8,3.8,4.8,9.6,0.847
9.3,9.3,1.0,2.0,0.099
0.1,0.1,1.8,3.6,0.851
10.2,10.2,2.0,4.0,0.096
2.0,2.0,3.3,6.6,0.858
2.6,2.6,3.8,7.6,0.859
4.7,4.7,5.8,11.6,0.819
12.7,12.7,4.0,8.0,0.105
0.8,0.8,2.3,4.6,0.857
12.0,12.0,3.5,7.0,0.09
14.3,14.3,5.5,11.0,0.109
1.4,1.4,2.8,5.6,0.851
3.3,3.3,4.3,8.6,0.832
-0.2,-0.2,1.3,2.6,0.865
9.7,9.7,1.5,3.0,0.107
10.9,10.9,2.5,5.0,0.11
3.9,3.9,4.8,9.6,0.865
4.4,4.4,5.3,10.6,0.825
11.6,11.6,3.0,6.0,0.097
14.0,14.0,5.0,10.0,0.099
13.3,13.3,4.5,9.0,0.102
9.4,9.4,1.0,2.0,0.104
0.2,0.2,1.8,3.6,0.848
10.3,10.3,2.0,4.0,0.1
2.1,2.1,3.3,6.6,0.858
2.7,2.7,3.8,7.6,0.861
4.8,4.8,5.8,11.6,0.839
0.9,0.9,2.3,4.6,0.837
12.8,12.8,4.0,8.0,0.1
12.1,12.1,3.5,7.0,0.117
14.4,14.4,5.5,11.0,0.1
1.5,1.5,2.8,5.6,0.854
3.4,3.4,4.3,8.6,0.859
9.8,9.8,1.5,3.0,0.104
-0.1,-0.1,1.3,2.6,0.86
11.0,11.0,2.5,5.0,0.099
4.0,4.0,4.8,9.6,0.83
4.5,4.5,5.3,10.6,0.846
14.1,14.1,5.0,10.0,0.103
13.4,13.4,4.5,9.0,0.111
11.7,11.7,3.0,6.0,0.099
0.3,0.3,1.8,3.6,0.862
9.5,9.5,1.0,2.0,0.111
10.4,10.4,2.0,4.0,0.108
2.8,2.8,3.8,7.6,0.858
2.2,2.2,3.3,6.6,0.85
4.9,4.9,5.8,11.6,0.867
1.0,1.0,2.3,4.6,0.834
12.9,12.9,4.0,8.0,0.103
12.2,12.2,3.5,7.0,0.103
14.5,14.5,5.5,11.0,0.12
3.5,3.5,4.3,8.6,0.86
1.6,1.6,2.8,5.6,0.83
0.0,0.0,1.3,2.6,0.865
11.1,11.1,2.5,5.0,0.107
4.1,4.1,4.8,9.6,0.83
9.9,9.9,1.5,3.0,0.102
0.4,0.4,1.8,3.6,0.858
4.6,4.6,5.3,10.6,0.856
13.5,13.5,4.5,9.0,0.11
14.2,14.2,5.0,10.0,0.097
9.6,9.6,1.0,2.0,0.104
11.8,11.8,3.0,6.0,0.107
10.5,10.5,2.0,4.0,0.104
2.3,2.3,3.3,6.6,0.841
2.9,2.9,3.8,7.6,0.837
5.0,5.0,5.8,11.6,0.823
1.1,1.1,2.3,4.6,0.856
12.3,12.3,3.5,7.0,0.085
13.0,13.0,4.0,8.0,0.097
1.7,1.7,2.8,5.6,0.856
3.6,3.6,4.3,8.6,0.848
14.6,14.6,5.5,11.0,0.092
0.1,0.1,1.3,2.6,0.867
10.0,10.0,1.5,3.0,0.1
4.2,4.2,4.8,9.6,0.847
0.5,0.5,1.8,3.6,0.849
11.2,11.2,2.5,5.0,0.104
4.7,4.7,5.3,10.6,0.846
9.7,9.7,1.0,2.0,0.104
13.6,13.6,4.5,9.0,0.098
14.3,14.3,5.0,10.0,0.1
2.4,2.4,3.3,6.6,0.855
10.6,10.6,2.0,4.0,0.102
11.9,11.9,3.0,6.0,0.103
3.0,3.0,3.8,7.6,0.839
5.1,5.1,5.8,11.6,0.818
1.2,1.2,2.3,4.6,0.876
13.1,13.1,4.0,8.0,0.102
12.4,12.4,3.5,7.0,0.087
1.8,1.8,2.8,5.6,0.861
14.7,14.7,5.5,11.0,0.107
3.7,3.7,4.3,8.6,0.834
0.2,0.2,1.3,2.6,0.849
4.3,4.3,4.8,9.6,0.83
10.1,10.1,1.5,3.0,0.103
0.6,0.6,1.8,3.6,0.872
11.3,11.3,2.5,5.0,0.102
4.8,4.8,5.3,10.6,0.838
9.8,9.8,1.0,2.0,0.1
14.4,14.4,5.0,10.0,0.118
13.7,13.7,4.5,9.0,0.103
2.5,2.5,3.3,6.6,0.845
12.0,12.0,3.0,6.0,0.102
10.7,10.7,2.0,4.0,0.1
3.1,3.1,3.8,7.6,0.815
5.2,5.2,5.8,11.6,0.82
1.3,1.3,2.3,4.6,0.849
13.2,13.2,4.0,8.0,0.106
12.5,12.5,3.5,7.0,0.096
3.8,3.8,4.3,8.6,0.852
1.9,1.9,2.8,5.6,0.843
14.8,14.8,5.5,11.0,0.096
0.3,0.3,1.3,2.6,0.869
4.4,4.4,4.8,9.6,0.829
10.2,10.2,1.5,3.0,0.114
0.7,0.7,1.8,3.6,0.879
4.9,4.9,5.3,10.6,0.821
11.4,11.4,2.5,5.0,0.099
13.8,13.8,4.5,9.0,0.107
14.5,14.5,5.0,10.0,0.1
9.9,9.9,1.0,2.0,0.098
2.6,2.6,3.3,6.6,0.848
12.1,12.1,3.0,6.0,0.1
3.2,3.2,3.8,7.6,0.855
10.8,10.8,2.0,4.0,0.103
5.3,5.3,5.8,11.6,0.821
1.4,1.4,2.3,4.6,0.861
13.3,13.3,4.0,8.0,0.093
14.9,14.9,5.5,11.0,0.124
2.0,2.0,2.8,5.6,0.839
3.9,3.9,4.3,8.6,0.829
12.6,12.6,3.5,7.0,0.097
0.4,0.4,1.3,2.6,0.868
4.5,4.5,4.8,9.6,0.832
0.8,0.8,1.8,3.6,0.867
10.3,10.3,1.5,3.0,0.103
5.0,5.0,5.3,10.6,0.811
11.5,11.5,2.5,5.0,0.104
2.7,2.7,3.3,6.6,0.839
14.6,14.6,5.0,10.0,0.1
13.9,13.9,4.5,9.0,0.108
3.3,3.3,3.8,7.6,0.833
10.0,10.0,1.0,2.0,0.118
12.2,12.2,3.0,6.0,0.104
10.9,10.9,2.0,4.0,0.113
5.4,5.4,5.8,11.6,0.833
1.5,1.5,2.3,4.6,0.856
2.1,2.1,2.8,5.6,0.855
4.0,4.0,4.3,8.6,0.816
15.0,15.0,5.5,11.0,0.105
13.4,13.4,4.0,8.0,0.102
12.7,12.7,3.5,7.0,0.098
0.5,0.5,1.3,2.6,0.877
4.6,4.6,4.8,9.6,0.83
0.9,0.9,1.8,3.6,0.869
10.4,10.4,1.5,3.0,0.103
2.8,2.8,3.3,6.6,0.831
5.1,5.1,5.3,10.6,0.826
14.7,14.7,5.0,10.0,0.092
11.6,11.6,2.5,5.0,0.111
3.4,3.4,3.8,7.6,0.843
14.0,14.0,4.5,9.0,0.106
12.3,12.3,3.0,6.0,0.112
10.1,10.1,1.0,2.0,0.106
11.0,11.0,2.0,4.0,0.103
5.5,5.5,5.8,11.6,0.787
1.6,1.6,2.3,4.6,0.852
2.2,2.2,2.8,5.6,0.855
4.1,4.1,4.3,8.6,0.834
13.5,13.5,4.0,8.0,0.092
0.6,0.6,1.3,2.6,0.891
12.8,12.8,3.5,7.0,0.098
15.1,15.1,5.5,11.0,0.107
4.7,4.7,4.8,9.6,0.809
1.0,1.0,1.8,3.6,0.855
10.5,10.5,1.5,3.0,0.101
5.2,5.2,5.3,10.6,0.819
2.9,2.9,3.3,6.6,0.838
14.8,14.8,5.0,10.0,0.105
11.7,11.7,2.5,5.0,0.104
3.5,3.5,3.8,7.6,0.841
14.1,14.1,4.5,9.0,0.113
12.4,12.4,3.0,6.0,0.104
5.6,5.6,5.8,11.6,0.837
11.1,11.1,2.0,4.0,0.104
10.2,10.2,1.0,2.0,0.089
1.7,1.7,2.3,4.6,0.844
2.3,2.3,2.8,5.6,0.846
4.2,4.2,4.3,8.6,0.814
0.7,0.7,1.3,2.6,0.896
13.6,13.6,4.0,8.0,0.094
12.9,12.9,3.5,7.0,0.106
4.8,4.8,4.8,9.6,0.81
15.2,15.2,5.5,11.0,0.097
1.1,1.1,1.8,3.6,0.869
5.3,5.3,5.3,10.6,0.811
10.6,10.6,1.5,3.0,0.099
11.8,11.8,2.5,5.0,0.104
3.0,3.0,3.3,6.6,0.868
14.9,14.9,5.0,10.0,0.103
3.6,3.6,3.8,7.6,0.83
14.2,14.2,4.5,9.0,0.102
5.7,5.7,5.8,11.6,0.829
12.5,12.5,3.0,6.0,0.096
1.8,1.8,2.3,4.6,0.874
10.3,10.3,1.0,2.0,0.101
11.2,11.2,2.0,4.0,0.101
2.4,2.4,2.8,5.6,0.829
13.7,13.7,4.0,8.0,0.114
0.8,0.8,1.3,2.6,0.888
4.3,4.3,4.3,8.6,0.801
13.0,13.0,3.5,7.0,0.111
1.2,1.2,1.8,3.6,0.884
4.9,4.9,4.8,9.6,0.814
5.4,5.4,5.3,10.6,0.81
10.7,10.7,1.5,3.0,0.117
15.3,15.3,5.5,11.0,0.106
3.1,3.1,3.3,6.6,0.84
11.9,11.9,2.5,5.0,0.101
15.0,15.0,5.0,10.0,0.101
3.7,3.7,3.8,7.6,0.826
14.3,14.3,4.5,9.0,0.107
1.9,1.9,2.3,4.6,0.881
5.8,5.8,5.8,11.6,0.793
11.3,11.3,2.0,4.0,0.099
12.6,12.6,3.0,6.0,0.081
10.4,10.4,1.0,2.0,0.129
4.4,4.4,4.3,8.6,0.807
0.9,0.9,1.3,2.6,0.897
13.8,13.8,4.0,8.0,0.098
2.5,2.5,2.8,5.6,0.833
1.3,1.3,1.8,3.6,0.865
5.5,5.5,5.3,10.6,0.788
13.1,13.1,3.5,7.0,0.084
5.0,5.0,4.8,9.6,0.756
3.2,3.2,3.3,6.6,0.853
15.4,15.4,5.5,11.0,0.103
10.8,10.8,1.5,3.0,0.106
12.0,12.0,2.5,5.0,0.099
15.1,15.1,5.0,10.0,0.118
3.8,3.8,3.8,7.6,0.826
14.4,14.4,4.5,9.0,0.082
5.9,5.9,5.8,11.6,0.783
11.4,11.4,2.0,4.0,0.117
2.0,2.0,2.3,4.6,0.856
12.7,12.7,3.0,6.0,0.114
4.5,4.5,4.3,8.6,0.805
1.0,1.0,1.3,2.6,0.879
10.5,10.5,1.0,2.0,0.086
13.9,13.9,4.0,8.0,0.095
5.6,5.6,5.3,10.6,0.777
2.6,2.6,2.8,5.6,0.845
1.4,1.4,1.8,3.6,0.873
5.1,5.1,4.8,9.6,0.751
3.3,3.3,3.3,6.6,0.84
13.2,13.2,3.5,7.0,0.102
10.9,10.9,1.5,3.0,0.088
15.2,15.2,5.0,10.0,0.093
12.1,12.1,2.5,5.0,0.116
3.9,3.9,3.8,7.6,0.816
15.5,15.5,5.5,11.0,0.088
14.5,14.5,4.5,9.0,0.08
6.0,6.0,5.8,11.6,0.795
12.8,12.8,3.0,6.0,0.103
11.5,11.5,2.0,4.0,0.106
2.1,2.1,2.3,4.6,0.878
4.6,4.6,4.3,8.6,0.773
1.1,1.1,1.3,2.6,0.864
10.6,10.6,1.0,2.0,0.089
1.5,1.5,1.8,3.6,0.873
5.7,5.7,5.3,10.6,0.754
14.0,14.0,4.0,8.0,0.093
3.4,3.4,3.3,6.6,0.832
5.2,5.2,4.8,9.6,0.758
13.3,13.3,3.5,7.0,0.09
2.7,2.7,2.8,5.6,0.846
15.3,15.3,5.0,10.0,0.101
12.2,12.2,2.5,5.0,0.107
11.0,11.0,1.5,3.0,0.102
4.0,4.0,3.8,7.6,0.834
14.6,14.6,4.5,9.0,0.1
15.6,15.6,5.5,11.0,0.104
12.9,12.9,3.0,6.0,0.1
6.1,6.1,5.8,11.6,0.76
2.2,2.2,2.3,4.6,0.878
4.7,4.7,4.3,8.6,0.79
1.2,1.2,1.3,2.6,0.892
11.6,11.6,2.0,4.0,0.088
1.6,1.6,1.8,3.6,0.87
5.8,5.8,5.3,10.6,0.739
10.7,10.7,1.0,2.0,0.087
3.5,3.5,3.3,6.6,0.839
14.1,14.1,4.0,8.0,0.099
5.3,5.3,4.8,9.6,0.73
2.8,2.8,2.8,5.6,0.848
13.4,13.4,3.5,7.0,0.118
15.4,15.4,5.0,10.0,0.093
12.3,12.3,2.5,5.0,0.088
4.1,4.1,3.8,7.6,0.815
11.1,11.1,1.5,3.0,0.127
14.7,14.7,4.5,9.0,0.092
13.0,13.0,3.0,6.0,0.09
2.3,2.3,2.3,4.6,0.866
6.2,6.2,5.8,11.6,0.747
15.7,15.7,5.5,11.0,0.101
1.3,1.3,1.3,2.6,0.868
4.8,4.8,4.3,8.6,0.767
11.7,11.7,2.0,4.0,0.102
1.7,1.7,1.8,3.6,0.861
5.9,5.9,5.3,10.6,0.731
3.6,3.6,3.3,6.6,0.828
10.8,10.8,1.0,2.0,0.089
5.4,5.4,4.8,9.6,0.751
2.9,2.9,2.8,5.6,0.853
14.2,14.2,4.0,8.0,0.118
4.2,4.2,3.8,7.6,0.815
15.5,15.5,5.0,10.0,0.101
12.4,12.4,2.5,5.0,0.101
14.8,14.8,4.5,9.0,0.117
13.5,13.5,3.5,7.0,0.098
11.2,11.2,1.5,3.0,0.087
2.4,2.4,2.3,4.6,0.864
6.3,6.3,5.8,11.6,0.722
13.1,13.1,3.0,6.0,0.099
15.8,15.8,5.5,11.0,0.101
1.4,1.4,1.3,2.6,0.867
4.9,4.9,4.3,8.6,0.786
11.8,11.8,2.0,4.0,0.127
1.8,1.8,1.8,3.6,0.872
6.0,6.0,5.3,10.6,0.736
3.7,3.7,3.3,6.6,0.822
10.9,10.9,1.0,2.0,0.105
5.5,5.5,4.8,9.6,0.712
3.0,3.0,2.8,5.6,0.851
14.3,14.3,4.0,8.0,0.105
4.3,4.3,3.8,7.6,0.8
15.6,15.6,5.0,10.0,0.108
12.5,12.5,2.5,5.0,0.129
2.5,2.5,2.3,4.6,0.853
14.9,14.9,4.5,9.0,0.099
13.6,13.6,3.5,7.0,0.09
11.3,11.3,1.5,3.0,0.089
6.4,6.4,5.8,11.6,0.734
5.0,5.0,4.3,8.6,0.786
15.9,15.9,5.5,11.0,0.109
13.2,13.2,3.0,6.0,0.129
1.5,1.5,1.3,2.6,0.886
11.9,11.9,2.0,4.0,0.087
1.9,1.9,1.8,3.6,0.873
6.1,6.1,5.3,10.6,0.677
11.0,11.0,1.0,2.0,0.103
5.6,5.6,4.8,9.6,0.75
3.1,3.1,2.8,5.6,0.847
3.8,3.8,3.3,6.6,0.83
4.4,4.4,3.8,7.6,0.821
14.4,14.4,4.0,8.0,0.09
15.7,15.7,5.0,10.0,0.101
2.6,2.6,2.3,4.6,0.86
12.6,12.6,2.5,5.0,0.086
15.0,15.0,4.5,9.0,0.09
13.7,13.7,3.5,7.0,0.1
11.4,11.4,1.5,3.0,0.089
6.5,6.5,5.8,11.6,0.688
1.6,1.6,1.3,2.6,0.873
13.3,13.3,3.0,6.0,0.087
5.1,5.1,4.3,8.6,0.78
16.0,16.0,5.5,11.0,0.092
11.1,11.1,1.0,2.0,0.107
6.2,6.2,5.3,10.6,0.705
2.0,2.0,1.8,3.6,0.857
12.0,12.0,2.0,4.0,0.089
5.7,5.7,4.8,9.6,0.714
3.9,3.9,3.3,6.6,0.825
3.2,3.2,2.8,5.6,0.861
4.5,4.5,3.8,7.6,0.796
14.5,14.5,4.0,8.0,0.09
12.7,12.7,2.5,5.0,0.089
15.8,15.8,5.0,10.0,0.089
2.7,2.7,2.3,4.6,0.847
15.1,15.1,4.5,9.0,0.099
13.8,13.8,3.5,7.0,0.1
11.5,11.5,1.5,3.0,0.087
6.6,6.6,5.8,11.6,0.691
5.2,5.2,4.3,8.6,0.775
13.4,13.4,3.0,6.0,0.088
1.7,1.7,1.3,2.6,0.877
-4.0,-4.0,5.6,11.2,0.093
6.3,6.3,5.3,10.6,0.67
2.1,2.1,1.8,3.6,0.889
5.8,5.8,4.8,9.6,0.722
12.1,12.1,2.0,4.0,0.088
11.2,11.2,1.0,2.0,0.091
3.3,3.3,2.8,5.6,0.86
4.0,4.0,3.3,6.6,0.826
4.6,4.6,3.8,7.6,0.814
14.6,14.6,4.0,8.0,0.114
15.9,15.9,5.0,10.0,0.091
15.2,15.2,4.5,9.0,0.088
12.8,12.8,2.5,5.0,0.087
2.8,2.8,2.3,4.6,0.888
13.9,13.9,3.5,7.0,0.127
11.6,11.6,1.5,3.0,0.105
6.7,6.7,5.8,11.6,0.644
13.5,13.5,3.0,6.0,0.088
5.3,5.3,4.3,8.6,0.764
-3.9,-3.9,5.6,11.2,0.103
1.8,1.8,1.3,2.6,0.871
6.4,6.4,5.3,10.6,0.667
12.2,12.2,2.0,4.0,0.088
2.2,2.2,1.8,3.6,0.872
5.9,5.9,4.8,9.6,0.692
3.4,3.4,2.8,5.6,0.858
4.7,4.7,3.8,7.6,0.803
