mux1,mux2,muh1,muh2,success_rate
5.9,11.8,15.7,31.4,0.1
4.3,8.6,14.7,29.4,0.107
14.8,29.6,14.9,29.8,0.807
10.9,21.8,11.9,23.8,0.839
12.8,25.6,13.4,26.8,0.865
3.2,6.4,13.7,27.4,0.117
13.5,27.0,13.9,27.8,0.829
5.1,10.2,15.2,30.4,0.08
-0.2,-0.4,11.2,22.4,0.109
12.4,24.8,12.9,25.8,0.825
3.8,7.6,14.2,28.4,0.096
10.4,20.8,11.4,22.8,0.84
1.9,3.8,12.7,25.4,0.108
-4.0,-8.0,16.0,32.0,0.097
15.6,31.2,15.4,30.8,0.774
0.6,1.2,11.7,23.4,0.109
11.6,23.2,12.4,24.8,0.832
1.3,2.6,12.2,24.4,0.111
2.6,5.2,13.2,26.4,0.107
14.2,28.4,14.4,28.8,0.818
4.4,8.8,14.7,29.4,0.082
6.0,12.0,15.7,31.4,0.117
11.0,22.0,11.9,23.8,0.859
14.9,29.8,14.9,29.8,0.799
12.9,25.8,13.4,26.8,0.837
3.3,6.6,13.7,27.4,0.108
13.6,27.2,13.9,27.8,0.836
5.2,10.4,15.2,30.4,0.102
-0.1,-0.2,11.2,22.4,0.107
10.5,21.0,11.4,22.8,0.835
12.5,25.0,12.9,25.8,0.823
3.9,7.8,14.2,28.4,0.119
2.0,4.0,12.7,25.4,0.109
-3.9,-7.8,16.0,32.0,0.079
0.7,1.4,11.7,23.4,0.104
15.7,31.4,15.4,30.8,0.751
11.7,23.4,12.4,24.8,0.839
1.4,2.8,12.2,24.4,0.105
2.7,5.4,13.2,26.4,0.11
14.3,28.6,14.4,28.8,0.797
4.5,9.0,14.7,29.4,0.095
6.1,12.2,15.7,31.4,0.108
11.1,22.2,11.9,23.8,0.843
15.0,30.0,14.9,29.8,0.788
13.0,26.0,13.4,26.8,0.811
3.4,6.8,13.7,27.4,0.108
13.7,27.4,13.9,27.8,0.836
5.3,10.6,15.2,30.4,0.116
10.6,21.2,11.4,22.8,0.843
4.0,8.0,14.2,28.4,0.108
0.0,0.0,11.2,22.4,0.104
12.6,25.2,12.9,25.8,0.822
2.1,4.2,12.7,25.4,0.105
0.8,1.6,11.7,23.4,0.103
-3.8,-7.6,16.0,32.0,0.097
15.8,31.6,15.4,30.8,0.763
11.8,23.6,12.4,24.8,0.834
1.5,3.0,12.2,24.4,0.101
14.4,28.8,14.4,28.8,0.785
2.8,5.6,13.2,26.4,0.106
4.6,9.2,14.7,29.4,0.12
6.2,12.4,15.7,31.4,0.108
11.2,22.4,11.9,23.8,0.839
15.1,30.2,14.9,29.8,0.79
13.1,26.2,13.4,26.8,0.817
3.5,7.0,13.7,27.4,0.104
13.8,27.6,13.9,27.8,0.802
5.4,10.8,15.2,30.4,0.108
10.7,21.4,11.4,22.8,0.819
4.1,8.2,14.2,28.4,0.11
0.1,0.2,11.2,22.4,0.105
12.7,25.4,12.9,25.8,0.847
2.2,4.4,12.7,25.4,0.103
0.9,1.8,11.7,23.4,0.095
-3.7,-7.4,16.0,32.0,0.12
15.9,31.8,15.4,30.8,0.713
11.9,23.8,12.4,24.8,0.846
1.6,3.2,12.2,24.4,0.098
2.9,5.8,13.2,26.4,0.101
14.5,29.0,14.4,28.8,0.776
4.7,9.4,14.7,29.4,0.108
6.3,12.6,15.7,31.4,0.104
11.3,22.6,11.9,23.8,0.845
15.2,30.4,14.9,29.8,0.746
3.6,7.2,13.7,27.4,0.106
13.2,26.4,13.4,26.8,0.797
13.9,27.8,13.9,27.8,0.793
5.5,11.0,15.2,30.4,0.107
10.8,21.6,11.4,22.8,0.834
4.2,8.4,14.2,28.4,0.103
0.2,0.4,11.2,22.4,0.094
2.3,4.6,12.7,25.4,0.095
1.0,2.0,11.7,23.4,0.101
12.8,25.6,12.9,25.8,0.801
-3.6,-7.2,16.0,32.0,0.107
16.0,32.0,15.4,30.8,0.709
12.0,24.0,12.4,24.8,0.843
1.7,3.4,12.2,24.4,0.101
3.0,6.0,13.2,26.4,0.098
4.8,9.6,14.7,29.4,0.11
14.6,29.2,14.4,28.8,0.761
6.4,12.8,15.7,31.4,0.106
11.4,22.8,11.9,23.8,0.839
15.3,30.6,14.9,29.8,0.758
3.7,7.4,13.7,27.4,0.092
14.0,28.0,13.9,27.8,0.786
13.3,26.6,13.4,26.8,0.824
5.6,11.2,15.2,30.4,0.104
10.9,21.8,11.4,22.8,0.825
0.3,0.6,11.2,22.4,0.099
1.1,2.2,11.7,23.4,0.111
4.3,8.6,14.2,28.4,0.103
2.4,4.8,12.7,25.4,0.101
12.9,25.8,12.9,25.8,0.801
-3.5,-7.0,16.0,32.0,0.108
-4.0,-8.0,15.5,31.0,0.109
12.1,24.2,12.4,24.8,0.822
1.8,3.6,12.2,24.4,0.104
3.1,6.2,13.2,26.4,0.101
4.9,9.8,14.7,29.4,0.103
14.7,29.4,14.4,28.8,0.775
6.5,13.0,15.7,31.4,0.092
11.5,23.0,11.9,23.8,0.824
15.4,30.8,14.9,29.8,0.72
3.8,7.6,13.7,27.4,0.1
13.4,26.8,13.4,26.8,0.791
14.1,28.2,13.9,27.8,0.769
5.7,11.4,15.2,30.4,0.107
11.0,22.0,11.4,22.8,0.819
2.5,5.0,12.7,25.4,0.111
4.4,8.8,14.2,28.4,0.095
0.4,0.8,11.2,22.4,0.114
-3.4,-6.8,16.0,32.0,0.104
1.2,2.4,11.7,23.4,0.111
13.0,26.0,12.9,25.8,0.8
-3.9,-7.8,15.5,31.0,0.098
12.2,24.4,12.4,24.8,0.8
1.9,3.8,12.2,24.4,0.117
3.2,6.4,13.2,26.4,0.105
5.0,10.0,14.7,29.4,0.103
14.8,29.6,14.4,28.8,0.763
6.6,13.2,15.7,31.4,0.1
11.6,23.2,11.9,23.8,0.842
15.5,31.0,14.9,29.8,0.706
3.9,7.8,13.7,27.4,0.114
13.5,27.0,13.4,26.8,0.79
14.2,28.4,13.9,27.8,0.772
5.8,11.6,15.2,30.4,0.092
11.1,22.2,11.4,22.8,0.829
2.6,5.2,12.7,25.4,0.11
4.5,9.0,14.2,28.4,0.101
0.5,1.0,11.2,22.4,0.109
1.3,2.6,11.7,23.4,0.092
-3.3,-6.6,16.0,32.0,0.105
13.1,26.2,12.9,25.8,0.758
12.3,24.6,12.4,24.8,0.783
-3.8,-7.6,15.5,31.0,0.084
2.0,4.0,12.2,24.4,0.091
3.3,6.6,13.2,26.4,0.115
5.1,10.2,14.7,29.4,0.095
14.9,29.8,14.4,28.8,0.74
6.7,13.4,15.7,31.4,0.114
11.7,23.4,11.9,23.8,0.834
15.6,31.2,14.9,29.8,0.693
4.0,8.0,13.7,27.4,0.111
13.6,27.2,13.4,26.8,0.788
14.3,28.6,13.9,27.8,0.75
5.9,11.8,15.2,30.4,0.1
2.7,5.4,12.7,25.4,0.093
11.2,22.4,11.4,22.8,0.806
4.6,9.2,14.2,28.4,0.111
0.6,1.2,11.2,22.4,0.092
1.4,2.8,11.7,23.4,0.096
-3.2,-6.4,16.0,32.0,0.093
13.2,26.4,12.9,25.8,0.751
-3.7,-7.4,15.5,31.0,0.089
12.4,24.8,12.4,24.8,0.808
2.1,4.2,12.2,24.4,0.098
3.4,6.8,13.2,26.4,0.091
15.0,30.0,14.4,28.8,0.705
5.2,10.4,14.7,29.4,0.101
6.8,13.6,15.7,31.4,0.111
11.8,23.6,11.9,23.8,0.816
15.7,31.4,14.9,29.8,0.667
4.1,8.2,13.7,27.4,0.089
13.7,27.4,13.4,26.8,0.758
2.8,5.6,12.7,25.4,0.096
14.4,28.8,13.9,27.8,0.728
6.0,12.0,15.2,30.4,0.114
11.3,22.6,11.4,22.8,0.828
0.7,1.4,11.2,22.4,0.098
4.7,9.4,14.2,28.4,0.111
-3.1,-6.2,16.0,32.0,0.101
1.5,3.0,11.7,23.4,0.113
13.3,26.6,12.9,25.8,0.747
12.5,25.0,12.4,24.8,0.797
-3.6,-7.2,15.5,31.0,0.085
3.5,7.0,13.2,26.4,0.098
2.2,4.4,12.2,24.4,0.113
5.3,10.6,14.7,29.4,0.111
15.1,30.2,14.4,28.8,0.691
6.9,13.8,15.7,31.4,0.089
11.9,23.8,11.9,23.8,0.808
4.2,8.4,13.7,27.4,0.099
15.8,31.6,14.9,29.8,0.623
2.9,5.8,12.7,25.4,0.112
13.8,27.6,13.4,26.8,0.752
14.5,29.0,13.9,27.8,0.703
6.1,12.2,15.2,30.4,0.109
0.8,1.6,11.2,22.4,0.109
11.4,22.8,11.4,22.8,0.776
4.8,9.6,14.2,28.4,0.092
1.6,3.2,11.7,23.4,0.092
-3.0,-6.0,16.0,32.0,0.113
13.4,26.8,12.9,25.8,0.751
-3.5,-7.0,15.5,31.0,0.097
12.6,25.2,12.4,24.8,0.766
3.6,7.2,13.2,26.4,0.113
2.3,4.6,12.2,24.4,0.092
5.4,10.8,14.7,29.4,0.111
15.2,30.4,14.4,28.8,0.673
7.0,14.0,15.7,31.4,0.099
12.0,24.0,11.9,23.8,0.783
4.3,8.6,13.7,27.4,0.109
15.9,31.8,14.9,29.8,0.657
14.6,29.2,13.9,27.8,0.697
13.9,27.8,13.4,26.8,0.745
3.0,6.0,12.7,25.4,0.093
6.2,12.4,15.2,30.4,0.089
4.9,9.8,14.2,28.4,0.096
11.5,23.0,11.4,22.8,0.78
0.9,1.8,11.2,22.4,0.096
1.7,3.4,11.7,23.4,0.089
-2.9,-5.8,16.0,32.0,0.11
-3.4,-6.8,15.5,31.0,0.111
13.5,27.0,12.9,25.8,0.703
3.7,7.4,13.2,26.4,0.092
2.4,4.8,12.2,24.4,0.086
12.7,25.4,12.4,24.8,0.773
5.5,11.0,14.7,29.4,0.092
7.1,14.2,15.7,31.4,0.109
15.3,30.6,14.4,28.8,0.656
4.4,8.8,13.7,27.4,0.095
12.1,24.2,11.9,23.8,0.792
3.1,6.2,12.7,25.4,0.089
16.0,32.0,14.9,29.8,0.58
14.7,29.4,13.9,27.8,0.671
6.3,12.6,15.2,30.4,0.1
14.0,28.0,13.4,26.8,0.727
5.0,10.0,14.2,28.4,0.113
11.6,23.2,11.4,22.8,0.786
1.0,2.0,11.2,22.4,0.088
1.8,3.6,11.7,23.4,0.109
-2.8,-5.6,16.0,32.0,0.09
13.6,27.2,12.9,25.8,0.715
-3.3,-6.6,15.5,31.0,0.113
2.5,5.0,12.2,24.4,0.109
12.8,25.6,12.4,24.8,0.748
3.8,7.6,13.2,26.4,0.088
5.6,11.2,14.7,29.4,0.096
7.2,14.4,15.7,31.4,0.095
15.4,30.8,14.4,28.8,0.576
4.5,9.0,13.7,27.4,0.089
3.2,6.4,12.7,25.4,0.108
12.2,24.4,11.9,23.8,0.778
-4.0,-8.0,15.0,30.0,0.1
6.4,12.8,15.2,30.4,0.11
14.8,29.6,13.9,27.8,0.637
14.1,28.2,13.4,26.8,0.679
5.1,10.2,14.2,28.4,0.093
11.7,23.4,11.4,22.8,0.785
1.9,3.8,11.7,23.4,0.107
-2.7,-5.4,16.0,32.0,0.1
-3.2,-6.4,15.5,31.0,0.11
1.1,2.2,11.2,22.4,0.11
13.7,27.4,12.9,25.8,0.659
2.6,5.2,12.2,24.4,0.106
12.9,25.8,12.4,24.8,0.733
3.9,7.8,13.2,26.4,0.108
5.7,11.4,14.7,29.4,0.113
7.3,14.6,15.7,31.4,0.089
4.6,9.2,13.7,27.4,0.109
15.5,31.0,14.4,28.8,0.579
3.3,6.6,12.7,25.4,0.107
12.3,24.6,11.9,23.8,0.735
6.5,13.0,15.2,30.4,0.094
-3.9,-7.8,15.0,30.0,0.098
14.9,29.8,13.9,27.8,0.608
14.2,28.4,13.4,26.8,0.64
5.2,10.4,14.2,28.4,0.089
11.8,23.6,11.4,22.8,0.753
2.0,4.0,11.7,23.4,0.107
-3.1,-6.2,15.5,31.0,0.111
-2.6,-5.2,16.0,32.0,0.109
1.2,2.4,11.2,22.4,0.106
13.8,27.6,12.9,25.8,0.633
2.7,5.4,12.2,24.4,0.112
13.0,26.0,12.4,24.8,0.7
4.0,8.0,13.2,26.4,0.107
5.8,11.6,14.7,29.4,0.092
7.4,14.8,15.7,31.4,0.109
4.7,9.4,13.7,27.4,0.107
15.6,31.2,14.4,28.8,0.557
3.4,6.8,12.7,25.4,0.108
-3.8,-7.6,15.0,30.0,0.088
12.4,24.8,11.9,23.8,0.733
6.6,13.2,15.2,30.4,0.089
15.0,30.0,13.9,27.8,0.592
14.3,28.6,13.4,26.8,0.606
5.3,10.6,14.2,28.4,0.108
2.1,4.2,11.7,23.4,0.094
11.9,23.8,11.4,22.8,0.727
-3.0,-6.0,15.5,31.0,0.095
1.3,2.6,11.2,22.4,0.106
-2.5,-5.0,16.0,32.0,0.095
13.9,27.8,12.9,25.8,0.611
13.1,26.2,12.4,24.8,0.682
2.8,5.6,12.2,24.4,0.091
5.9,11.8,14.7,29.4,0.09
4.1,8.2,13.2,26.4,0.11
7.5,15.0,15.7,31.4,0.107
4.8,9.6,13.7,27.4,0.105
3.5,7.0,12.7,25.4,0.094
15.7,31.4,14.4,28.8,0.513
-3.7,-7.4,15.0,30.0,0.11
12.5,25.0,11.9,23.8,0.698
6.7,13.4,15.2,30.4,0.112
15.1,30.2,13.9,27.8,0.531
14.4,28.8,13.4,26.8,0.596
5.4,10.8,14.2,28.4,0.11
2.2,4.4,11.7,23.4,0.083
12.0,24.0,11.4,22.8,0.737
-2.9,-5.8,15.5,31.0,0.104
1.4,2.8,11.2,22.4,0.093
-2.4,-4.8,16.0,32.0,0.088
14.0,28.0,12.9,25.8,0.552
2.9,5.8,12.2,24.4,0.083
13.2,26.4,12.4,24.8,0.674
6.0,12.0,14.7,29.4,0.108
4.2,8.4,13.2,26.4,0.092
7.6,15.2,15.7,31.4,0.105
4.9,9.8,13.7,27.4,0.093
3.6,7.2,12.7,25.4,0.083
15.8,31.6,14.4,28.8,0.478
-3.6,-7.2,15.0,30.0,0.105
12.6,25.2,11.9,23.8,0.698
6.8,13.6,15.2,30.4,0.104
15.2,30.4,13.9,27.8,0.503
14.5,29.0,13.4,26.8,0.551
5.5,11.0,14.2,28.4,0.104
2.3,4.6,11.7,23.4,0.104
-2.8,-5.6,15.5,31.0,0.106
12.1,24.2,11.4,22.8,0.662
1.5,3.0,11.2,22.4,0.084
-2.3,-4.6,16.0,32.0,0.11
14.1,28.2,12.9,25.8,0.53
3.0,6.0,12.2,24.4,0.104
13.3,26.6,12.4,24.8,0.617
6.1,12.2,14.7,29.4,0.108
4.3,8.6,13.2,26.4,0.083
7.7,15.4,15.7,31.4,0.093
3.7,7.4,12.7,25.4,0.104
5.0,10.0,13.7,27.4,0.085
-3.5,-7.0,15.0,30.0,0.105
15.9,31.8,14.4,28.8,0.422
6.9,13.8,15.2,30.4,0.108
12.7,25.4,11.9,23.8,0.662
14.6,29.2,13.4,26.8,0.508
15.3,30.6,13.9,27.8,0.465
5.6,11.2,14.2,28.4,0.094
2.4,4.8,11.7,23.4,0.12
-2.7,-5.4,15.5,31.0,0.099
12.2,24.4,11.4,22.8,0.667
1.6,3.2,11.2,22.4,0.107
-2.2,-4.4,16.0,32.0,0.107
14.2,28.4,12.9,25.8,0.521
13.4,26.8,12.4,24.8,0.604
3.1,6.2,12.2,24.4,0.117
6.2,12.4,14.7,29.4,0.106
7.8,15.6,15.7,31.4,0.085
4.4,8.8,13.2,26.4,0.103
5.1,10.2,13.7,27.4,0.106
3.8,7.6,12.7,25.4,0.12
-3.4,-6.8,15.0,30.0,0.093
7.0,14.0,15.2,30.4,0.089
12.8,25.6,11.9,23.8,0.615
16.0,32.0,14.4,28.8,0.41
14.7,29.4,13.4,26.8,0.497
15.4,30.8,13.9,27.8,0.437
2.5,5.0,11.7,23.4,0.098
5.7,11.4,14.2,28.4,0.084
-2.6,-5.2,15.5,31.0,0.096
12.3,24.6,11.4,22.8,0.637
1.7,3.4,11.2,22.4,0.118
-2.1,-4.2,16.0,32.0,0.106
14.3,28.6,12.9,25.8,0.457
3.2,6.4,12.2,24.4,0.101
13.5,27.0,12.4,24.8,0.542
6.3,12.6,14.7,29.4,0.094
7.9,15.8,15.7,31.4,0.106
4.5,9.0,13.2,26.4,0.118
5.2,10.4,13.7,27.4,0.118
3.9,7.8,12.7,25.4,0.098
-3.3,-6.6,15.0,30.0,0.086
12.9,25.8,11.9,23.8,0.613
-4.0,-8.0,14.5,29.0,0.091
7.1,14.2,15.2,30.4,0.086
14.8,29.6,13.4,26.8,0.469
15.5,31.0,13.9,27.8,0.385
2.6,5.2,11.7,23.4,0.103
-2.5,-5.0,15.5,31.0,0.103
5.8,11.6,14.2,28.4,0.104
1.8,3.6,11.2,22.4,0.097
12.4,24.8,11.4,22.8,0.618
-2.0,-4.0,16.0,32.0,0.093
14.4,28.8,12.9,25.8,0.418
3.3,6.6,12.2,24.4,0.104
13.6,27.2,12.4,24.8,0.539
6.4,12.8,14.7,29.4,0.083
8.0,16.0,15.7,31.4,0.118
4.6,9.2,13.2,26.4,0.101
5.3,10.6,13.7,27.4,0.098
4.0,8.0,12.7,25.4,0.103
-3.2,-6.4,15.0,30.0,0.106
-3.9,-7.8,14.5,29.0,0.104
13.0,26.0,11.9,23.8,0.575
7.2,14.4,15.2,30.4,0.106
14.9,29.8,13.4,26.8,0.425
15.6,31.2,13.9,27.8,0.334
2.7,5.4,11.7,23.4,0.114
-2.4,-4.8,15.5,31.0,0.118
5.9,11.8,14.2,28.4,0.119
1.9,3.8,11.2,22.4,0.104
12.5,25.0,11.4,22.8,0.587
-1.9,-3.8,16.0,32.0,0.084
14.5,29.0,12.9,25.8,0.4
13.7,27.4,12.4,24.8,0.482
3.4,6.8,12.2,24.4,0.112
6.5,13.0,14.7,29.4,0.104
4.7,9.4,13.2,26.4,0.103
8.1,16.2,15.7,31.4,0.098
5.4,10.8,13.7,27.4,0.103
4.1,8.2,12.7,25.4,0.114
-3.1,-6.2,15.0,30.0,0.117
-3.8,-7.6,14.5,29.0,0.096
7.3,14.6,15.2,30.4,0.119
13.1,26.2,11.9,23.8,0.49
2.8,5.6,11.7,23.4,0.081
15.7,31.4,13.9,27.8,0.318
-2.3,-4.6,15.5,31.0,0.098
15.0,30.0,13.4,26.8,0.387
6.0,12.0,14.2,28.4,0.098
2.0,4.0,11.2,22.4,0.111
-1.8,-3.6,16.0,32.0,0.105
12.6,25.2,11.4,22.8,0.535
14.6,29.2,12.9,25.8,0.348
3.5,7.0,12.2,24.4,0.083
4.8,9.6,13.2,26.4,0.112
13.8,27.6,12.4,24.8,0.468
6.6,13.2,14.7,29.4,0.12
8.2,16.4,15.7,31.4,0.103
5.5,11.0,13.7,27.4,0.112
4.2,8.4,12.7,25.4,0.08
-3.0,-6.0,15.0,30.0,0.098
-3.7,-7.4,14.5,29.0,0.096
-2.2,-4.4,15.5,31.0,0.104
7.4,14.8,15.2,30.4,0.096
15.8,31.6,13.9,27.8,0.308
15.1,30.2,13.4,26.8,0.347
6.1,12.2,14.2,28.4,0.103
13.2,26.4,11.9,23.8,0.513
2.1,4.2,11.2,22.4,0.083
2.9,5.8,11.7,23.4,0.104
12.7,25.4,11.4,22.8,0.479
14.7,29.4,12.9,25.8,0.328
3.6,7.2,12.2,24.4,0.101
-1.7,-3.4,16.0,32.0,0.119
4.9,9.8,13.2,26.4,0.083
6.7,13.4,14.7,29.4,0.098
8.3,16.6,15.7,31.4,0.112
5.6,11.2,13.7,27.4,0.083
13.9,27.8,12.4,24.8,0.431
4.3,8.6,12.7,25.4,0.105
-2.9,-5.8,15.0,30.0,0.103
-3.6,-7.2,14.5,29.0,0.108
6.2,12.4,14.2,28.4,0.114
15.2,30.4,13.4,26.8,0.344
13.3,26.6,11.9,23.8,0.469
-2.1,-4.2,15.5,31.0,0.114
7.5,15.0,15.2,30.4,0.103
15.9,31.8,13.9,27.8,0.26
3.0,6.0,11.7,23.4,0.11
2.2,4.4,11.2,22.4,0.104
14.8,29.6,12.9,25.8,0.301
12.8,25.6,11.4,22.8,0.447
5.0,10.0,13.2,26.4,0.101
-1.6,-3.2,16.0,32.0,0.098
5.7,11.4,13.7,27.4,0.105
6.8,13.6,14.7,29.4,0.103
8.4,16.8,15.7,31.4,0.084
3.7,7.4,12.2,24.4,0.113
4.4,8.8,12.7,25.4,0.109
14.0,28.0,12.4,24.8,0.385
-3.5,-7.0,14.5,29.0,0.112
-2.8,-5.6,15.0,30.0,0.113
6.3,12.6,14.2,28.4,0.081
15.3,30.6,13.4,26.8,0.295
-2.0,-4.0,15.5,31.0,0.081
13.4,26.8,11.9,23.8,0.413
7.6,15.2,15.2,30.4,0.113
16.0,32.0,13.9,27.8,0.241
2.3,4.6,11.2,22.4,0.109
14.9,29.8,12.9,25.8,0.258
12.9,25.8,11.4,22.8,0.404
3.1,6.2,11.7,23.4,0.091
5.1,10.2,13.2,26.4,0.113
-1.5,-3.0,16.0,32.0,0.104
5.8,11.6,13.7,27.4,0.107
8.5,17.0,15.7,31.4,0.098
6.9,13.8,14.7,29.4,0.114
4.5,9.0,12.7,25.4,0.092
3.8,7.6,12.2,24.4,0.088
14.1,28.2,12.4,24.8,0.376
-3.4,-6.8,14.5,29.0,0.081
-2.7,-5.4,15.0,30.0,0.082
15.4,30.8,13.4,26.8,0.294
6.4,12.8,14.2,28.4,0.104
-1.9,-3.8,15.5,31.0,0.104
13.5,27.0,11.9,23.8,0.386
-4.0,-8.0,14.0,28.0,0.112
7.7,15.4,15.2,30.4,0.082
15.0,30.0,12.9,25.8,0.254
2.4,4.8,11.2,22.4,0.091
-1.4,-2.8,16.0,32.0,0.111
3.2,6.4,11.7,23.4,0.081
5.2,10.4,13.2,26.4,0.09
13.0,26.0,11.4,22.8,0.403
8.6,17.2,15.7,31.4,0.095
7.0,14.0,14.7,29.4,0.081
5.9,11.8,13.7,27.4,0.091
3.9,7.8,12.2,24.4,0.085
4.6,9.2,12.7,25.4,0.081
14.2,28.4,12.4,24.8,0.347
-2.6,-5.2,15.0,30.0,0.105
-3.3,-6.6,14.5,29.0,0.105
6.5,13.0,14.2,28.4,0.11
15.5,31.0,13.4,26.8,0.251
-1.8,-3.6,15.5,31.0,0.11
-3.9,-7.8,14.0,28.0,0.095
13.6,27.2,11.9,23.8,0.36
15.1,30.2,12.9,25.8,0.243
7.8,15.6,15.2,30.4,0.106
2.5,5.0,11.2,22.4,0.082
3.3,6.6,11.7,23.4,0.109
-1.3,-2.6,16.0,32.0,0.081
8.7,17.4,15.7,31.4,0.091
6.0,12.0,13.7,27.4,0.082
5.3,10.6,13.2,26.4,0.083
7.1,14.2,14.7,29.4,0.104
13.1,26.2,11.4,22.8,0.355
4.7,9.4,12.7,25.4,0.107
4.0,8.0,12.2,24.4,0.105
14.3,28.6,12.4,24.8,0.298
-2.5,-5.0,15.0,30.0,0.108
-3.2,-6.4,14.5,29.0,0.109
6.6,13.2,14.2,28.4,0.091
15.6,31.2,13.4,26.8,0.241
-1.7,-3.4,15.5,31.0,0.091
-3.8,-7.6,14.0,28.0,0.079
13.7,27.4,11.9,23.8,0.303
3.4,6.8,11.7,23.4,0.092
2.6,5.2,11.2,22.4,0.108
15.2,30.4,12.9,25.8,0.2
4.8,9.6,12.7,25.4,0.094
7.9,15.8,15.2,30.4,0.107
8.8,17.6,15.7,31.4,0.119
13.2,26.4,11.4,22.8,0.317
-1.2,-2.4,16.0,32.0,0.105
7.2,14.4,14.7,29.4,0.11
4.1,8.2,12.2,24.4,0.095
6.1,12.2,13.7,27.4,0.11
5.4,10.8,13.2,26.4,0.106
-2.4,-4.8,15.0,30.0,0.09
-3.1,-6.2,14.5,29.0,0.091
6.7,13.4,14.2,28.4,0.082
14.4,28.8,12.4,24.8,0.29
15.7,31.4,13.4,26.8,0.209
3.5,7.0,11.7,23.4,0.102
-3.7,-7.4,14.0,28.0,0.123
4.9,9.8,12.7,25.4,0.102
-1.6,-3.2,15.5,31.0,0.081
2.7,5.4,11.2,22.4,0.092
13.8,27.6,11.9,23.8,0.306
15.3,30.6,12.9,25.8,0.172
6.2,12.4,13.7,27.4,0.091
13.3,26.6,11.4,22.8,0.286
7.3,14.6,14.7,29.4,0.091
8.9,17.8,15.7,31.4,0.108
4.2,8.4,12.2,24.4,0.104
8.0,16.0,15.2,30.4,0.09
-1.1,-2.2,16.0,32.0,0.11
5.5,11.0,13.2,26.4,0.096
-3.0,-6.0,14.5,29.0,0.083
-2.3,-4.6,15.0,30.0,0.082
5.0,10.0,12.7,25.4,0.102
6.8,13.6,14.2,28.4,0.108
3.6,7.2,11.7,23.4,0.102
14.5,29.0,12.4,24.8,0.233
-1.5,-3.0,15.5,31.0,0.108
-3.6,-7.2,14.0,28.0,0.105
2.8,5.6,11.2,22.4,0.103
15.8,31.6,13.4,26.8,0.205
13.9,27.8,11.9,23.8,0.264
6.3,12.6,13.7,27.4,0.103
15.4,30.8,12.9,25.8,0.175
7.4,14.8,14.7,29.4,0.081
13.4,26.8,11.4,22.8,0.265
9.0,18.0,15.7,31.4,0.09
4.3,8.6,12.2,24.4,0.102
8.1,16.2,15.2,30.4,0.083
-1.0,-2.0,16.0,32.0,0.09
-2.9,-5.8,14.5,29.0,0.107
5.6,11.2,13.2,26.4,0.102
-2.2,-4.4,15.0,30.0,0.111
5.1,10.2,12.7,25.4,0.094
3.7,7.4,11.7,23.4,0.095
6.9,13.8,14.2,28.4,0.092
-3.5,-7.0,14.0,28.0,0.1
14.6,29.2,12.4,24.8,0.229
2.9,5.8,11.2,22.4,0.103
-1.4,-2.8,15.5,31.0,0.094
6.4,12.8,13.7,27.4,0.103
7.5,15.0,14.7,29.4,0.109
14.0,28.0,11.9,23.8,0.233
15.9,31.8,13.4,26.8,0.159
13.5,27.0,11.4,22.8,0.268
9.1,18.2,15.7,31.4,0.111
15.5,31.0,12.9,25.8,0.158
4.4,8.8,12.2,24.4,0.091
8.2,16.4,15.2,30.4,0.111
-0.9,-1.8,16.0,32.0,0.083
-2.8,-5.6,14.5,29.0,0.092
3.8,7.6,11.7,23.4,0.091
-3.4,-6.8,14.0,28.0,0.105
5.7,11.4,13.2,26.4,0.102
5.2,10.4,12.7,25.4,0.1
-2.1,-4.2,15.0,30.0,0.091
7.0,14.0,14.2,28.4,0.102
14.7,29.4,12.4,24.8,0.199
7.6,15.2,14.7,29.4,0.092
3.0,6.0,11.2,22.4,0.093
6.5,13.0,13.7,27.4,0.092
-1.3,-2.6,15.5,31.0,0.102
9.2,18.4,15.7,31.4,0.112
4.5,9.0,12.2,24.4,0.091
14.1,28.2,11.9,23.8,0.214
15.6,31.2,12.9,25.8,0.16
13.6,27.2,11.4,22.8,0.255
-0.8,-1.6,16.0,32.0,0.107
16.0,32.0,13.4,26.8,0.177
3.9,7.8,11.7,23.4,0.107
8.3,16.6,15.2,30.4,0.091
-2.7,-5.4,14.5,29.0,0.103
-3.3,-6.6,14.0,28.0,0.104
5.3,10.6,12.7,25.4,0.1
5.8,11.6,13.2,26.4,0.093
-2.0,-4.0,15.0,30.0,0.102
7.7,15.4,14.7,29.4,0.102
7.1,14.2,14.2,28.4,0.102
14.8,29.6,12.4,24.8,0.215
6.6,13.2,13.7,27.4,0.099
-1.2,-2.4,15.5,31.0,0.102
3.1,6.2,11.2,22.4,0.095
9.3,18.6,15.7,31.4,0.112
4.6,9.2,12.2,24.4,0.107
14.2,28.4,11.9,23.8,0.198
-0.7,-1.4,16.0,32.0,0.092
4.0,8.0,11.7,23.4,0.095
13.7,27.4,11.4,22.8,0.234
15.7,31.4,12.9,25.8,0.14
-4.0,-8.0,13.5,27.0,0.096
8.4,16.8,15.2,30.4,0.102
-2.6,-5.2,14.5,29.0,0.101
5.4,10.8,12.7,25.4,0.092
-3.2,-6.4,14.0,28.0,0.102
5.9,11.8,13.2,26.4,0.097
7.8,15.6,14.7,29.4,0.102
