mux1,mux2,muh1,muh2,success_rate
5.4,10.8,-3.8,-3.8,0.102
6.8,13.6,-2.8,-2.8,0.101
2.6,5.2,1.0,1.0,0.175
8.4,16.8,-1.8,-1.8,0.114
-2.0,-4.0,-2.0,-2.0,0.911
9.8,19.6,-0.8,-0.8,0.114
8.9,17.8,-1.3,-1.3,0.102
0.1,0.2,-0.5,-0.5,0.773
7.8,15.6,-2.3,-2.3,0.087
15.7,31.4,-3.6,-3.6,0.102
6.2,12.4,-3.3,-3.3,0.091
1.1,2.2,0.0,0.0,0.447
-0.6,-1.2,-1.0,-1.0,0.842
-3.5,-7.0,-3.0,-3.0,0.916
10.7,21.4,-0.3,-0.3,0.093
12.1,24.2,0.7,0.7,0.096
-1.2,-2.4,-1.5,-1.5,0.886
1.8,3.6,0.5,0.5,0.239
11.0,22.0,0.2,0.2,0.101
-2.5,-5.0,-2.5,-2.5,0.914
-1.9,-3.8,-2.0,-2.0,0.892
6.9,13.8,-2.8,-2.8,0.093
5.5,11.0,-3.8,-3.8,0.091
2.7,5.4,1.0,1.0,0.161
8.5,17.0,-1.8,-1.8,0.087
9.9,19.8,-0.8,-0.8,0.087
7.9,15.8,-2.3,-2.3,0.094
9.0,18.0,-1.3,-1.3,0.092
0.2,0.4,-0.5,-0.5,0.756
6.3,12.6,-3.3,-3.3,0.114
-3.4,-6.8,-3.0,-3.0,0.918
15.8,31.6,-3.6,-3.6,0.103
-0.5,-1.0,-1.0,-1.0,0.857
1.2,2.4,0.0,0.0,0.384
10.8,21.6,-0.3,-0.3,0.103
12.2,24.4,0.7,0.7,0.102
-1.1,-2.2,-1.5,-1.5,0.871
-2.4,-4.8,-2.5,-2.5,0.911
-1.8,-3.6,-2.0,-2.0,0.899
11.1,22.2,0.2,0.2,0.093
1.9,3.8,0.5,0.5,0.228
7.0,14.0,-2.8,-2.8,0.114
5.6,11.2,-3.8,-3.8,0.114
8.6,17.2,-1.8,-1.8,0.095
2.8,5.6,1.0,1.0,0.166
10.0,20.0,-0.8,-0.8,0.094
9.1,18.2,-1.3,-1.3,0.114
8.0,16.0,-2.3,-2.3,0.104
-3.3,-6.6,-3.0,-3.0,0.916
0.3,0.6,-0.5,-0.5,0.722
12.3,24.6,0.7,0.7,0.08
6.4,12.8,-3.3,-3.3,0.087
-0.4,-0.8,-1.0,-1.0,0.828
15.9,31.8,-3.6,-3.6,0.09
10.9,21.8,-0.3,-0.3,0.08
1.3,2.6,0.0,0.0,0.325
-1.0,-2.0,-1.5,-1.5,0.856
11.2,22.4,0.2,0.2,0.114
-1.7,-3.4,-2.0,-2.0,0.895
-2.3,-4.6,-2.5,-2.5,0.902
2.0,4.0,0.5,0.5,0.198
7.1,14.2,-2.8,-2.8,0.087
8.7,17.4,-1.8,-1.8,0.103
5.7,11.4,-3.8,-3.8,0.087
2.9,5.8,1.0,1.0,0.161
10.1,20.2,-0.8,-0.8,0.104
9.2,18.4,-1.3,-1.3,0.087
8.1,16.2,-2.3,-2.3,0.079
-3.2,-6.4,-3.0,-3.0,0.904
0.4,0.8,-0.5,-0.5,0.664
6.5,13.0,-3.3,-3.3,0.096
12.4,24.8,0.7,0.7,0.103
-0.3,-0.6,-1.0,-1.0,0.804
11.0,22.0,-0.3,-0.3,0.104
16.0,32.0,-3.6,-3.6,0.114
11.3,22.6,0.2,0.2,0.087
-0.9,-1.8,-1.5,-1.5,0.841
1.4,2.8,0.0,0.0,0.297
-2.2,-4.4,-2.5,-2.5,0.878
2.1,4.2,0.5,0.5,0.216
-1.6,-3.2,-2.0,-2.0,0.884
5.8,11.6,-3.8,-3.8,0.096
8.8,17.6,-1.8,-1.8,0.079
7.2,14.4,-2.8,-2.8,0.093
3.0,6.0,1.0,1.0,0.15
10.2,20.4,-0.8,-0.8,0.079
9.3,18.6,-1.3,-1.3,0.094
-3.1,-6.2,-3.0,-3.0,0.912
8.2,16.4,-2.3,-2.3,0.104
6.6,13.2,-3.3,-3.3,0.102
0.5,1.0,-0.5,-0.5,0.626
12.5,25.0,0.7,0.7,0.108
-0.2,-0.4,-1.0,-1.0,0.78
11.1,22.2,-0.3,-0.3,0.107
-4.0,-8.0,-3.5,-3.5,0.916
-0.8,-1.6,-1.5,-1.5,0.828
-1.5,-3.0,-2.0,-2.0,0.882
1.5,3.0,0.0,0.0,0.273
2.2,4.4,0.5,0.5,0.185
11.4,22.8,0.2,0.2,0.093
-2.1,-4.2,-2.5,-2.5,0.871
7.3,14.6,-2.8,-2.8,0.105
3.1,6.2,1.0,1.0,0.141
8.9,17.8,-1.8,-1.8,0.104
5.9,11.8,-3.8,-3.8,0.102
10.3,20.6,-0.8,-0.8,0.104
9.4,18.8,-1.3,-1.3,0.104
-3.0,-6.0,-3.0,-3.0,0.902
-1.4,-2.8,-2.0,-2.0,0.851
6.7,13.4,-3.3,-3.3,0.08
-0.7,-1.4,-1.5,-1.5,0.793
8.3,16.6,-2.3,-2.3,0.107
12.6,25.2,0.7,0.7,0.1
-3.9,-7.8,-3.5,-3.5,0.916
0.6,1.2,-0.5,-0.5,0.551
-0.1,-0.2,-1.0,-1.0,0.747
11.2,22.4,-0.3,-0.3,0.102
13.4,26.8,1.2,1.2,0.114
-2.0,-4.0,-2.5,-2.5,0.863
11.5,23.0,0.2,0.2,0.105
3.7,7.4,1.5,1.5,0.144
3.2,6.4,1.0,1.0,0.154
9.0,18.0,-1.8,-1.8,0.107
7.4,14.8,-2.8,-2.8,0.078
6.0,12.0,-3.8,-3.8,0.08
10.4,20.8,-0.8,-0.8,0.107
-2.9,-5.8,-3.0,-3.0,0.898
9.5,19.0,-1.3,-1.3,0.079
-1.3,-2.6,-2.0,-2.0,0.835
6.8,13.6,-3.3,-3.3,0.103
-0.6,-1.2,-1.5,-1.5,0.782
8.4,16.8,-2.3,-2.3,0.101
-3.8,-7.6,-3.5,-3.5,0.908
14.1,28.2,1.7,1.7,0.116
0.7,1.4,-0.5,-0.5,0.496
0.0,0.0,-1.0,-1.0,0.685
13.5,27.0,1.2,1.2,0.093
4.4,8.8,2.0,2.0,0.117
14.8,29.6,2.2,2.2,0.09
11.6,23.2,0.2,0.2,0.078
3.8,7.6,1.5,1.5,0.133
7.5,15.0,-2.8,-2.8,0.104
3.3,6.6,1.0,1.0,0.156
9.1,18.2,-1.8,-1.8,0.101
6.1,12.2,-3.8,-3.8,0.103
-2.8,-5.6,-3.0,-3.0,0.917
10.5,21.0,-0.8,-0.8,0.101
6.9,13.8,-3.3,-3.3,0.108
-3.7,-7.4,-3.5,-3.5,0.913
5.1,10.2,2.5,2.5,0.142
9.6,19.2,-1.3,-1.3,0.103
15.5,31.0,2.7,2.7,0.102
5.8,11.6,3.0,3.0,0.119
14.2,28.4,1.7,1.7,0.088
13.6,27.2,1.2,1.2,0.093
0.8,1.6,-0.5,-0.5,0.426
0.1,0.2,-1.0,-1.0,0.653
4.5,9.0,2.0,2.0,0.139
3.9,7.8,1.5,1.5,0.15
11.7,23.4,0.2,0.2,0.104
7.6,15.2,-2.8,-2.8,0.108
-3.9,-7.8,3.3,3.3,0.106
3.4,6.8,1.0,1.0,0.146
14.9,29.8,2.2,2.2,0.092
6.2,12.4,-3.8,-3.8,0.108
-2.7,-5.4,-3.0,-3.0,0.887
6.5,13.0,3.5,3.5,0.136
7.0,14.0,-3.3,-3.3,0.1
15.6,31.2,2.7,2.7,0.095
-3.6,-7.2,-3.5,-3.5,0.9
5.2,10.4,2.5,2.5,0.127
9.7,19.4,-1.3,-1.3,0.108
5.9,11.8,3.0,3.0,0.131
14.3,28.6,1.7,1.7,0.098
13.7,27.4,1.2,1.2,0.075
-3.2,-6.4,3.8,3.8,0.109
7.2,14.4,4.0,4.0,0.114
4.0,8.0,1.5,1.5,0.139
4.6,9.2,2.0,2.0,0.133
-3.8,-7.6,3.3,3.3,0.104
11.8,23.6,0.2,0.2,0.108
7.7,15.4,-2.8,-2.8,0.101
3.5,7.0,1.0,1.0,0.12
15.0,30.0,2.2,2.2,0.093
6.3,12.6,-3.8,-3.8,0.1
-2.5,-5.0,4.3,4.3,0.081
6.6,13.2,3.5,3.5,0.105
7.9,15.8,4.5,4.5,0.157
-3.5,-7.0,-3.5,-3.5,0.919
15.7,31.4,2.7,2.7,0.102
5.3,10.6,2.5,2.5,0.122
6.0,12.0,3.0,3.0,0.121
9.8,19.6,-1.3,-1.3,0.101
13.8,27.6,1.2,1.2,0.097
14.4,28.8,1.7,1.7,0.112
-3.1,-6.2,3.8,3.8,0.108
7.3,14.6,4.0,4.0,0.091
4.1,8.2,1.5,1.5,0.138
-1.8,-3.6,4.8,4.8,0.105
-3.7,-7.4,3.3,3.3,0.109
4.7,9.4,2.0,2.0,0.116
3.6,7.2,1.0,1.0,0.135
11.9,23.8,0.2,0.2,0.101
15.1,30.2,2.2,2.2,0.076
8.6,17.2,5.0,5.0,0.122
-2.4,-4.8,4.3,4.3,0.111
6.7,13.4,3.5,3.5,0.125
8.0,16.0,4.5,4.5,0.096
15.8,31.6,2.7,2.7,0.076
-3.4,-6.8,-3.5,-3.5,0.915
5.4,10.8,2.5,2.5,0.131
6.1,12.2,3.0,3.0,0.142
-1.1,-2.2,5.3,5.3,0.102
-3.0,-6.0,3.8,3.8,0.099
13.9,27.8,1.2,1.2,0.118
14.5,29.0,1.7,1.7,0.099
7.4,14.8,4.0,4.0,0.107
-3.6,-7.2,3.3,3.3,0.101
4.2,8.4,1.5,1.5,0.144
-1.7,-3.4,4.8,4.8,0.103
4.8,9.6,2.0,2.0,0.13
9.3,18.6,5.5,5.5,0.102
3.7,7.4,1.0,1.0,0.138
15.2,30.4,2.2,2.2,0.097
-2.3,-4.6,4.3,4.3,0.099
8.7,17.4,5.0,5.0,0.097
6.8,13.6,3.5,3.5,0.136
15.9,31.8,2.7,2.7,0.098
-0.4,-0.8,5.8,5.8,0.083
5.5,11.0,2.5,2.5,0.125
8.1,16.2,4.5,4.5,0.099
-1.0,-2.0,5.3,5.3,0.08
6.2,12.4,3.0,3.0,0.118
-2.9,-5.8,3.8,3.8,0.098
14.6,29.2,1.7,1.7,0.118
-3.5,-7.0,3.3,3.3,0.1
14.0,28.0,1.2,1.2,0.11
7.5,15.0,4.0,4.0,0.105
-1.6,-3.2,4.8,4.8,0.101
4.3,8.6,1.5,1.5,0.123
4.9,9.8,2.0,2.0,0.143
9.4,18.8,5.5,5.5,0.114
3.8,7.6,1.0,1.0,0.131
15.3,30.6,2.2,2.2,0.119
-2.2,-4.4,4.3,4.3,0.1
8.8,17.6,5.0,5.0,0.094
6.9,13.8,3.5,3.5,0.113
5.6,11.2,2.5,2.5,0.114
-0.3,-0.6,5.8,5.8,0.097
16.0,32.0,2.7,2.7,0.118
-0.9,-1.8,5.3,5.3,0.092
8.2,16.4,4.5,4.5,0.117
6.3,12.6,3.0,3.0,0.103
-2.8,-5.6,3.8,3.8,0.093
-3.4,-6.8,3.3,3.3,0.102
14.7,29.4,1.7,1.7,0.109
14.1,28.2,1.2,1.2,0.102
-1.5,-3.0,4.8,4.8,0.107
7.6,15.2,4.0,4.0,0.104
4.4,8.8,1.5,1.5,0.121
5.0,10.0,2.0,2.0,0.117
9.5,19.0,5.5,5.5,0.116
15.4,30.8,2.2,2.2,0.109
3.9,7.8,1.0,1.0,0.132
-2.1,-4.2,4.3,4.3,0.091
-0.2,-0.4,5.8,5.8,0.097
8.9,17.8,5.0,5.0,0.108
-4.0,-8.0,2.8,2.8,0.103
-0.8,-1.6,5.3,5.3,0.117
7.0,14.0,3.5,3.5,0.111
5.7,11.4,2.5,2.5,0.112
8.3,16.6,4.5,4.5,0.126
-2.7,-5.4,3.8,3.8,0.117
6.4,12.8,3.0,3.0,0.129
-3.3,-6.6,3.3,3.3,0.105
14.8,29.6,1.7,1.7,0.105
-1.4,-2.8,4.8,4.8,0.098
14.2,28.4,1.2,1.2,0.089
7.7,15.4,4.0,4.0,0.104
4.5,9.0,1.5,1.5,0.129
9.6,19.2,5.5,5.5,0.113
5.1,10.2,2.0,2.0,0.124
-2.0,-4.0,4.3,4.3,0.119
4.0,8.0,1.0,1.0,0.135
15.5,31.0,2.2,2.2,0.102
-0.1,-0.2,5.8,5.8,0.102
9.0,18.0,5.0,5.0,0.104
-3.9,-7.8,2.8,2.8,0.09
-0.7,-1.4,5.3,5.3,0.1
7.1,14.2,3.5,3.5,0.123
-3.2,-6.4,3.3,3.3,0.09
5.8,11.6,2.5,2.5,0.124
-2.6,-5.2,3.8,3.8,0.103
6.5,13.0,3.0,3.0,0.117
8.4,16.8,4.5,4.5,0.113
14.9,29.8,1.7,1.7,0.085
-1.3,-2.6,4.8,4.8,0.113
14.3,28.6,1.2,1.2,0.1
7.8,15.6,4.0,4.0,0.119
4.6,9.2,1.5,1.5,0.12
9.7,19.4,5.5,5.5,0.107
-1.9,-3.8,4.3,4.3,0.103
5.2,10.4,2.0,2.0,0.107
15.6,31.2,2.2,2.2,0.088
4.1,8.2,1.0,1.0,0.121
0.0,0.0,5.8,5.8,0.114
-3.8,-7.6,2.8,2.8,0.106
9.1,18.2,5.0,5.0,0.102
-0.6,-1.2,5.3,5.3,0.104
7.2,14.4,3.5,3.5,0.102
-3.1,-6.2,3.3,3.3,0.105
-2.5,-5.0,3.8,3.8,0.102
5.9,11.8,2.5,2.5,0.122
6.6,13.2,3.0,3.0,0.099
8.5,17.0,4.5,4.5,0.116
15.0,30.0,1.7,1.7,0.101
-1.2,-2.4,4.8,4.8,0.104
14.4,28.8,1.2,1.2,0.09
7.9,15.8,4.0,4.0,0.106
4.7,9.4,1.5,1.5,0.104
9.8,19.6,5.5,5.5,0.108
0.1,0.2,5.8,5.8,0.109
-1.8,-3.6,4.3,4.3,0.096
15.7,31.4,2.2,2.2,0.101
-3.7,-7.4,2.8,2.8,0.088
5.3,10.6,2.0,2.0,0.11
4.2,8.4,1.0,1.0,0.121
-0.5,-1.0,5.3,5.3,0.112
9.2,18.4,5.0,5.0,0.104
7.3,14.6,3.5,3.5,0.08
-2.4,-4.8,3.8,3.8,0.107
-3.0,-6.0,3.3,3.3,0.106
6.0,12.0,2.5,2.5,0.097
6.7,13.4,3.0,3.0,0.119
8.6,17.2,4.5,4.5,0.09
15.1,30.2,1.7,1.7,0.089
-1.1,-2.2,4.8,4.8,0.091
14.5,29.0,1.2,1.2,0.098
8.0,16.0,4.0,4.0,0.12
0.2,0.4,5.8,5.8,0.13
4.8,9.6,1.5,1.5,0.108
9.9,19.8,5.5,5.5,0.087
-3.6,-7.2,2.8,2.8,0.093
-1.7,-3.4,4.3,4.3,0.113
15.8,31.6,2.2,2.2,0.089
5.4,10.8,2.0,2.0,0.111
4.3,8.6,1.0,1.0,0.096
-0.4,-0.8,5.3,5.3,0.106
9.3,18.6,5.0,5.0,0.108
7.4,14.8,3.5,3.5,0.095
-2.9,-5.8,3.3,3.3,0.101
-2.3,-4.6,3.8,3.8,0.118
6.1,12.2,2.5,2.5,0.105
6.8,13.6,3.0,3.0,0.105
-1.0,-2.0,4.8,4.8,0.109
8.7,17.4,4.5,4.5,0.098
15.2,30.4,1.7,1.7,0.099
0.3,0.6,5.8,5.8,0.138
8.1,16.2,4.0,4.0,0.106
14.6,29.2,1.2,1.2,0.1
-1.6,-3.2,4.3,4.3,0.124
-3.5,-7.0,2.8,2.8,0.099
10.0,20.0,5.5,5.5,0.103
4.9,9.8,1.5,1.5,0.085
15.9,31.8,2.2,2.2,0.099
4.4,8.8,1.0,1.0,0.112
5.5,11.0,2.0,2.0,0.116
-0.3,-0.6,5.3,5.3,0.135
9.4,18.8,5.0,5.0,0.122
-2.2,-4.4,3.8,3.8,0.1
-2.8,-5.6,3.3,3.3,0.12
7.5,15.0,3.5,3.5,0.104
6.2,12.4,2.5,2.5,0.106
6.9,13.8,3.0,3.0,0.104
-0.9,-1.8,4.8,4.8,0.1
15.3,30.6,1.7,1.7,0.1
8.8,17.6,4.5,4.5,0.081
14.7,29.4,1.2,1.2,0.096
0.4,0.8,5.8,5.8,0.178
-1.5,-3.0,4.3,4.3,0.088
-3.4,-6.8,2.8,2.8,0.092
8.2,16.4,4.0,4.0,0.095
5.0,10.0,1.5,1.5,0.102
5.6,11.2,2.0,2.0,0.112
10.1,20.2,5.5,5.5,0.104
16.0,32.0,2.2,2.2,0.1
4.5,9.0,1.0,1.0,0.11
-0.2,-0.4,5.3,5.3,0.121
-2.1,-4.2,3.8,3.8,0.121
9.5,19.0,5.0,5.0,0.093
-2.7,-5.4,3.3,3.3,0.123
7.6,15.2,3.5,3.5,0.104
6.3,12.6,2.5,2.5,0.104
-0.8,-1.6,4.8,4.8,0.129
7.0,14.0,3.0,3.0,0.095
0.5,1.0,5.8,5.8,0.204
15.4,30.8,1.7,1.7,0.095
8.9,17.8,4.5,4.5,0.09
14.8,29.6,1.2,1.2,0.1
-1.4,-2.8,4.3,4.3,0.123
8.3,16.6,4.0,4.0,0.093
-3.3,-6.6,2.8,2.8,0.102
5.1,10.2,1.5,1.5,0.098
4.6,9.2,1.0,1.0,0.113
5.7,11.4,2.0,2.0,0.089
10.2,20.4,5.5,5.5,0.075
-4.0,-8.0,2.3,2.3,0.106
-0.1,-0.2,5.3,5.3,0.129
-2.0,-4.0,3.8,3.8,0.095
-2.6,-5.2,3.3,3.3,0.085
9.6,19.2,5.0,5.0,0.103
-0.7,-1.4,4.8,4.8,0.116
7.7,15.4,3.5,3.5,0.109
6.4,12.8,2.5,2.5,0.103
7.1,14.2,3.0,3.0,0.088
15.5,31.0,1.7,1.7,0.102
0.6,1.2,5.8,5.8,0.234
14.9,29.8,1.2,1.2,0.097
-1.3,-2.6,4.3,4.3,0.117
-3.2,-6.4,2.8,2.8,0.086
9.0,18.0,4.5,4.5,0.095
8.4,16.8,4.0,4.0,0.104
5.2,10.4,1.5,1.5,0.088
5.8,11.6,2.0,2.0,0.099
0.0,0.0,5.3,5.3,0.13
4.7,9.4,1.0,1.0,0.114
-3.9,-7.8,2.3,2.3,0.087
10.3,20.6,5.5,5.5,0.108
-2.5,-5.0,3.3,3.3,0.105
-1.9,-3.8,3.8,3.8,0.106
-0.6,-1.2,4.8,4.8,0.128
9.7,19.4,5.0,5.0,0.1
7.8,15.6,3.5,3.5,0.095
7.2,14.4,3.0,3.0,0.101
6.5,13.0,2.5,2.5,0.102
0.7,1.4,5.8,5.8,0.266
15.6,31.2,1.7,1.7,0.096
-3.1,-6.2,2.8,2.8,0.112
9.1,18.2,4.5,4.5,0.098
15.0,30.0,1.2,1.2,0.087
-1.2,-2.4,4.3,4.3,0.122
8.5,17.0,4.0,4.0,0.11
-2.4,-4.8,3.3,3.3,0.092
5.9,11.8,2.0,2.0,0.111
5.3,10.6,1.5,1.5,0.107
0.1,0.2,5.3,5.3,0.153
-3.8,-7.6,2.3,2.3,0.114
4.8,9.6,1.0,1.0,0.091
10.4,20.8,5.5,5.5,0.108
-0.5,-1.0,4.8,4.8,0.134
-1.8,-3.6,3.8,3.8,0.107
9.8,19.6,5.0,5.0,0.115
7.9,15.8,3.5,3.5,0.102
6.6,13.2,2.5,2.5,0.115
7.3,14.6,3.0,3.0,0.104
9.2,18.4,4.5,4.5,0.082
0.8,1.6,5.8,5.8,0.311
-3.0,-6.0,2.8,2.8,0.12
15.1,30.2,1.2,1.2,0.095
15.7,31.4,1.7,1.7,0.089
-1.1,-2.2,4.3,4.3,0.12
8.6,17.2,4.0,4.0,0.104
-2.3,-4.6,3.3,3.3,0.115
6.0,12.0,2.0,2.0,0.121
0.2,0.4,5.3,5.3,0.184
-3.7,-7.4,2.3,2.3,0.114
-0.4,-0.8,4.8,4.8,0.133
5.4,10.8,1.5,1.5,0.1
4.9,9.8,1.0,1.0,0.105
10.5,21.0,5.5,5.5,0.105
-1.7,-3.4,3.8,3.8,0.126
8.0,16.0,3.5,3.5,0.097
6.7,13.4,2.5,2.5,0.107
9.9,19.8,5.0,5.0,0.123
9.3,18.6,4.5,4.5,0.114
0.9,1.8,5.8,5.8,0.397
-2.9,-5.8,2.8,2.8,0.09
7.4,14.8,3.0,3.0,0.091
-1.0,-2.0,4.3,4.3,0.13
15.8,31.6,1.7,1.7,0.092
15.2,30.4,1.2,1.2,0.105
-2.2,-4.4,3.3,3.3,0.122
8.7,17.4,4.0,4.0,0.087
0.3,0.6,5.3,5.3,0.236
-3.6,-7.2,2.3,2.3,0.082
6.1,12.2,2.0,2.0,0.108
5.5,11.0,1.5,1.5,0.102
-0.3,-0.6,4.8,4.8,0.141
10.6,21.2,5.5,5.5,0.112
-1.6,-3.2,3.8,3.8,0.111
5.0,10.0,1.0,1.0,0.104
9.4,18.8,4.5,4.5,0.11
1.0,2.0,5.8,5.8,0.458
8.1,16.2,3.5,3.5,0.125
7.5,15.0,3.0,3.0,0.109
6.8,13.6,2.5,2.5,0.109
10.0,20.0,5.0,5.0,0.101
-2.8,-5.6,2.8,2.8,0.111
-0.9,-1.8,4.3,4.3,0.133
15.3,30.6,1.2,1.2,0.104
15.9,31.8,1.7,1.7,0.106
-2.1,-4.2,3.3,3.3,0.117
0.4,0.8,5.3,5.3,0.241
8.8,17.6,4.0,4.0,0.093
-0.2,-0.4,4.8,4.8,0.149
6.2,12.4,2.0,2.0,0.108
-3.5,-7.0,2.3,2.3,0.103
5.6,11.2,1.5,1.5,0.105
-1.5,-3.0,3.8,3.8,0.136
10.7,21.4,5.5,5.5,0.098
5.1,10.2,1.0,1.0,0.099
1.1,2.2,5.8,5.8,0.533
9.5,19.0,4.5,4.5,0.101
6.9,13.8,2.5,2.5,0.103
7.6,15.2,3.0,3.0,0.1
8.2,16.4,3.5,3.5,0.104
10.1,20.2,5.0,5.0,0.106
-2.7,-5.4,2.8,2.8,0.117
-0.8,-1.6,4.3,4.3,0.132
15.4,30.8,1.2,1.2,0.1
-2.0,-4.0,3.3,3.3,0.122
16.0,32.0,1.7,1.7,0.103
0.5,1.0,5.3,5.3,0.332
-0.1,-0.2,4.8,4.8,0.169
8.9,17.8,4.0,4.0,0.113
6.3,12.6,2.0,2.0,0.112
-3.4,-6.8,2.3,2.3,0.106
5.7,11.4,1.5,1.5,0.108
-1.4,-2.8,3.8,3.8,0.119
10.8,21.6,5.5,5.5,0.105
5.2,10.4,1.0,1.0,0.124
1.2,2.4,5.8,5.8,0.618
-2.6,-5.2,2.8,2.8,0.126
8.3,16.6,3.5,3.5,0.091
9.6,19.2,4.5,4.5,0.099
7.0,14.0,2.5,2.5,0.11
10.2,20.4,5.0,5.0,0.1
7.7,15.4,3.0,3.0,0.12
-0.7,-1.4,4.3,4.3,0.15
-4.0,-8.0,1.8,1.8,0.108
-1.9,-3.8,3.3,3.3,0.137
15.5,31.0,1.2,1.2,0.09
0.6,1.2,5.3,5.3,0.396
0.0,0.0,4.8,4.8,0.262
6.4,12.8,2.0,2.0,0.088
-3.3,-6.6,2.3,2.3,0.111
10.9,21.8,5.5,5.5,0.104
9.0,18.0,4.0,4.0,0.099
5.8,11.6,1.5,1.5,0.092
5.3,10.6,1.0,1.0,0.118
-1.3,-2.6,3.8,3.8,0.15
1.3,2.6,5.8,5.8,0.682
-2.5,-5.0,2.8,2.8,0.131
7.1,14.2,2.5,2.5,0.121
10.3,20.6,5.0,5.0,0.116
9.7,19.4,4.5,4.5,0.091
8.4,16.8,3.5,3.5,0.109
-0.6,-1.2,4.3,4.3,0.169
7.8,15.6,3.0,3.0,0.099
0.7,1.4,5.3,5.3,0.439
-3.9,-7.8,1.8,1.8,0.113
15.6,31.2,1.2,1.2,0.109
0.1,0.2,4.8,4.8,0.297
-1.8,-3.6,3.3,3.3,0.146
-3.2,-6.4,2.3,2.3,0.108
11.0,22.0,5.5,5.5,0.1
5.9,11.8,1.5,1.5,0.104
9.1,18.2,4.0,4.0,0.098
6.5,13.0,2.0,2.0,0.109
5.4,10.8,1.0,1.0,0.096
-2.4,-4.8,2.8,2.8,0.148
-1.2,-2.4,3.8,3.8,0.14
1.4,2.8,5.8,5.8,0.733
7.2,14.4,2.5,2.5,0.1
8.5,17.0,3.5,3.5,0.094
-0.5,-1.0,4.3,4.3,0.197
9.8,19.6,4.5,4.5,0.091
10.4,20.8,5.0,5.0,0.096
7.9,15.8,3.0,3.0,0.108
0.8,1.6,5.3,5.3,0.498
0.2,0.4,4.8,4.8,0.317
-3.8,-7.6,1.8,1.8,0.112
-1.7,-3.4,3.3,3.3,0.14
15.7,31.4,1.2,1.2,0.097
11.1,22.2,5.5,5.5,0.099
-3.1,-6.2,2.3,2.3,0.123
6.6,13.2,2.0,2.0,0.125
9.2,18.4,4.0,4.0,0.076
6.0,12.0,1.5,1.5,0.109
-2.3,-4.6,2.8,2.8,0.136
5.5,11.0,1.0,1.0,0.114
-1.1,-2.2,3.8,3.8,0.136
1.5,3.0,5.8,5.8,0.771
7.3,14.6,2.5,2.5,0.103
-0.4,-0.8,4.3,4.3,0.194
8.6,17.2,3.5,3.5,0.104
10.5,21.0,5.0,5.0,0.11
9.9,19.8,4.5,4.5,0.108
8.0,16.0,3.0,3.0,0.091
0.9,1.8,5.3,5.3,0.577
0.3,0.6,4.8,4.8,0.359
-1.6,-3.2,3.3,3.3,0.152
-3.7,-7.4,1.8,1.8,0.108
-3.0,-6.0,2.3,2.3,0.124
15.8,31.6,1.2,1.2,0.11
11.2,22.4,5.5,5.5,0.089
6.7,13.4,2.0,2.0,0.09
6.1,12.2,1.5,1.5,0.1
9.3,18.6,4.0,4.0,0.091
-1.0,-2.0,3.8,3.8,0.171
5.6,11.2,1.0,1.0,0.111
1.6,3.2,5.8,5.8,0.812
-2.2,-4.4,2.8,2.8,0.126
7.4,14.8,2.5,2.5,0.116
-0.3,-0.6,4.3,4.3,0.235
8.7,17.4,3.5,3.5,0.085
10.0,20.0,4.5,4.5,0.098
10.6,21.2,5.0,5.0,0.085
8.1,16.2,3.0,3.0,0.098
1.0,2.0,5.3,5.3,0.662
0.4,0.8,4.8,4.8,0.437
-1.5,-3.0,3.3,3.3,0.185
-2.9,-5.8,2.3,2.3,0.147
-3.6,-7.2,1.8,1.8,0.11
11.3,22.6,5.5,5.5,0.099
15.9,31.8,1.2,1.2,0.1
-0.9,-1.8,3.8,3.8,0.177
6.8,13.6,2.0,2.0,0.11
6.2,12.4,1.5,1.5,0.099
-2.1,-4.2,2.8,2.8,0.177
1.7,3.4,5.8,5.8,0.825
9.4,18.8,4.0,4.0,0.086
5.7,11.4,1.0,1.0,0.103
7.5,15.0,2.5,2.5,0.098
-0.2,-0.4,4.3,4.3,0.293
8.8,17.6,3.5,3.5,0.082
10.7,21.4,5.0,5.0,0.098
10.1,20.2,4.5,4.5,0.094
1.1,2.2,5.3,5.3,0.702
8.2,16.4,3.0,3.0,0.106
0.5,1.0,4.8,4.8,0.489
-1.4,-2.8,3.3,3.3,0.205
-2.8,-5.6,2.3,2.3,0.137
-0.8,-1.6,3.8,3.8,0.224
-3.5,-7.0,1.8,1.8,0.119
11.4,22.8,5.5,5.5,0.12
16.0,32.0,1.2,1.2,0.106
-2.0,-4.0,2.8,2.8,0.169
1.8,3.6,5.8,5.8,0.864
6.3,12.6,1.5,1.5,0.132
6.9,13.8,2.0,2.0,0.105
9.5,19.0,4.0,4.0,0.112
5.8,11.6,1.0,1.0,0.109
7.6,15.2,2.5,2.5,0.099
-0.1,-0.2,4.3,4.3,0.321
8.9,17.8,3.5,3.5,0.084
10.2,20.4,4.5,4.5,0.108
1.2,2.4,5.3,5.3,0.776
10.8,21.6,5.0,5.0,0.096
-1.3,-2.6,3.3,3.3,0.213
0.6,1.2,4.8,4.8,0.564
8.3,16.6,3.0,3.0,0.099
-2.7,-5.4,2.3,2.3,0.143
-0.7,-1.4,3.8,3.8,0.249
-3.4,-6.8,1.8,1.8,0.143
-1.9,-3.8,2.8,2.8,0.189
