,$\mu_h$,$\mu_x$,success_rate
6203,0.88,-0.64,0.787
6204,0.88,-0.56,0.782
6205,0.88,-0.48,0.801
6206,0.88,-0.4,0.799
6207,0.88,-0.32,0.796
6208,0.88,-0.24,0.778
6209,0.88,-0.16,0.789
6210,0.88,-0.08,0.788
6211,0.88,0,0.791
6212,0.88,0.08,0.776
6213,0.88,0.16,0.767
6214,0.88,0.24,0.789
6215,0.88,0.32,0.797
6216,0.88,0.4,0.796
6217,0.88,0.48,0.75
6218,0.88,0.56,0.75
6219,0.88,0.64,0.793
6220,0.88,0.72,0.764
6221,0.88,0.8,0.753
6222,0.88,0.88,0.725
6223,0.88,0.96,0.751
6224,0.88,1.04,0.75
6225,0.88,1.12,0.757
6226,0.88,1.2,0.736
6227,0.88,1.28,0.73
6228,0.88,1.36,0.735
6229,0.88,1.44,0.716
6230,0.88,1.52,0.728
6231,0.88,1.6,0.697
6232,0.88,1.68,0.678
6233,0.88,1.76,0.689
6234,0.88,1.84,0.656
6235,0.88,1.92,0.673
6236,0.88,2,0.641
6237,0.88,2.08,0.657
6238,0.88,2.16,0.629
6239,0.88,2.24,0.629
6240,0.88,2.32,0.579
6241,0.88,2.4,0.58
6242,0.88,2.48,0.565
6243,0.88,2.56,0.514
6244,0.88,2.64,0.551
6245,0.88,2.72,0.516
6246,0.88,2.8,0.476
6247,0.88,2.88,0.43
6248,0.88,2.96,0.439
6249,0.88,3.04,0.425
6250,0.88,3.12,0.375
6251,0.88,3.2,0.34
6252,0.88,3.28,0.36
6253,0.88,3.36,0.331
6254,0.88,3.44,0.312
6255,0.88,3.52,0.301
6256,0.88,3.6,0.275
6257,0.88,3.68,0.263
6258,0.88,3.76,0.244
6259,0.88,3.84,0.245
6260,0.88,3.92,0.212
6261,0.88,4,0.2
6262,0.96,-4,0.228
6263,0.96,-3.92,0.26
6264,0.96,-3.84,0.254
6265,0.96,-3.76,0.314
6266,0.96,-3.68,0.31
6267,0.96,-3.6,0.352
6268,0.96,-3.52,0.385
6269,0.96,-3.44,0.406
6270,0.96,-3.36,0.457
6271,0.96,-3.28,0.49
6272,0.96,-3.2,0.487
6273,0.96,-3.12,0.513
6274,0.96,-3.04,0.549
6275,0.96,-2.96,0.538
6276,0.96,-2.88,0.581
6277,0.96,-2.8,0.624
6278,0.96,-2.72,0.622
6279,0.96,-2.64,0.65
6280,0.96,-2.56,0.628
6281,0.96,-2.48,0.648
6282,0.96,-2.4,0.675
6283,0.96,-2.32,0.691
6284,0.96,-2.24,0.694
6285,0.96,-2.16,0.706
6286,0.96,-2.08,0.717
6287,0.96,-2,0.746
6288,0.96,-1.92,0.751
6289,0.96,-1.84,0.739
6290,0.96,-1.76,0.752
6291,0.96,-1.68,0.755
6292,0.96,-1.6,0.755
6293,0.96,-1.52,0.775
6294,0.96,-1.44,0.775
6295,0.96,-1.36,0.77
6296,0.96,-1.28,0.776
6297,0.96,-1.2,0.781
6298,0.96,-1.12,0.786
6299,0.96,-1.04,0.797
6300,0.96,-0.96,0.777
6301,0.96,-0.88,0.771
6302,0.96,-0.8,0.796
6303,0.96,-0.72,0.796
6304,0.96,-0.64,0.782
6305,0.96,-0.56,0.793
6306,0.96,-0.48,0.779
6307,0.96,-0.4,0.763
6308,0.96,-0.32,0.793
6309,0.96,-0.24,0.775
6310,0.96,-0.16,0.796
6311,0.96,-0.08,0.775
6312,0.96,0,0.786
6313,0.96,0.08,0.796
6314,0.96,0.16,0.771
6315,0.96,0.24,0.816
6316,0.96,0.32,0.808
6317,0.96,0.4,0.789
6318,0.96,0.48,0.781
6319,0.96,0.56,0.768
6320,0.96,0.64,0.762
6321,0.96,0.72,0.76
6322,0.96,0.8,0.749
6323,0.96,0.88,0.744
6324,0.96,0.96,0.775
6325,0.96,1.04,0.736
6326,0.96,1.12,0.727
6327,0.96,1.2,0.763
6328,0.96,1.28,0.718
6329,0.96,1.36,0.772
6330,0.96,1.44,0.733
6331,0.96,1.52,0.695
6332,0.96,1.6,0.708
6333,0.96,1.68,0.712
6334,0.96,1.76,0.696
6335,0.96,1.84,0.662
6336,0.96,1.92,0.66
6337,0.96,2,0.654
6338,0.96,2.08,0.611
6339,0.96,2.16,0.651
6340,0.96,2.24,0.613
6341,0.96,2.32,0.606
6342,0.96,2.4,0.58
6343,0.96,2.48,0.583
6344,0.96,2.56,0.552
6345,0.96,2.64,0.52
6346,0.96,2.72,0.514
6347,0.96,2.8,0.472
6348,0.96,2.88,0.495
6349,0.96,2.96,0.438
6350,0.96,3.04,0.433
6351,0.96,3.12,0.411
6352,0.96,3.2,0.404
6353,0.96,3.28,0.365
6354,0.96,3.36,0.326
6355,0.96,3.44,0.306
6356,0.96,3.52,0.313
6357,0.96,3.6,0.286
6358,0.96,3.68,0.255
6359,0.96,3.76,0.237
6360,0.96,3.84,0.259
6361,0.96,3.92,0.229
6362,0.96,4,0.215
6363,1.04,-4,0.194
6364,1.04,-3.92,0.244
6365,1.04,-3.84,0.246
6366,1.04,-3.76,0.283
6367,1.04,-3.68,0.309
6368,1.04,-3.6,0.326
6369,1.04,-3.52,0.363
6370,1.04,-3.44,0.382
6371,1.04,-3.36,0.378
6372,1.04,-3.28,0.47
6373,1.04,-3.2,0.496
6374,1.04,-3.12,0.484
6375,1.04,-3.04,0.528
6376,1.04,-2.96,0.557
6377,1.04,-2.88,0.589
6378,1.04,-2.8,0.592
6379,1.04,-2.72,0.597
6380,1.04,-2.64,0.644
6381,1.04,-2.56,0.633
6382,1.04,-2.48,0.653
6383,1.04,-2.4,0.635
6384,1.04,-2.32,0.691
6385,1.04,-2.24,0.694
6386,1.04,-2.16,0.674
6387,1.04,-2.08,0.711
6388,1.04,-2,0.725
6389,1.04,-1.92,0.719
6390,1.04,-1.84,0.752
6391,1.04,-1.76,0.737
6392,1.04,-1.68,0.747
6393,1.04,-1.6,0.751
6394,1.04,-1.52,0.737
6395,1.04,-1.44,0.775
6396,1.04,-1.36,0.767
6397,1.04,-1.28,0.753
6398,1.04,-1.2,0.746
6399,1.04,-1.12,0.788
6400,1.04,-1.04,0.792
6401,1.04,-0.96,0.783
6402,1.04,-0.88,0.769
6403,1.04,-0.8,0.785
6404,1.04,-0.72,0.764
6405,1.04,-0.64,0.798
6406,1.04,-0.56,0.8
6407,1.04,-0.48,0.77
6408,1.04,-0.4,0.806
6409,1.04,-0.32,0.809
6410,1.04,-0.24,0.797
6411,1.04,-0.16,0.795
6412,1.04,-0.08,0.8
6413,1.04,0,0.789
6414,1.04,0.08,0.791
6415,1.04,0.16,0.793
6416,1.04,0.24,0.763
6417,1.04,0.32,0.789
6418,1.04,0.4,0.786
6419,1.04,0.48,0.777
6420,1.04,0.56,0.763
6421,1.04,0.64,0.777
6422,1.04,0.72,0.785
6423,1.04,0.8,0.771
6424,1.04,0.88,0.766
6425,1.04,0.96,0.772
6426,1.04,1.04,0.763
6427,1.04,1.12,0.737
6428,1.04,1.2,0.739
6429,1.04,1.28,0.768
6430,1.04,1.36,0.74
6431,1.04,1.44,0.735
6432,1.04,1.52,0.725
6433,1.04,1.6,0.703
6434,1.04,1.68,0.723
6435,1.04,1.76,0.696
6436,1.04,1.84,0.702
6437,1.04,1.92,0.683
6438,1.04,2,0.663
6439,1.04,2.08,0.669
6440,1.04,2.16,0.641
6441,1.04,2.24,0.627
6442,1.04,2.32,0.63
6443,1.04,2.4,0.609
6444,1.04,2.48,0.606
6445,1.04,2.56,0.6
6446,1.04,2.64,0.566
6447,1.04,2.72,0.553
6448,1.04,2.8,0.515
6449,1.04,2.88,0.498
6450,1.04,2.96,0.473
6451,1.04,3.04,0.447
6452,1.04,3.12,0.437
6453,1.04,3.2,0.401
6454,1.04,3.28,0.395
6455,1.04,3.36,0.39
6456,1.04,3.44,0.328
6457,1.04,3.52,0.332
6458,1.04,3.6,0.3
6459,1.04,3.68,0.287
6460,1.04,3.76,0.263
6461,1.04,3.84,0.255
6462,1.04,3.92,0.241
6463,1.04,4,0.247
6464,1.12,-4,0.222
6465,1.12,-3.92,0.188
6466,1.12,-3.84,0.219
6467,1.12,-3.76,0.226
6468,1.12,-3.68,0.258
6469,1.12,-3.6,0.31
6470,1.12,-3.52,0.33
6471,1.12,-3.44,0.363
6472,1.12,-3.36,0.388
6473,1.12,-3.28,0.391
6474,1.12,-3.2,0.453
6475,1.12,-3.12,0.45
6476,1.12,-3.04,0.485
6477,1.12,-2.96,0.475
6478,1.12,-2.88,0.549
6479,1.12,-2.8,0.538
6480,1.12,-2.72,0.594
6481,1.12,-2.64,0.615
6482,1.12,-2.56,0.644
6483,1.12,-2.48,0.654
6484,1.12,-2.4,0.644
6485,1.12,-2.32,0.68
6486,1.12,-2.24,0.653
6487,1.12,-2.16,0.696
6488,1.12,-2.08,0.672
6489,1.12,-2,0.716
6490,1.12,-1.92,0.715
6491,1.12,-1.84,0.717
6492,1.12,-1.76,0.718
6493,1.12,-1.68,0.729
6494,1.12,-1.6,0.743
6495,1.12,-1.52,0.748
6496,1.12,-1.44,0.762
6497,1.12,-1.36,0.765
6498,1.12,-1.28,0.753
6499,1.12,-1.2,0.759
6500,1.12,-1.12,0.784
6501,1.12,-1.04,0.799
6502,1.12,-0.96,0.774
6503,1.12,-0.88,0.778
6504,1.12,-0.8,0.765
6505,1.12,-0.72,0.765
6506,1.12,-0.64,0.77
6507,1.12,-0.56,0.781
6508,1.12,-0.48,0.789
6509,1.12,-0.4,0.77
6510,1.12,-0.32,0.794
6511,1.12,-0.24,0.828
6512,1.12,-0.16,0.77
6513,1.12,-0.08,0.805
6514,1.12,0,0.782
6515,1.12,0.08,0.802
6516,1.12,0.16,0.785
6517,1.12,0.24,0.794
6518,1.12,0.32,0.786
6519,1.12,0.4,0.782
6520,1.12,0.48,0.799
6521,1.12,0.56,0.793
6522,1.12,0.64,0.793
6523,1.12,0.72,0.786
6524,1.12,0.8,0.765
6525,1.12,0.88,0.777
6526,1.12,0.96,0.761
6527,1.12,1.04,0.774
6528,1.12,1.12,0.771
6529,1.12,1.2,0.76
6530,1.12,1.28,0.745
6531,1.12,1.36,0.744
6532,1.12,1.44,0.75
6533,1.12,1.52,0.742
6534,1.12,1.6,0.716
6535,1.12,1.68,0.695
6536,1.12,1.76,0.722
6537,1.12,1.84,0.706
6538,1.12,1.92,0.683
6539,1.12,2,0.66
6540,1.12,2.08,0.663
6541,1.12,2.16,0.693
6542,1.12,2.24,0.656
6543,1.12,2.32,0.628
6544,1.12,2.4,0.6
6545,1.12,2.48,0.587
6546,1.12,2.56,0.615
6547,1.12,2.64,0.58
6548,1.12,2.72,0.578
6549,1.12,2.8,0.542
6550,1.12,2.88,0.486
6551,1.12,2.96,0.529
6552,1.12,3.04,0.476
6553,1.12,3.12,0.487
6554,1.12,3.2,0.424
6555,1.12,3.28,0.42
6556,1.12,3.36,0.383
6557,1.12,3.44,0.359
6558,1.12,3.52,0.325
6559,1.12,3.6,0.343
6560,1.12,3.68,0.311
6561,1.12,3.76,0.317
6562,1.12,3.84,0.265
6563,1.12,3.92,0.235
6564,1.12,4,0.243
6565,1.2,-4,0.179
6566,1.2,-3.92,0.172
6567,1.2,-3.84,0.21
6568,1.2,-3.76,0.22
6569,1.2,-3.68,0.228
6570,1.2,-3.6,0.258
6571,1.2,-3.52,0.307
6572,1.2,-3.44,0.305
6573,1.2,-3.36,0.363
6574,1.2,-3.28,0.409
6575,1.2,-3.2,0.402
6576,1.2,-3.12,0.449
6577,1.2,-3.04,0.477
6578,1.2,-2.96,0.512
6579,1.2,-2.88,0.512
6580,1.2,-2.8,0.551
6581,1.2,-2.72,0.597
6582,1.2,-2.64,0.586
6583,1.2,-2.56,0.594
6584,1.2,-2.48,0.639
6585,1.2,-2.4,0.629
6586,1.2,-2.32,0.629
6587,1.2,-2.24,0.651
6588,1.2,-2.16,0.68
6589,1.2,-2.08,0.678
6590,1.2,-2,0.719
6591,1.2,-1.92,0.705
6592,1.2,-1.84,0.694
6593,1.2,-1.76,0.721
6594,1.2,-1.68,0.721
6595,1.2,-1.6,0.733
6596,1.2,-1.52,0.762
6597,1.2,-1.44,0.735
6598,1.2,-1.36,0.768
6599,1.2,-1.28,0.748
6600,1.2,-1.2,0.753
6601,1.2,-1.12,0.771
6602,1.2,-1.04,0.804
6603,1.2,-0.96,0.781
6604,1.2,-0.88,0.766
6605,1.2,-0.8,0.768
6606,1.2,-0.72,0.775
6607,1.2,-0.64,0.774
6608,1.2,-0.56,0.814
6609,1.2,-0.48,0.766
6610,1.2,-0.4,0.793
6611,1.2,-0.32,0.788
6612,1.2,-0.24,0.791
6613,1.2,-0.16,0.78
6614,1.2,-0.08,0.791
6615,1.2,0,0.759
6616,1.2,0.08,0.793
6617,1.2,0.16,0.79
6618,1.2,0.24,0.811
6619,1.2,0.32,0.784
6620,1.2,0.4,0.79
6621,1.2,0.48,0.766
6622,1.2,0.56,0.776
6623,1.2,0.64,0.767
6624,1.2,0.72,0.792
6625,1.2,0.8,0.784
6626,1.2,0.88,0.776
6627,1.2,0.96,0.755
6628,1.2,1.04,0.781
6629,1.2,1.12,0.782
6630,1.2,1.2,0.755
6631,1.2,1.28,0.743
6632,1.2,1.36,0.756
6633,1.2,1.44,0.738
6634,1.2,1.52,0.724
6635,1.2,1.6,0.724
6636,1.2,1.68,0.715
6637,1.2,1.76,0.715
6638,1.2,1.84,0.72
6639,1.2,1.92,0.683
6640,1.2,2,0.695
6641,1.2,2.08,0.683
6642,1.2,2.16,0.671
6643,1.2,2.24,0.627
6644,1.2,2.32,0.656
6645,1.2,2.4,0.654
6646,1.2,2.48,0.652
6647,1.2,2.56,0.59
6648,1.2,2.64,0.587
6649,1.2,2.72,0.597
6650,1.2,2.8,0.551
6651,1.2,2.88,0.56
6652,1.2,2.96,0.523
6653,1.2,3.04,0.498
6654,1.2,3.12,0.489
6655,1.2,3.2,0.463
6656,1.2,3.28,0.438
6657,1.2,3.36,0.432
6658,1.2,3.44,0.392
6659,1.2,3.52,0.367
6660,1.2,3.6,0.332
6661,1.2,3.68,0.326
6662,1.2,3.76,0.327
6663,1.2,3.84,0.291
6664,1.2,3.92,0.296
6665,1.2,4,0.248
6666,1.28,-4,0.138
6667,1.28,-3.92,0.169
6668,1.28,-3.84,0.194
6669,1.28,-3.76,0.214
6670,1.28,-3.68,0.228
6671,1.28,-3.6,0.237
6672,1.28,-3.52,0.27
6673,1.28,-3.44,0.301
6674,1.28,-3.36,0.336
6675,1.28,-3.28,0.367
6676,1.28,-3.2,0.4
6677,1.28,-3.12,0.411
6678,1.28,-3.04,0.424
6679,1.28,-2.96,0.473
6680,1.28,-2.88,0.515
6681,1.28,-2.8,0.527
6682,1.28,-2.72,0.584
6683,1.28,-2.64,0.545
6684,1.28,-2.56,0.604
6685,1.28,-2.48,0.614
6686,1.28,-2.4,0.63
6687,1.28,-2.32,0.628
6688,1.28,-2.24,0.663
6689,1.28,-2.16,0.665
6690,1.28,-2.08,0.682
6691,1.28,-2,0.699
6692,1.28,-1.92,0.705
6693,1.28,-1.84,0.72
6694,1.28,-1.76,0.715
6695,1.28,-1.68,0.722
6696,1.28,-1.6,0.736
6697,1.28,-1.52,0.748
6698,1.28,-1.44,0.73
6699,1.28,-1.36,0.733
6700,1.28,-1.28,0.739
6701,1.28,-1.2,0.761
6702,1.28,-1.12,0.756
6703,1.28,-1.04,0.768
6704,1.28,-0.96,0.759
6705,1.28,-0.88,0.811
6706,1.28,-0.8,0.784
6707,1.28,-0.72,0.789
6708,1.28,-0.64,0.794
6709,1.28,-0.56,0.784
6710,1.28,-0.48,0.781
6711,1.28,-0.4,0.797
6712,1.28,-0.32,0.79
6713,1.28,-0.24,0.805
6714,1.28,-0.16,0.813
6715,1.28,-0.08,0.801
6716,1.28,0,0.795
6717,1.28,0.08,0.783
6718,1.28,0.16,0.796
6719,1.28,0.24,0.784
6720,1.28,0.32,0.791
6721,1.28,0.4,0.781
6722,1.28,0.48,0.76
6723,1.28,0.56,0.788
6724,1.28,0.64,0.791
6725,1.28,0.72,0.811
6726,1.28,0.8,0.786
6727,1.28,0.88,0.782
6728,1.28,0.96,0.776
6729,1.28,1.04,0.786
6730,1.28,1.12,0.731
6731,1.28,1.2,0.76
6732,1.28,1.28,0.752
6733,1.28,1.36,0.781
6734,1.28,1.44,0.743
6735,1.28,1.52,0.742
6736,1.28,1.6,0.739
6737,1.28,1.68,0.718
6738,1.28,1.76,0.725
6739,1.28,1.84,0.719
6740,1.28,1.92,0.686
6741,1.28,2,0.699
6742,1.28,2.08,0.707
6743,1.28,2.16,0.675
6744,1.28,2.24,0.659
6745,1.28,2.32,0.677
6746,1.28,2.4,0.664
6747,1.28,2.48,0.646
6748,1.28,2.56,0.64
6749,1.28,2.64,0.593
6750,1.28,2.72,0.616
6751,1.28,2.8,0.61
6752,1.28,2.88,0.585
6753,1.28,2.96,0.536
6754,1.28,3.04,0.515
6755,1.28,3.12,0.471
6756,1.28,3.2,0.495
6757,1.28,3.28,0.468
6758,1.28,3.36,0.436
6759,1.28,3.44,0.404
6760,1.28,3.52,0.397
6761,1.28,3.6,0.358
6762,1.28,3.68,0.371
6763,1.28,3.76,0.328
6764,1.28,3.84,0.326
6765,1.28,3.92,0.292
6766,1.28,4,0.254
6767,1.36,-4,0.135
6768,1.36,-3.92,0.166
6769,1.36,-3.84,0.158
6770,1.36,-3.76,0.175
6771,1.36,-3.68,0.201
6772,1.36,-3.6,0.22
6773,1.36,-3.52,0.208
6774,1.36,-3.44,0.267
6775,1.36,-3.36,0.274
6776,1.36,-3.28,0.31
6777,1.36,-3.2,0.369
6778,1.36,-3.12,0.374
6779,1.36,-3.04,0.423
6780,1.36,-2.96,0.453
6781,1.36,-2.88,0.498
6782,1.36,-2.8,0.496
6783,1.36,-2.72,0.522
6784,1.36,-2.64,0.534
6785,1.36,-2.56,0.545
6786,1.36,-2.48,0.605
6787,1.36,-2.4,0.592
6788,1.36,-2.32,0.628
6789,1.36,-2.24,0.642
6790,1.36,-2.16,0.629
6791,1.36,-2.08,0.67
6792,1.36,-2,0.644
6793,1.36,-1.92,0.689
6794,1.36,-1.84,0.704
6795,1.36,-1.76,0.718
6796,1.36,-1.68,0.742
6797,1.36,-1.6,0.726
6798,1.36,-1.52,0.705
6799,1.36,-1.44,0.748
6800,1.36,-1.36,0.729
6801,1.36,-1.28,0.762
6802,1.36,-1.2,0.757
6803,1.36,-1.12,0.789
6804,1.36,-1.04,0.773
6805,1.36,-0.96,0.751
6806,1.36,-0.88,0.788
6807,1.36,-0.8,0.768
6808,1.36,-0.72,0.768
6809,1.36,-0.64,0.78
6810,1.36,-0.56,0.772
6811,1.36,-0.48,0.771
6812,1.36,-0.4,0.777
6813,1.36,-0.32,0.776
6814,1.36,-0.24,0.799
6815,1.36,-0.16,0.78
6816,1.36,-0.08,0.766
6817,1.36,0,0.8
6818,1.36,0.08,0.791
6819,1.36,0.16,0.769
6820,1.36,0.24,0.778
6821,1.36,0.32,0.784
6822,1.36,0.4,0.766
6823,1.36,0.48,0.783
6824,1.36,0.56,0.793
6825,1.36,0.64,0.792
6826,1.36,0.72,0.786
6827,1.36,0.8,0.786
6828,1.36,0.88,0.782
6829,1.36,0.96,0.767
6830,1.36,1.04,0.769
6831,1.36,1.12,0.777
6832,1.36,1.2,0.755
6833,1.36,1.28,0.778
6834,1.36,1.36,0.758
6835,1.36,1.44,0.755
6836,1.36,1.52,0.768
6837,1.36,1.6,0.752
6838,1.36,1.68,0.739
6839,1.36,1.76,0.721
6840,1.36,1.84,0.71
6841,1.36,1.92,0.714
6842,1.36,2,0.703
6843,1.36,2.08,0.724
6844,1.36,2.16,0.682
6845,1.36,2.24,0.683
6846,1.36,2.32,0.677
6847,1.36,2.4,0.643
6848,1.36,2.48,0.649
6849,1.36,2.56,0.637
6850,1.36,2.64,0.646
6851,1.36,2.72,0.603
6852,1.36,2.8,0.606
6853,1.36,2.88,0.6
6854,1.36,2.96,0.562
6855,1.36,3.04,0.535
6856,1.36,3.12,0.483
6857,1.36,3.2,0.477
6858,1.36,3.28,0.505
6859,1.36,3.36,0.433
6860,1.36,3.44,0.431
6861,1.36,3.52,0.439
6862,1.36,3.6,0.376
6863,1.36,3.68,0.381
6864,1.36,3.76,0.368
6865,1.36,3.84,0.337
6866,1.36,3.92,0.307
6867,1.36,4,0.283
6868,1.44,-4,0.13
6869,1.44,-3.92,0.134
6870,1.44,-3.84,0.146
6871,1.44,-3.76,0.167
6872,1.44,-3.68,0.185
6873,1.44,-3.6,0.217
6874,1.44,-3.52,0.232
6875,1.44,-3.44,0.227
6876,1.44,-3.36,0.291
6877,1.44,-3.28,0.322
6878,1.44,-3.2,0.325
6879,1.44,-3.12,0.367
6880,1.44,-3.04,0.383
6881,1.44,-2.96,0.401
6882,1.44,-2.88,0.46
6883,1.44,-2.8,0.491
6884,1.44,-2.72,0.5
6885,1.44,-2.64,0.523
6886,1.44,-2.56,0.569
6887,1.44,-2.48,0.571
6888,1.44,-2.4,0.591
6889,1.44,-2.32,0.6
6890,1.44,-2.24,0.596
6891,1.44,-2.16,0.663
6892,1.44,-2.08,0.643
6893,1.44,-2,0.669
6894,1.44,-1.92,0.685
6895,1.44,-1.84,0.681
6896,1.44,-1.76,0.704
6897,1.44,-1.68,0.725
6898,1.44,-1.6,0.724
6899,1.44,-1.52,0.716
6900,1.44,-1.44,0.735
6901,1.44,-1.36,0.734
6902,1.44,-1.28,0.76
6903,1.44,-1.2,0.751
6904,1.44,-1.12,0.746
6905,1.44,-1.04,0.761
6906,1.44,-0.96,0.762
6907,1.44,-0.88,0.794
6908,1.44,-0.8,0.773
6909,1.44,-0.72,0.769
6910,1.44,-0.64,0.768
6911,1.44,-0.56,0.791
6912,1.44,-0.48,0.756
6913,1.44,-0.4,0.777
6914,1.44,-0.32,0.773
6915,1.44,-0.24,0.799
6916,1.44,-0.16,0.809
6917,1.44,-0.08,0.771
6918,1.44,0,0.78
6919,1.44,0.08,0.79
6920,1.44,0.16,0.787
6921,1.44,0.24,0.792
6922,1.44,0.32,0.789
6923,1.44,0.4,0.784
6924,1.44,0.48,0.816
6925,1.44,0.56,0.768
6926,1.44,0.64,0.792
6927,1.44,0.72,0.761
6928,1.44,0.8,0.787
6929,1.44,0.88,0.793
6930,1.44,0.96,0.766
6931,1.44,1.04,0.79
6932,1.44,1.12,0.788
6933,1.44,1.2,0.775
6934,1.44,1.28,0.748
6935,1.44,1.36,0.76
6936,1.44,1.44,0.772
6937,1.44,1.52,0.768
6938,1.44,1.6,0.737
6939,1.44,1.68,0.732
6940,1.44,1.76,0.72
6941,1.44,1.84,0.743
6942,1.44,1.92,0.71
6943,1.44,2,0.726
6944,1.44,2.08,0.721
6945,1.44,2.16,0.696
6946,1.44,2.24,0.696
6947,1.44,2.32,0.688
6948,1.44,2.4,0.685
6949,1.44,2.48,0.645
6950,1.44,2.56,0.651
6951,1.44,2.64,0.626
6952,1.44,2.72,0.607
6953,1.44,2.8,0.615
6954,1.44,2.88,0.583
6955,1.44,2.96,0.574
6956,1.44,3.04,0.584
6957,1.44,3.12,0.528
6958,1.44,3.2,0.519
6959,1.44,3.28,0.523
6960,1.44,3.36,0.491
6961,1.44,3.44,0.444
6962,1.44,3.52,0.442
6963,1.44,3.6,0.412
6964,1.44,3.68,0.4
6965,1.44,3.76,0.332
6966,1.44,3.84,0.324
6967,1.44,3.92,0.334
6968,1.44,4,0.304
6969,1.52,-4,0.114
6970,1.52,-3.92,0.119
6971,1.52,-3.84,0.146
6972,1.52,-3.76,0.149
6973,1.52,-3.68,0.149
6974,1.52,-3.6,0.171
6975,1.52,-3.52,0.191
6976,1.52,-3.44,0.256
6977,1.52,-3.36,0.233
6978,1.52,-3.28,0.291
6979,1.52,-3.2,0.298
6980,1.52,-3.12,0.326
6981,1.52,-3.04,0.378
6982,1.52,-2.96,0.387
6983,1.52,-2.88,0.408
6984,1.52,-2.8,0.443
6985,1.52,-2.72,0.482
6986,1.52,-2.64,0.525
6987,1.52,-2.56,0.536
6988,1.52,-2.48,0.537
6989,1.52,-2.4,0.57
6990,1.52,-2.32,0.585
6991,1.52,-2.24,0.622
6992,1.52,-2.16,0.6
6993,1.52,-2.08,0.639
6994,1.52,-2,0.653
6995,1.52,-1.92,0.689
6996,1.52,-1.84,0.675
6997,1.52,-1.76,0.685
6998,1.52,-1.68,0.71
6999,1.52,-1.6,0.712
7000,1.52,-1.52,0.731
7001,1.52,-1.44,0.719
7002,1.52,-1.36,0.756
7003,1.52,-1.28,0.728
7004,1.52,-1.2,0.743
7005,1.52,-1.12,0.742
7006,1.52,-1.04,0.749
7007,1.52,-0.96,0.75
7008,1.52,-0.88,0.777
7009,1.52,-0.8,0.791
7010,1.52,-0.72,0.768
7011,1.52,-0.64,0.792
7012,1.52,-0.56,0.773
7013,1.52,-0.48,0.775
7014,1.52,-0.4,0.784
7015,1.52,-0.32,0.781
7016,1.52,-0.24,0.791
7017,1.52,-0.16,0.789
7018,1.52,-0.08,0.79
7019,1.52,0,0.766
7020,1.52,0.08,0.784
7021,1.52,0.16,0.778
7022,1.52,0.24,0.81
7023,1.52,0.32,0.777
7024,1.52,0.4,0.794
7025,1.52,0.48,0.779
7026,1.52,0.56,0.777
7027,1.52,0.64,0.807
7028,1.52,0.72,0.796
7029,1.52,0.8,0.786
7030,1.52,0.88,0.781
7031,1.52,0.96,0.785
7032,1.52,1.04,0.77
7033,1.52,1.12,0.761
7034,1.52,1.2,0.741
7035,1.52,1.28,0.756
7036,1.52,1.36,0.777
7037,1.52,1.44,0.742
7038,1.52,1.52,0.738
7039,1.52,1.6,0.774
7040,1.52,1.68,0.748
7041,1.52,1.76,0.729
7042,1.52,1.84,0.754
7043,1.52,1.92,0.723
7044,1.52,2,0.713
7045,1.52,2.08,0.736
7046,1.52,2.16,0.718
7047,1.52,2.24,0.709
7048,1.52,2.32,0.681
7049,1.52,2.4,0.688
7050,1.52,2.48,0.645
7051,1.52,2.56,0.671
7052,1.52,2.64,0.634
7053,1.52,2.72,0.615
7054,1.52,2.8,0.607
7055,1.52,2.88,0.614
7056,1.52,2.96,0.556
7057,1.52,3.04,0.548
7058,1.52,3.12,0.579
7059,1.52,3.2,0.537
7060,1.52,3.28,0.507
7061,1.52,3.36,0.497
7062,1.52,3.44,0.493
7063,1.52,3.52,0.452
7064,1.52,3.6,0.479
7065,1.52,3.68,0.404
7066,1.52,3.76,0.342
7067,1.52,3.84,0.351
7068,1.52,3.92,0.357
7069,1.52,4,0.325
7070,1.6,-4,0.119
7071,1.6,-3.92,0.127
7072,1.6,-3.84,0.134
7073,1.6,-3.76,0.127
7074,1.6,-3.68,0.176
7075,1.6,-3.6,0.176
7076,1.6,-3.52,0.181
7077,1.6,-3.44,0.225
7078,1.6,-3.36,0.22
7079,1.6,-3.28,0.245
7080,1.6,-3.2,0.277
7081,1.6,-3.12,0.3
7082,1.6,-3.04,0.36
7083,1.6,-2.96,0.375
7084,1.6,-2.88,0.414
7085,1.6,-2.8,0.397
7086,1.6,-2.72,0.444
7087,1.6,-2.64,0.463
7088,1.6,-2.56,0.53
7089,1.6,-2.48,0.541
7090,1.6,-2.4,0.551
7091,1.6,-2.32,0.583
7092,1.6,-2.24,0.579
7093,1.6,-2.16,0.589
7094,1.6,-2.08,0.618
7095,1.6,-2,0.651
7096,1.6,-1.92,0.662
7097,1.6,-1.84,0.661
7098,1.6,-1.76,0.657
7099,1.6,-1.68,0.673
7100,1.6,-1.6,0.693
7101,1.6,-1.52,0.713
7102,1.6,-1.44,0.733
7103,1.6,-1.36,0.719
7104,1.6,-1.28,0.72
7105,1.6,-1.2,0.74
7106,1.6,-1.12,0.748
7107,1.6,-1.04,0.737
7108,1.6,-0.96,0.765
7109,1.6,-0.88,0.769
