,sigh,sigx,success_rate
996,0.36,3.48,0.527
997,0.36,3.52,0.529
998,0.36,3.56,0.524
999,0.36,3.6,0.547
1000,0.36,3.64,0.527
1001,0.36,3.68,0.519
1002,0.36,3.72,0.508
1003,0.36,3.76,0.533
1004,0.36,3.8,0.518
1005,0.36,3.84,0.521
1006,0.36,3.88,0.51
1007,0.36,3.92,0.524
1008,0.36,3.96,0.492
1009,0.36,4.0,0.521
1010,0.4,0.0,0.099
1011,0.4,0.04,0.54
1012,0.4,0.08,0.579
1013,0.4,0.12,0.627
1014,0.4,0.16,0.64
1015,0.4,0.2,0.672
1016,0.4,0.24,0.661
1017,0.4,0.28,0.69
1018,0.4,0.32,0.7
1019,0.4,0.36,0.765
1020,0.4,0.4,0.764
1021,0.4,0.44,0.741
1022,0.4,0.48,0.775
1023,0.4,0.52,0.755
1024,0.4,0.56,0.785
1025,0.4,0.6,0.779
1026,0.4,0.64,0.788
1027,0.4,0.68,0.78
1028,0.4,0.72,0.803
1029,0.4,0.76,0.81
1030,0.4,0.8,0.813
1031,0.4,0.84,0.803
1032,0.4,0.88,0.806
1033,0.4,0.92,0.804
1034,0.4,0.96,0.82
1035,0.4,1.0,0.807
1036,0.4,1.04,0.816
1037,0.4,1.08,0.824
1038,0.4,1.12,0.819
1039,0.4,1.16,0.822
1040,0.4,1.2,0.812
1041,0.4,1.24,0.792
1042,0.4,1.28,0.823
1043,0.4,1.32,0.808
1044,0.4,1.36,0.789
1045,0.4,1.4,0.789
1046,0.4,1.44,0.798
1047,0.4,1.48,0.789
1048,0.4,1.52,0.796
1049,0.4,1.56,0.77
1050,0.4,1.6,0.749
1051,0.4,1.64,0.774
1052,0.4,1.68,0.75
1053,0.4,1.72,0.755
1054,0.4,1.76,0.75
1055,0.4,1.8,0.745
1056,0.4,1.84,0.743
1057,0.4,1.88,0.738
1058,0.4,1.92,0.727
1059,0.4,1.96,0.724
1060,0.4,2.0,0.715
1061,0.4,2.04,0.716
1062,0.4,2.08,0.693
1063,0.4,2.12,0.712
1064,0.4,2.16,0.686
1065,0.4,2.2,0.663
1066,0.4,2.24,0.684
1067,0.4,2.28,0.673
1068,0.4,2.32,0.666
1069,0.4,2.36,0.648
1070,0.4,2.4,0.664
1071,0.4,2.44,0.631
1072,0.4,2.48,0.657
1073,0.4,2.52,0.622
1074,0.4,2.56,0.617
1075,0.4,2.6,0.635
1076,0.4,2.64,0.626
1077,0.4,2.68,0.648
1078,0.4,2.72,0.601
1079,0.4,2.76,0.633
1080,0.4,2.8,0.619
1081,0.4,2.84,0.578
1082,0.4,2.88,0.597
1083,0.4,2.92,0.615
1084,0.4,2.96,0.603
1085,0.4,3.0,0.605
1086,0.4,3.04,0.584
1087,0.4,3.08,0.598
1088,0.4,3.12,0.567
1089,0.4,3.16,0.599
1090,0.4,3.2,0.571
1091,0.4,3.24,0.576
1092,0.4,3.28,0.563
1093,0.4,3.32,0.565
1094,0.4,3.36,0.575
1095,0.4,3.4,0.555
1096,0.4,3.44,0.554
1097,0.4,3.48,0.544
1098,0.4,3.52,0.554
1099,0.4,3.56,0.534
1100,0.4,3.6,0.523
1101,0.4,3.64,0.517
1102,0.4,3.68,0.548
1103,0.4,3.72,0.535
1104,0.4,3.76,0.507
1105,0.4,3.8,0.532
1106,0.4,3.84,0.535
1107,0.4,3.88,0.539
1108,0.4,3.92,0.508
1109,0.4,3.96,0.512
1110,0.4,4.0,0.493
1111,0.44,0.0,0.09
1112,0.44,0.04,0.53
1113,0.44,0.08,0.56
1114,0.44,0.12,0.631
1115,0.44,0.16,0.633
1116,0.44,0.2,0.672
1117,0.44,0.24,0.674
1118,0.44,0.28,0.709
1119,0.44,0.32,0.738
1120,0.44,0.36,0.721
1121,0.44,0.4,0.759
1122,0.44,0.44,0.751
1123,0.44,0.48,0.772
1124,0.44,0.52,0.797
1125,0.44,0.56,0.808
1126,0.44,0.6,0.785
1127,0.44,0.64,0.792
1128,0.44,0.68,0.768
1129,0.44,0.72,0.779
1130,0.44,0.76,0.803
1131,0.44,0.8,0.822
1132,0.44,0.84,0.821
1133,0.44,0.88,0.82
1134,0.44,0.92,0.796
1135,0.44,0.96,0.803
1136,0.44,1.0,0.809
1137,0.44,1.04,0.788
1138,0.44,1.08,0.803
1139,0.44,1.12,0.804
1140,0.44,1.16,0.811
1141,0.44,1.2,0.811
1142,0.44,1.24,0.808
1143,0.44,1.28,0.801
1144,0.44,1.32,0.801
1145,0.44,1.36,0.793
1146,0.44,1.4,0.778
1147,0.44,1.44,0.783
1148,0.44,1.48,0.792
1149,0.44,1.52,0.762
1150,0.44,1.56,0.764
1151,0.44,1.6,0.766
1152,0.44,1.64,0.797
1153,0.44,1.68,0.77
1154,0.44,1.72,0.746
1155,0.44,1.76,0.783
1156,0.44,1.8,0.765
1157,0.44,1.84,0.739
1158,0.44,1.88,0.764
1159,0.44,1.92,0.736
1160,0.44,1.96,0.703
1161,0.44,2.0,0.747
1162,0.44,2.04,0.688
1163,0.44,2.08,0.726
1164,0.44,2.12,0.718
1165,0.44,2.16,0.715
1166,0.44,2.2,0.693
1167,0.44,2.24,0.696
1168,0.44,2.28,0.649
1169,0.44,2.32,0.676
1170,0.44,2.36,0.677
1171,0.44,2.4,0.687
1172,0.44,2.44,0.68
1173,0.44,2.48,0.669
1174,0.44,2.52,0.661
1175,0.44,2.56,0.675
1176,0.44,2.6,0.627
1177,0.44,2.64,0.665
1178,0.44,2.68,0.63
1179,0.44,2.72,0.653
1180,0.44,2.76,0.608
1181,0.44,2.8,0.655
1182,0.44,2.84,0.608
1183,0.44,2.88,0.649
1184,0.44,2.92,0.605
1185,0.44,2.96,0.603
1186,0.44,3.0,0.589
1187,0.44,3.04,0.626
1188,0.44,3.08,0.612
1189,0.44,3.12,0.598
1190,0.44,3.16,0.648
1191,0.44,3.2,0.592
1192,0.44,3.24,0.575
1193,0.44,3.28,0.595
1194,0.44,3.32,0.616
1195,0.44,3.36,0.589
1196,0.44,3.4,0.576
1197,0.44,3.44,0.572
1198,0.44,3.48,0.559
1199,0.44,3.52,0.591
1200,0.44,3.56,0.566
1201,0.44,3.6,0.553
1202,0.44,3.64,0.585
1203,0.44,3.68,0.569
1204,0.44,3.72,0.563
1205,0.44,3.76,0.558
1206,0.44,3.8,0.57
1207,0.44,3.84,0.55
1208,0.44,3.88,0.499
1209,0.44,3.92,0.551
1210,0.44,3.96,0.524
1211,0.44,4.0,0.564
1212,0.48,0.0,0.102
1213,0.48,0.04,0.492
1214,0.48,0.08,0.583
1215,0.48,0.12,0.661
1216,0.48,0.16,0.635
1217,0.48,0.2,0.687
1218,0.48,0.24,0.689
1219,0.48,0.28,0.696
1220,0.48,0.32,0.74
1221,0.48,0.36,0.723
1222,0.48,0.4,0.78
1223,0.48,0.44,0.775
1224,0.48,0.48,0.772
1225,0.48,0.52,0.745
1226,0.48,0.56,0.766
1227,0.48,0.6,0.783
1228,0.48,0.64,0.792
1229,0.48,0.68,0.793
1230,0.48,0.72,0.801
1231,0.48,0.76,0.798
1232,0.48,0.8,0.783
1233,0.48,0.84,0.808
1234,0.48,0.88,0.78
1235,0.48,0.92,0.81
1236,0.48,0.96,0.795
1237,0.48,1.0,0.79
1238,0.48,1.04,0.819
1239,0.48,1.08,0.801
1240,0.48,1.12,0.79
1241,0.48,1.16,0.811
1242,0.48,1.2,0.785
1243,0.48,1.24,0.821
1244,0.48,1.28,0.805
1245,0.48,1.32,0.797
1246,0.48,1.36,0.809
1247,0.48,1.4,0.793
1248,0.48,1.44,0.789
1249,0.48,1.48,0.779
1250,0.48,1.52,0.789
1251,0.48,1.56,0.792
1252,0.48,1.6,0.792
1253,0.48,1.64,0.788
1254,0.48,1.68,0.776
1255,0.48,1.72,0.781
1256,0.48,1.76,0.769
1257,0.48,1.8,0.778
1258,0.48,1.84,0.755
1259,0.48,1.88,0.76
1260,0.48,1.92,0.781
1261,0.48,1.96,0.747
1262,0.48,2.0,0.75
1263,0.48,2.04,0.744
1264,0.48,2.08,0.756
1265,0.48,2.12,0.724
1266,0.48,2.16,0.694
1267,0.48,2.2,0.715
1268,0.48,2.24,0.728
1269,0.48,2.28,0.721
1270,0.48,2.32,0.724
1271,0.48,2.36,0.709
1272,0.48,2.4,0.681
1273,0.48,2.44,0.699
1274,0.48,2.48,0.698
1275,0.48,2.52,0.691
1276,0.48,2.56,0.676
1277,0.48,2.6,0.68
1278,0.48,2.64,0.673
1279,0.48,2.68,0.692
1280,0.48,2.72,0.665
1281,0.48,2.76,0.68
1282,0.48,2.8,0.633
1283,0.48,2.84,0.674
1284,0.48,2.88,0.619
1285,0.48,2.92,0.63
1286,0.48,2.96,0.653
1287,0.48,3.0,0.648
1288,0.48,3.04,0.628
1289,0.48,3.08,0.636
1290,0.48,3.12,0.625
1291,0.48,3.16,0.602
1292,0.48,3.2,0.643
1293,0.48,3.24,0.629
1294,0.48,3.28,0.606
1295,0.48,3.32,0.612
1296,0.48,3.36,0.622
1297,0.48,3.4,0.581
1298,0.48,3.44,0.599
1299,0.48,3.48,0.599
1300,0.48,3.52,0.576
1301,0.48,3.56,0.595
1302,0.48,3.6,0.614
1303,0.48,3.64,0.554
1304,0.48,3.68,0.559
1305,0.48,3.72,0.558
1306,0.48,3.76,0.566
1307,0.48,3.8,0.561
1308,0.48,3.84,0.572
1309,0.48,3.88,0.587
1310,0.48,3.92,0.572
1311,0.48,3.96,0.573
1312,0.48,4.0,0.567
1313,0.52,0.0,0.107
1314,0.52,0.04,0.484
1315,0.52,0.08,0.591
1316,0.52,0.12,0.628
1317,0.52,0.16,0.645
1318,0.52,0.2,0.682
1319,0.52,0.24,0.677
1320,0.52,0.28,0.701
1321,0.52,0.32,0.709
1322,0.52,0.36,0.711
1323,0.52,0.4,0.751
1324,0.52,0.44,0.767
1325,0.52,0.48,0.741
1326,0.52,0.52,0.764
1327,0.52,0.56,0.748
1328,0.52,0.6,0.761
1329,0.52,0.64,0.758
1330,0.52,0.68,0.763
1331,0.52,0.72,0.767
1332,0.52,0.76,0.793
1333,0.52,0.8,0.776
1334,0.52,0.84,0.779
1335,0.52,0.88,0.777
1336,0.52,0.92,0.797
1337,0.52,0.96,0.788
1338,0.52,1.0,0.789
1339,0.52,1.04,0.801
1340,0.52,1.08,0.811
1341,0.52,1.12,0.813
1342,0.52,1.16,0.812
1343,0.52,1.2,0.777
1344,0.52,1.24,0.791
1345,0.52,1.28,0.798
1346,0.52,1.32,0.826
1347,0.52,1.36,0.794
1348,0.52,1.4,0.785
1349,0.52,1.44,0.783
1350,0.52,1.48,0.797
1351,0.52,1.52,0.785
1352,0.52,1.56,0.8
1353,0.52,1.6,0.784
1354,0.52,1.64,0.797
1355,0.52,1.68,0.777
1356,0.52,1.72,0.756
1357,0.52,1.76,0.771
1358,0.52,1.8,0.803
1359,0.52,1.84,0.776
1360,0.52,1.88,0.772
1361,0.52,1.92,0.77
1362,0.52,1.96,0.754
1363,0.52,2.0,0.763
1364,0.52,2.04,0.765
1365,0.52,2.08,0.733
1366,0.52,2.12,0.753
1367,0.52,2.16,0.72
1368,0.52,2.2,0.719
1369,0.52,2.24,0.755
1370,0.52,2.28,0.734
1371,0.52,2.32,0.74
1372,0.52,2.36,0.745
1373,0.52,2.4,0.726
1374,0.52,2.44,0.717
1375,0.52,2.48,0.707
1376,0.52,2.52,0.719
1377,0.52,2.56,0.712
1378,0.52,2.6,0.696
1379,0.52,2.64,0.687
1380,0.52,2.68,0.686
1381,0.52,2.72,0.69
1382,0.52,2.76,0.654
1383,0.52,2.8,0.681
1384,0.52,2.84,0.671
1385,0.52,2.88,0.669
1386,0.52,2.92,0.662
1387,0.52,2.96,0.645
1388,0.52,3.0,0.652
1389,0.52,3.04,0.648
1390,0.52,3.08,0.643
1391,0.52,3.12,0.647
1392,0.52,3.16,0.628
1393,0.52,3.2,0.64
1394,0.52,3.24,0.621
1395,0.52,3.28,0.617
1396,0.52,3.32,0.625
1397,0.52,3.36,0.605
1398,0.52,3.4,0.626
1399,0.52,3.44,0.63
1400,0.52,3.48,0.613
1401,0.52,3.52,0.609
1402,0.52,3.56,0.622
1403,0.52,3.6,0.615
1404,0.52,3.64,0.596
1405,0.52,3.68,0.6
1406,0.52,3.72,0.595
1407,0.52,3.76,0.61
1408,0.52,3.8,0.587
1409,0.52,3.84,0.587
1410,0.52,3.88,0.589
1411,0.52,3.92,0.561
1412,0.52,3.96,0.591
1413,0.52,4.0,0.583
1414,0.56,0.0,0.081
1415,0.56,0.04,0.504
1416,0.56,0.08,0.571
1417,0.56,0.12,0.619
1418,0.56,0.16,0.642
1419,0.56,0.2,0.641
1420,0.56,0.24,0.714
1421,0.56,0.28,0.697
1422,0.56,0.32,0.738
1423,0.56,0.36,0.705
1424,0.56,0.4,0.751
1425,0.56,0.44,0.76
1426,0.56,0.48,0.755
1427,0.56,0.52,0.757
1428,0.56,0.56,0.759
1429,0.56,0.6,0.77
1430,0.56,0.64,0.761
1431,0.56,0.68,0.802
1432,0.56,0.72,0.759
1433,0.56,0.76,0.788
1434,0.56,0.8,0.796
1435,0.56,0.84,0.793
1436,0.56,0.88,0.77
1437,0.56,0.92,0.795
1438,0.56,0.96,0.793
1439,0.56,1.0,0.796
1440,0.56,1.04,0.8
1441,0.56,1.08,0.787
1442,0.56,1.12,0.819
1443,0.56,1.16,0.791
1444,0.56,1.2,0.786
1445,0.56,1.24,0.798
1446,0.56,1.28,0.791
1447,0.56,1.32,0.788
1448,0.56,1.36,0.785
1449,0.56,1.4,0.805
1450,0.56,1.44,0.784
1451,0.56,1.48,0.823
1452,0.56,1.52,0.781
1453,0.56,1.56,0.797
1454,0.56,1.6,0.812
1455,0.56,1.64,0.776
1456,0.56,1.68,0.796
1457,0.56,1.72,0.784
1458,0.56,1.76,0.787
1459,0.56,1.8,0.765
1460,0.56,1.84,0.758
1461,0.56,1.88,0.768
1462,0.56,1.92,0.754
1463,0.56,1.96,0.759
1464,0.56,2.0,0.755
1465,0.56,2.04,0.768
1466,0.56,2.08,0.779
1467,0.56,2.12,0.765
1468,0.56,2.16,0.77
1469,0.56,2.2,0.743
1470,0.56,2.24,0.759
1471,0.56,2.28,0.737
1472,0.56,2.32,0.753
1473,0.56,2.36,0.752
1474,0.56,2.4,0.725
1475,0.56,2.44,0.7
1476,0.56,2.48,0.707
1477,0.56,2.52,0.743
1478,0.56,2.56,0.732
1479,0.56,2.6,0.707
1480,0.56,2.64,0.699
1481,0.56,2.68,0.726
1482,0.56,2.72,0.679
1483,0.56,2.76,0.738
1484,0.56,2.8,0.69
1485,0.56,2.84,0.699
1486,0.56,2.88,0.676
1487,0.56,2.92,0.682
1488,0.56,2.96,0.681
1489,0.56,3.0,0.679
1490,0.56,3.04,0.68
1491,0.56,3.08,0.67
1492,0.56,3.12,0.679
1493,0.56,3.16,0.677
1494,0.56,3.2,0.65
1495,0.56,3.24,0.65
1496,0.56,3.28,0.635
1497,0.56,3.32,0.646
1498,0.56,3.36,0.625
1499,0.56,3.4,0.653
1500,0.56,3.44,0.668
1501,0.56,3.48,0.637
1502,0.56,3.52,0.635
1503,0.56,3.56,0.649
1504,0.56,3.6,0.616
1505,0.56,3.64,0.639
1506,0.56,3.68,0.634
1507,0.56,3.72,0.629
1508,0.56,3.76,0.624
1509,0.56,3.8,0.593
1510,0.56,3.84,0.613
1511,0.56,3.88,0.617
1512,0.56,3.92,0.611
1513,0.56,3.96,0.601
1514,0.56,4.0,0.625
1515,0.6,0.0,0.109
1516,0.6,0.04,0.502
1517,0.6,0.08,0.561
1518,0.6,0.12,0.627
1519,0.6,0.16,0.634
1520,0.6,0.2,0.69
1521,0.6,0.24,0.688
1522,0.6,0.28,0.694
1523,0.6,0.32,0.687
1524,0.6,0.36,0.723
1525,0.6,0.4,0.714
1526,0.6,0.44,0.736
1527,0.6,0.48,0.77
1528,0.6,0.52,0.772
1529,0.6,0.56,0.759
1530,0.6,0.6,0.756
1531,0.6,0.64,0.78
1532,0.6,0.68,0.767
1533,0.6,0.72,0.775
1534,0.6,0.76,0.783
1535,0.6,0.8,0.788
1536,0.6,0.84,0.774
1537,0.6,0.88,0.789
1538,0.6,0.92,0.792
1539,0.6,0.96,0.802
1540,0.6,1.0,0.794
1541,0.6,1.04,0.78
1542,0.6,1.08,0.786
1543,0.6,1.12,0.803
1544,0.6,1.16,0.811
1545,0.6,1.2,0.813
1546,0.6,1.24,0.788
1547,0.6,1.28,0.792
1548,0.6,1.32,0.769
1549,0.6,1.36,0.788
1550,0.6,1.4,0.78
1551,0.6,1.44,0.792
1552,0.6,1.48,0.783
1553,0.6,1.52,0.804
1554,0.6,1.56,0.811
1555,0.6,1.6,0.759
1556,0.6,1.64,0.773
1557,0.6,1.68,0.801
1558,0.6,1.72,0.807
1559,0.6,1.76,0.776
1560,0.6,1.8,0.764
1561,0.6,1.84,0.781
1562,0.6,1.88,0.779
1563,0.6,1.92,0.77
1564,0.6,1.96,0.772
1565,0.6,2.0,0.775
1566,0.6,2.04,0.796
1567,0.6,2.08,0.778
1568,0.6,2.12,0.772
1569,0.6,2.16,0.751
1570,0.6,2.2,0.751
1571,0.6,2.24,0.759
1572,0.6,2.28,0.748
1573,0.6,2.32,0.773
1574,0.6,2.36,0.732
1575,0.6,2.4,0.712
1576,0.6,2.44,0.751
1577,0.6,2.48,0.724
1578,0.6,2.52,0.717
1579,0.6,2.56,0.713
1580,0.6,2.6,0.744
1581,0.6,2.64,0.717
1582,0.6,2.68,0.709
1583,0.6,2.72,0.706
1584,0.6,2.76,0.724
1585,0.6,2.8,0.715
1586,0.6,2.84,0.68
1587,0.6,2.88,0.704
1588,0.6,2.92,0.7
1589,0.6,2.96,0.684
1590,0.6,3.0,0.696
1591,0.6,3.04,0.712
1592,0.6,3.08,0.686
1593,0.6,3.12,0.675
1594,0.6,3.16,0.698
1595,0.6,3.2,0.684
1596,0.6,3.24,0.666
1597,0.6,3.28,0.642
1598,0.6,3.32,0.666
1599,0.6,3.36,0.669
1600,0.6,3.4,0.665
1601,0.6,3.44,0.65
1602,0.6,3.48,0.659
1603,0.6,3.52,0.669
1604,0.6,3.56,0.655
1605,0.6,3.6,0.64
1606,0.6,3.64,0.642
1607,0.6,3.68,0.66
1608,0.6,3.72,0.626
1609,0.6,3.76,0.619
1610,0.6,3.8,0.641
1611,0.6,3.84,0.648
1612,0.6,3.88,0.621
1613,0.6,3.92,0.613
1614,0.6,3.96,0.627
1615,0.6,4.0,0.619
1616,0.64,0.0,0.1
1617,0.64,0.04,0.479
1618,0.64,0.08,0.569
1619,0.64,0.12,0.621
1620,0.64,0.16,0.645
1621,0.64,0.2,0.66
1622,0.64,0.24,0.681
1623,0.64,0.28,0.685
1624,0.64,0.32,0.702
1625,0.64,0.36,0.717
1626,0.64,0.4,0.712
1627,0.64,0.44,0.764
1628,0.64,0.48,0.745
1629,0.64,0.52,0.741
1630,0.64,0.56,0.767
1631,0.64,0.6,0.727
1632,0.64,0.64,0.771
1633,0.64,0.68,0.78
1634,0.64,0.72,0.787
1635,0.64,0.76,0.767
1636,0.64,0.8,0.762
1637,0.64,0.84,0.767
1638,0.64,0.88,0.792
1639,0.64,0.92,0.785
1640,0.64,0.96,0.774
1641,0.64,1.0,0.79
1642,0.64,1.04,0.78
1643,0.64,1.08,0.772
1644,0.64,1.12,0.784
1645,0.64,1.16,0.798
1646,0.64,1.2,0.803
1647,0.64,1.24,0.799
1648,0.64,1.28,0.805
1649,0.64,1.32,0.792
1650,0.64,1.36,0.799
1651,0.64,1.4,0.799
1652,0.64,1.44,0.767
1653,0.64,1.48,0.781
1654,0.64,1.52,0.766
1655,0.64,1.56,0.799
1656,0.64,1.6,0.78
1657,0.64,1.64,0.784
1658,0.64,1.68,0.79
1659,0.64,1.72,0.813
1660,0.64,1.76,0.758
1661,0.64,1.8,0.783
1662,0.64,1.84,0.783
1663,0.64,1.88,0.783
1664,0.64,1.92,0.796
1665,0.64,1.96,0.789
1666,0.64,2.0,0.772
1667,0.64,2.04,0.797
1668,0.64,2.08,0.751
1669,0.64,2.12,0.773
1670,0.64,2.16,0.79
1671,0.64,2.2,0.785
1672,0.64,2.24,0.766
1673,0.64,2.28,0.74
1674,0.64,2.32,0.77
1675,0.64,2.36,0.744
1676,0.64,2.4,0.746
1677,0.64,2.44,0.749
1678,0.64,2.48,0.731
1679,0.64,2.52,0.73
1680,0.64,2.56,0.756
1681,0.64,2.6,0.746
1682,0.64,2.64,0.738
1683,0.64,2.68,0.728
1684,0.64,2.72,0.757
1685,0.64,2.76,0.729
1686,0.64,2.8,0.723
1687,0.64,2.84,0.723
1688,0.64,2.88,0.702
1689,0.64,2.92,0.706
1690,0.64,2.96,0.724
1691,0.64,3.0,0.692
1692,0.64,3.04,0.696
1693,0.64,3.08,0.706
1694,0.64,3.12,0.689
1695,0.64,3.16,0.712
1696,0.64,3.2,0.702
1697,0.64,3.24,0.682
1698,0.64,3.28,0.687
1699,0.64,3.32,0.698
1700,0.64,3.36,0.671
1701,0.64,3.4,0.659
1702,0.64,3.44,0.682
1703,0.64,3.48,0.671
1704,0.64,3.52,0.658
1705,0.64,3.56,0.656
1706,0.64,3.6,0.686
1707,0.64,3.64,0.674
1708,0.64,3.68,0.653
1709,0.64,3.72,0.663
1710,0.64,3.76,0.64
1711,0.64,3.8,0.633
1712,0.64,3.84,0.641
1713,0.64,3.88,0.63
1714,0.64,3.92,0.654
1715,0.64,3.96,0.647
1716,0.64,4.0,0.612
1717,0.68,0.0,0.086
1718,0.68,0.04,0.462
1719,0.68,0.08,0.562
1720,0.68,0.12,0.62
1721,0.68,0.16,0.648
1722,0.68,0.2,0.642
1723,0.68,0.24,0.674
1724,0.68,0.28,0.706
1725,0.68,0.32,0.7
1726,0.68,0.36,0.713
1727,0.68,0.4,0.719
1728,0.68,0.44,0.717
1729,0.68,0.48,0.738
1730,0.68,0.52,0.744
1731,0.68,0.56,0.753
1732,0.68,0.6,0.757
1733,0.68,0.64,0.754
1734,0.68,0.68,0.773
1735,0.68,0.72,0.757
1736,0.68,0.76,0.772
1737,0.68,0.8,0.779
1738,0.68,0.84,0.779
1739,0.68,0.88,0.777
1740,0.68,0.92,0.78
1741,0.68,0.96,0.782
1742,0.68,1.0,0.777
1743,0.68,1.04,0.773
1744,0.68,1.08,0.793
1745,0.68,1.12,0.775
1746,0.68,1.16,0.789
1747,0.68,1.2,0.765
1748,0.68,1.24,0.784
1749,0.68,1.28,0.773
1750,0.68,1.32,0.782
1751,0.68,1.36,0.773
1752,0.68,1.4,0.788
1753,0.68,1.44,0.802
1754,0.68,1.48,0.779
1755,0.68,1.52,0.785
1756,0.68,1.56,0.791
1757,0.68,1.6,0.788
1758,0.68,1.64,0.794
1759,0.68,1.68,0.769
1760,0.68,1.72,0.788
1761,0.68,1.76,0.788
1762,0.68,1.8,0.767
1763,0.68,1.84,0.791
1764,0.68,1.88,0.77
1765,0.68,1.92,0.774
1766,0.68,1.96,0.773
1767,0.68,2.0,0.768
1768,0.68,2.04,0.766
1769,0.68,2.08,0.771
1770,0.68,2.12,0.751
1771,0.68,2.16,0.765
1772,0.68,2.2,0.752
1773,0.68,2.24,0.771
1774,0.68,2.28,0.774
1775,0.68,2.32,0.787
1776,0.68,2.36,0.776
1777,0.68,2.4,0.781
1778,0.68,2.44,0.746
1779,0.68,2.48,0.764
1780,0.68,2.52,0.772
1781,0.68,2.56,0.753
1782,0.68,2.6,0.751
1783,0.68,2.64,0.748
1784,0.68,2.68,0.745
1785,0.68,2.72,0.731
1786,0.68,2.76,0.727
1787,0.68,2.8,0.734
1788,0.68,2.84,0.747
1789,0.68,2.88,0.738
1790,0.68,2.92,0.727
1791,0.68,2.96,0.736
1792,0.68,3.0,0.721
1793,0.68,3.04,0.722
1794,0.68,3.08,0.713
1795,0.68,3.12,0.704
1796,0.68,3.16,0.704
1797,0.68,3.2,0.696
1798,0.68,3.24,0.715
1799,0.68,3.28,0.705
1800,0.68,3.32,0.703
1801,0.68,3.36,0.692
1802,0.68,3.4,0.7
1803,0.68,3.44,0.675
1804,0.68,3.48,0.683
1805,0.68,3.52,0.659
1806,0.68,3.56,0.696
1807,0.68,3.6,0.684
1808,0.68,3.64,0.673
1809,0.68,3.68,0.689
1810,0.68,3.72,0.642
1811,0.68,3.76,0.639
1812,0.68,3.8,0.673
1813,0.68,3.84,0.682
1814,0.68,3.88,0.658
1815,0.68,3.92,0.662
1816,0.68,3.96,0.658
1817,0.68,4.0,0.647
1818,0.72,0.0,0.105
1819,0.72,0.04,0.48
1820,0.72,0.08,0.549
1821,0.72,0.12,0.614
1822,0.72,0.16,0.642
1823,0.72,0.2,0.666
1824,0.72,0.24,0.675
1825,0.72,0.28,0.683
1826,0.72,0.32,0.693
1827,0.72,0.36,0.704
1828,0.72,0.4,0.715
1829,0.72,0.44,0.736
1830,0.72,0.48,0.744
1831,0.72,0.52,0.763
1832,0.72,0.56,0.758
1833,0.72,0.6,0.743
1834,0.72,0.64,0.747
1835,0.72,0.68,0.765
1836,0.72,0.72,0.768
1837,0.72,0.76,0.757
1838,0.72,0.8,0.743
1839,0.72,0.84,0.772
1840,0.72,0.88,0.774
1841,0.72,0.92,0.774
1842,0.72,0.96,0.779
1843,0.72,1.0,0.763
1844,0.72,1.04,0.773
1845,0.72,1.08,0.805
1846,0.72,1.12,0.752
1847,0.72,1.16,0.789
1848,0.72,1.2,0.783
1849,0.72,1.24,0.8
1850,0.72,1.28,0.802
1851,0.72,1.32,0.769
1852,0.72,1.36,0.783
1853,0.72,1.4,0.791
1854,0.72,1.44,0.812
1855,0.72,1.48,0.784
1856,0.72,1.52,0.788
1857,0.72,1.56,0.778
1858,0.72,1.6,0.782
1859,0.72,1.64,0.776
1860,0.72,1.68,0.773
1861,0.72,1.72,0.758
1862,0.72,1.76,0.8
1863,0.72,1.8,0.792
1864,0.72,1.84,0.788
1865,0.72,1.88,0.784
1866,0.72,1.92,0.804
1867,0.72,1.96,0.793
1868,0.72,2.0,0.783
1869,0.72,2.04,0.759
1870,0.72,2.08,0.758
1871,0.72,2.12,0.777
1872,0.72,2.16,0.787
1873,0.72,2.2,0.785
1874,0.72,2.24,0.782
1875,0.72,2.28,0.768
1876,0.72,2.32,0.768
1877,0.72,2.36,0.765
1878,0.72,2.4,0.754
1879,0.72,2.44,0.758
1880,0.72,2.48,0.776
1881,0.72,2.52,0.766
1882,0.72,2.56,0.764
1883,0.72,2.6,0.763
1884,0.72,2.64,0.743
1885,0.72,2.68,0.758
1886,0.72,2.72,0.727
1887,0.72,2.76,0.71
1888,0.72,2.8,0.756
1889,0.72,2.84,0.743
1890,0.72,2.88,0.76
1891,0.72,2.92,0.746
1892,0.72,2.96,0.729
1893,0.72,3.0,0.712
1894,0.72,3.04,0.739
1895,0.72,3.08,0.714
1896,0.72,3.12,0.725
1897,0.72,3.16,0.742
1898,0.72,3.2,0.724
1899,0.72,3.24,0.727
1900,0.72,3.28,0.702
1901,0.72,3.32,0.689
1902,0.72,3.36,0.699
1903,0.72,3.4,0.714
1904,0.72,3.44,0.732
1905,0.72,3.48,0.708
1906,0.72,3.52,0.707
1907,0.72,3.56,0.723
1908,0.72,3.6,0.684
1909,0.72,3.64,0.676
1910,0.72,3.68,0.658
1911,0.72,3.72,0.684
1912,0.72,3.76,0.705
1913,0.72,3.8,0.685
1914,0.72,3.84,0.672
1915,0.72,3.88,0.68
1916,0.72,3.92,0.678
1917,0.72,3.96,0.673
1918,0.72,4.0,0.667
1919,0.76,0.0,0.102
1920,0.76,0.04,0.489
1921,0.76,0.08,0.544
1922,0.76,0.12,0.594
1923,0.76,0.16,0.618
1924,0.76,0.2,0.664
1925,0.76,0.24,0.646
1926,0.76,0.28,0.672
1927,0.76,0.32,0.692
