sigx1,sigx2,sigh1,sigh2,success_rate
2.48,4.96,3.6,3.6,0.883
2.8,5.6,3.8,3.8,0.882
3.88,7.76,3.08,3.08,0.765
3.12,6.24,3.24,3.24,0.851
1.96,3.92,3.96,3.96,0.86
3.32,6.64,3.44,3.44,0.832
0.88,1.76,3.92,3.92,0.802
3.6,7.2,3.64,3.64,0.822
0.64,1.28,3.72,3.72,0.729
3.88,7.76,3.84,3.84,0.815
0.36,0.72,3.52,3.52,0.653
2.96,5.92,4.0,4.0,0.858
2.96,5.92,3.04,3.04,0.833
1.72,3.44,3.76,3.76,0.866
2.04,4.08,3.2,3.2,0.884
1.24,2.48,3.36,3.36,0.834
2.32,4.64,3.4,3.4,0.876
0.16,0.32,3.32,3.32,0.452
1.0,2.0,3.16,3.16,0.832
2.52,5.04,3.6,3.6,0.856
1.48,2.96,3.56,3.56,0.835
2.84,5.68,3.8,3.8,0.86
3.16,6.32,3.24,3.24,0.848
3.92,7.84,3.08,3.08,0.759
2.0,4.0,3.96,3.96,0.864
3.36,6.72,3.44,3.44,0.82
3.64,7.28,3.64,3.64,0.816
0.92,1.84,3.92,3.92,0.796
3.92,7.84,3.84,3.84,0.841
0.68,1.36,3.72,3.72,0.735
3.0,6.0,3.04,3.04,0.826
3.0,6.0,4.0,4.0,0.876
0.4,0.8,3.52,3.52,0.667
1.76,3.52,3.76,3.76,0.887
2.08,4.16,3.2,3.2,0.848
1.28,2.56,3.36,3.36,0.857
2.36,4.72,3.4,3.4,0.872
1.52,3.04,3.56,3.56,0.833
2.56,5.12,3.6,3.6,0.876
1.04,2.08,3.16,3.16,0.835
0.2,0.4,3.32,3.32,0.496
3.2,6.4,3.24,3.24,0.82
2.04,4.08,3.96,3.96,0.861
2.88,5.76,3.8,3.8,0.867
3.96,7.92,3.08,3.08,0.746
3.4,6.8,3.44,3.44,0.843
3.68,7.36,3.64,3.64,0.81
0.96,1.92,3.92,3.92,0.783
3.96,7.92,3.84,3.84,0.818
3.04,6.08,3.04,3.04,0.831
0.72,1.44,3.72,3.72,0.777
0.44,0.88,3.52,3.52,0.682
3.04,6.08,4.0,4.0,0.867
1.8,3.6,3.76,3.76,0.852
2.12,4.24,3.2,3.2,0.857
2.4,4.8,3.4,3.4,0.862
1.32,2.64,3.36,3.36,0.857
1.56,3.12,3.56,3.56,0.834
2.6,5.2,3.6,3.6,0.857
1.08,2.16,3.16,3.16,0.834
0.24,0.48,3.32,3.32,0.535
4.0,8.0,3.08,3.08,0.762
2.92,5.84,3.8,3.8,0.849
3.24,6.48,3.24,3.24,0.813
2.08,4.16,3.96,3.96,0.854
3.44,6.88,3.44,3.44,0.827
3.72,7.44,3.64,3.64,0.806
1.0,2.0,3.92,3.92,0.805
4.0,8.0,3.84,3.84,0.813
3.08,6.16,3.04,3.04,0.81
0.76,1.52,3.72,3.72,0.76
1.84,3.68,3.76,3.76,0.868
3.08,6.16,4.0,4.0,0.862
0.48,0.96,3.52,3.52,0.712
2.16,4.32,3.2,3.2,0.861
1.36,2.72,3.36,3.36,0.844
2.44,4.88,3.4,3.4,0.876
2.64,5.28,3.6,3.6,0.861
1.6,3.2,3.56,3.56,0.847
1.12,2.24,3.16,3.16,0.81
0.28,0.56,3.32,3.32,0.6
2.96,5.92,3.8,3.8,0.866
3.28,6.56,3.24,3.24,0.82
0.0,0.0,3.12,3.12,0.198
2.12,4.24,3.96,3.96,0.861
3.48,6.96,3.44,3.44,0.831
3.76,7.52,3.64,3.64,0.789
1.04,2.08,3.92,3.92,0.799
0.8,1.6,3.72,3.72,0.788
3.12,6.24,3.04,3.04,0.825
0.0,0.0,3.88,3.88,0.17
2.2,4.4,3.2,3.2,0.875
0.52,1.04,3.52,3.52,0.719
3.12,6.24,4.0,4.0,0.861
1.88,3.76,3.76,3.76,0.862
2.48,4.96,3.4,3.4,0.884
1.4,2.8,3.36,3.36,0.856
1.16,2.32,3.16,3.16,0.819
0.32,0.64,3.32,3.32,0.641
2.68,5.36,3.6,3.6,0.869
3.32,6.64,3.24,3.24,0.812
1.64,3.28,3.56,3.56,0.854
0.04,0.08,3.12,3.12,0.274
3.0,6.0,3.8,3.8,0.856
2.16,4.32,3.96,3.96,0.865
3.52,7.04,3.44,3.44,0.826
3.8,7.6,3.64,3.64,0.822
1.08,2.16,3.92,3.92,0.84
0.84,1.68,3.72,3.72,0.779
0.04,0.08,3.88,3.88,0.268
3.16,6.32,3.04,3.04,0.802
0.56,1.12,3.52,3.52,0.731
2.24,4.48,3.2,3.2,0.871
3.16,6.32,4.0,4.0,0.844
1.92,3.84,3.76,3.76,0.87
2.52,5.04,3.4,3.4,0.863
1.44,2.88,3.36,3.36,0.845
1.2,2.4,3.16,3.16,0.851
0.36,0.72,3.32,3.32,0.637
1.68,3.36,3.56,3.56,0.869
3.36,6.72,3.24,3.24,0.807
0.08,0.16,3.12,3.12,0.346
2.72,5.44,3.6,3.6,0.856
3.04,6.08,3.8,3.8,0.854
3.56,7.12,3.44,3.44,0.818
2.2,4.4,3.96,3.96,0.879
3.84,7.68,3.64,3.64,0.807
1.12,2.24,3.92,3.92,0.83
0.88,1.76,3.72,3.72,0.775
2.28,4.56,3.2,3.2,0.863
3.2,6.4,3.04,3.04,0.803
0.08,0.16,3.88,3.88,0.292
0.6,1.2,3.52,3.52,0.771
1.96,3.92,3.76,3.76,0.881
3.2,6.4,4.0,4.0,0.871
1.48,2.96,3.36,3.36,0.848
2.56,5.12,3.4,3.4,0.86
0.4,0.8,3.32,3.32,0.686
1.24,2.48,3.16,3.16,0.842
0.12,0.24,3.12,3.12,0.442
3.4,6.8,3.24,3.24,0.799
3.08,6.16,3.8,3.8,0.864
1.72,3.44,3.56,3.56,0.872
2.24,4.48,3.96,3.96,0.884
3.6,7.2,3.44,3.44,0.82
2.76,5.52,3.6,3.6,0.861
3.88,7.76,3.64,3.64,0.826
1.16,2.32,3.92,3.92,0.824
0.92,1.84,3.72,3.72,0.814
0.12,0.24,3.88,3.88,0.373
2.32,4.64,3.2,3.2,0.857
3.24,6.48,3.04,3.04,0.816
0.64,1.28,3.52,3.52,0.765
3.24,6.48,4.0,4.0,0.855
2.0,4.0,3.76,3.76,0.875
1.52,3.04,3.36,3.36,0.864
2.6,5.2,3.4,3.4,0.872
0.44,0.88,3.32,3.32,0.693
0.16,0.32,3.12,3.12,0.483
1.28,2.56,3.16,3.16,0.855
3.44,6.88,3.24,3.24,0.811
3.12,6.24,3.8,3.8,0.864
1.76,3.52,3.56,3.56,0.858
2.8,5.6,3.6,3.6,0.86
2.28,4.56,3.96,3.96,0.87
3.64,7.28,3.44,3.44,0.843
3.92,7.84,3.64,3.64,0.827
1.2,2.4,3.92,3.92,0.825
0.96,1.92,3.72,3.72,0.784
2.36,4.72,3.2,3.2,0.868
0.68,1.36,3.52,3.52,0.758
0.16,0.32,3.88,3.88,0.455
3.28,6.56,3.04,3.04,0.81
3.28,6.56,4.0,4.0,0.875
2.04,4.08,3.76,3.76,0.862
1.56,3.12,3.36,3.36,0.858
2.64,5.28,3.4,3.4,0.853
0.48,0.96,3.32,3.32,0.716
0.2,0.4,3.12,3.12,0.519
3.48,6.96,3.24,3.24,0.806
3.16,6.32,3.8,3.8,0.86
1.32,2.64,3.16,3.16,0.86
1.8,3.6,3.56,3.56,0.858
2.84,5.68,3.6,3.6,0.843
2.32,4.64,3.96,3.96,0.871
3.68,7.36,3.44,3.44,0.816
3.96,7.92,3.64,3.64,0.812
1.24,2.48,3.92,3.92,0.837
1.0,2.0,3.72,3.72,0.813
0.2,0.4,3.88,3.88,0.499
2.4,4.8,3.2,3.2,0.86
3.32,6.64,3.04,3.04,0.812
0.72,1.44,3.52,3.52,0.786
3.32,6.64,4.0,4.0,0.856
2.08,4.16,3.76,3.76,0.856
1.6,3.2,3.36,3.36,0.868
2.68,5.36,3.4,3.4,0.855
0.52,1.04,3.32,3.32,0.744
0.24,0.48,3.12,3.12,0.563
1.36,2.72,3.16,3.16,0.841
3.2,6.4,3.8,3.8,0.836
3.52,7.04,3.24,3.24,0.806
2.88,5.76,3.6,3.6,0.858
2.36,4.72,3.96,3.96,0.883
1.84,3.68,3.56,3.56,0.852
3.72,7.44,3.44,3.44,0.807
4.0,8.0,3.64,3.64,0.773
1.28,2.56,3.92,3.92,0.836
1.04,2.08,3.72,3.72,0.818
3.36,6.72,3.04,3.04,0.791
0.24,0.48,3.88,3.88,0.529
2.44,4.88,3.2,3.2,0.86
3.36,6.72,4.0,4.0,0.853
0.76,1.52,3.52,3.52,0.784
0.56,1.12,3.32,3.32,0.746
2.12,4.24,3.76,3.76,0.862
1.64,3.28,3.36,3.36,0.87
2.72,5.44,3.4,3.4,0.85
1.4,2.8,3.16,3.16,0.847
0.28,0.56,3.12,3.12,0.603
3.56,7.12,3.24,3.24,0.819
3.24,6.48,3.8,3.8,0.879
2.4,4.8,3.96,3.96,0.874
2.92,5.84,3.6,3.6,0.859
0.0,0.0,3.68,3.68,0.196
3.76,7.52,3.44,3.44,0.796
1.88,3.76,3.56,3.56,0.863
1.32,2.64,3.92,3.92,0.841
1.08,2.16,3.72,3.72,0.817
2.48,4.96,3.2,3.2,0.87
3.4,6.8,4.0,4.0,0.859
3.4,6.8,3.04,3.04,0.801
0.28,0.56,3.88,3.88,0.586
0.6,1.2,3.32,3.32,0.757
0.8,1.6,3.52,3.52,0.788
2.16,4.32,3.76,3.76,0.883
2.76,5.52,3.4,3.4,0.872
1.68,3.36,3.36,3.36,0.872
1.44,2.88,3.16,3.16,0.856
0.32,0.64,3.12,3.12,0.608
3.28,6.56,3.8,3.8,0.851
3.6,7.2,3.24,3.24,0.786
0.04,0.08,3.68,3.68,0.273
2.44,4.88,3.96,3.96,0.859
2.96,5.92,3.6,3.6,0.86
3.8,7.6,3.44,3.44,0.795
1.36,2.72,3.92,3.92,0.831
1.92,3.84,3.56,3.56,0.862
1.12,2.24,3.72,3.72,0.835
3.44,6.88,3.04,3.04,0.82
2.52,5.04,3.2,3.2,0.87
3.44,6.88,4.0,4.0,0.865
0.32,0.64,3.88,3.88,0.574
0.64,1.28,3.32,3.32,0.773
2.2,4.4,3.76,3.76,0.884
0.84,1.68,3.52,3.52,0.792
2.8,5.6,3.4,3.4,0.856
1.72,3.44,3.36,3.36,0.841
0.36,0.72,3.12,3.12,0.694
1.48,2.96,3.16,3.16,0.843
3.64,7.28,3.24,3.24,0.793
3.32,6.64,3.8,3.8,0.844
0.08,0.16,3.68,3.68,0.332
3.0,6.0,3.6,3.6,0.859
2.48,4.96,3.96,3.96,0.888
1.4,2.8,3.92,3.92,0.83
3.84,7.68,3.44,3.44,0.792
1.96,3.92,3.56,3.56,0.882
1.16,2.32,3.72,3.72,0.805
3.48,6.96,3.04,3.04,0.796
3.48,6.96,4.0,4.0,0.843
2.56,5.12,3.2,3.2,0.864
0.68,1.36,3.32,3.32,0.776
0.36,0.72,3.88,3.88,0.6
2.24,4.48,3.76,3.76,0.878
0.88,1.76,3.52,3.52,0.802
1.76,3.52,3.36,3.36,0.861
2.84,5.68,3.4,3.4,0.859
0.4,0.8,3.12,3.12,0.68
3.68,7.36,3.24,3.24,0.788
1.52,3.04,3.16,3.16,0.881
3.36,6.72,3.8,3.8,0.838
3.04,6.08,3.6,3.6,0.868
0.12,0.24,3.68,3.68,0.383
2.52,5.04,3.96,3.96,0.863
3.88,7.76,3.44,3.44,0.819
1.44,2.88,3.92,3.92,0.826
2.0,4.0,3.56,3.56,0.869
1.2,2.4,3.72,3.72,0.846
3.52,7.04,3.04,3.04,0.809
2.28,4.56,3.76,3.76,0.853
3.52,7.04,4.0,4.0,0.841
0.72,1.44,3.32,3.32,0.787
0.4,0.8,3.88,3.88,0.64
2.6,5.2,3.2,3.2,0.876
1.8,3.6,3.36,3.36,0.87
2.88,5.76,3.4,3.4,0.846
0.92,1.84,3.52,3.52,0.812
1.56,3.12,3.16,3.16,0.845
3.72,7.44,3.24,3.24,0.791
3.4,6.8,3.8,3.8,0.86
3.08,6.16,3.6,3.6,0.845
0.44,0.88,3.12,3.12,0.721
2.56,5.12,3.96,3.96,0.873
0.16,0.32,3.68,3.68,0.421
3.92,7.84,3.44,3.44,0.798
1.48,2.96,3.92,3.92,0.836
2.04,4.08,3.56,3.56,0.873
1.24,2.48,3.72,3.72,0.809
3.56,7.12,3.04,3.04,0.809
0.44,0.88,3.88,3.88,0.668
3.56,7.12,4.0,4.0,0.842
2.64,5.28,3.2,3.2,0.843
2.32,4.64,3.76,3.76,0.868
0.76,1.52,3.32,3.32,0.779
1.84,3.68,3.36,3.36,0.857
0.96,1.92,3.52,3.52,0.814
2.92,5.84,3.4,3.4,0.867
3.76,7.52,3.24,3.24,0.759
1.6,3.2,3.16,3.16,0.837
3.44,6.88,3.8,3.8,0.855
3.12,6.24,3.6,3.6,0.848
0.48,0.96,3.12,3.12,0.729
2.6,5.2,3.96,3.96,0.861
0.2,0.4,3.68,3.68,0.485
2.08,4.16,3.56,3.56,0.87
1.52,3.04,3.92,3.92,0.818
3.96,7.92,3.44,3.44,0.814
3.6,7.2,3.04,3.04,0.762
1.28,2.56,3.72,3.72,0.838
2.68,5.36,3.2,3.2,0.862
3.6,7.2,4.0,4.0,0.858
0.8,1.6,3.32,3.32,0.779
0.48,0.96,3.88,3.88,0.694
2.36,4.72,3.76,3.76,0.881
1.88,3.76,3.36,3.36,0.879
2.96,5.92,3.4,3.4,0.845
3.8,7.6,3.24,3.24,0.804
1.0,2.0,3.52,3.52,0.793
1.64,3.28,3.16,3.16,0.854
3.48,6.96,3.8,3.8,0.824
0.52,1.04,3.12,3.12,0.73
3.16,6.32,3.6,3.6,0.846
2.64,5.28,3.96,3.96,0.875
0.24,0.48,3.68,3.68,0.544
2.12,4.24,3.56,3.56,0.861
1.56,3.12,3.92,3.92,0.848
4.0,8.0,3.44,3.44,0.797
3.64,7.28,3.04,3.04,0.776
1.32,2.64,3.72,3.72,0.847
2.72,5.44,3.2,3.2,0.832
3.64,7.28,4.0,4.0,0.837
0.52,1.04,3.88,3.88,0.685
0.84,1.68,3.32,3.32,0.829
2.4,4.8,3.76,3.76,0.88
3.84,7.68,3.24,3.24,0.801
1.92,3.84,3.36,3.36,0.855
3.0,6.0,3.4,3.4,0.842
1.68,3.36,3.16,3.16,0.853
1.04,2.08,3.52,3.52,0.82
3.52,7.04,3.8,3.8,0.818
0.56,1.12,3.12,3.12,0.748
2.68,5.36,3.96,3.96,0.862
3.2,6.4,3.6,3.6,0.84
2.16,4.32,3.56,3.56,0.861
0.28,0.56,3.68,3.68,0.578
1.6,3.2,3.92,3.92,0.857
3.68,7.36,3.04,3.04,0.776
0.0,0.0,3.48,3.48,0.221
1.36,2.72,3.72,3.72,0.85
2.76,5.52,3.2,3.2,0.848
0.56,1.12,3.88,3.88,0.723
3.68,7.36,4.0,4.0,0.856
0.88,1.76,3.32,3.32,0.799
2.44,4.88,3.76,3.76,0.872
3.88,7.76,3.24,3.24,0.782
1.96,3.92,3.36,3.36,0.878
3.04,6.08,3.4,3.4,0.846
1.72,3.44,3.16,3.16,0.862
1.08,2.16,3.52,3.52,0.83
3.56,7.12,3.8,3.8,0.827
0.6,1.2,3.12,3.12,0.774
3.24,6.48,3.6,3.6,0.838
2.72,5.44,3.96,3.96,0.865
2.2,4.4,3.56,3.56,0.858
1.64,3.28,3.92,3.92,0.869
0.32,0.64,3.68,3.68,0.632
0.04,0.08,3.48,3.48,0.258
3.72,7.44,4.0,4.0,0.845
2.8,5.6,3.2,3.2,0.862
3.72,7.44,3.04,3.04,0.772
1.4,2.8,3.72,3.72,0.824
0.6,1.2,3.88,3.88,0.733
3.08,6.16,3.4,3.4,0.855
0.92,1.84,3.32,3.32,0.807
3.92,7.84,3.24,3.24,0.809
2.48,4.96,3.76,3.76,0.843
2.0,4.0,3.36,3.36,0.865
1.76,3.52,3.16,3.16,0.872
1.12,2.24,3.52,3.52,0.835
0.64,1.28,3.12,3.12,0.789
3.6,7.2,3.8,3.8,0.839
3.28,6.56,3.6,3.6,0.837
2.76,5.52,3.96,3.96,0.88
2.24,4.48,3.56,3.56,0.884
1.68,3.36,3.92,3.92,0.833
0.36,0.72,3.68,3.68,0.618
3.76,7.52,3.04,3.04,0.775
0.08,0.16,3.48,3.48,0.324
2.84,5.68,3.2,3.2,0.84
3.76,7.52,4.0,4.0,0.84
1.44,2.88,3.72,3.72,0.844
0.64,1.28,3.88,3.88,0.744
0.96,1.92,3.32,3.32,0.822
2.04,4.08,3.36,3.36,0.858
3.12,6.24,3.4,3.4,0.833
3.96,7.92,3.24,3.24,0.763
1.8,3.6,3.16,3.16,0.862
2.52,5.04,3.76,3.76,0.869
1.16,2.32,3.52,3.52,0.818
0.68,1.36,3.12,3.12,0.777
3.32,6.64,3.6,3.6,0.83
3.64,7.28,3.8,3.8,0.84
2.8,5.6,3.96,3.96,0.877
2.28,4.56,3.56,3.56,0.856
1.72,3.44,3.92,3.92,0.878
0.4,0.8,3.68,3.68,0.656
2.88,5.76,3.2,3.2,0.834
3.8,7.6,3.04,3.04,0.781
0.12,0.24,3.48,3.48,0.416
3.8,7.6,4.0,4.0,0.845
1.48,2.96,3.72,3.72,0.843
1.0,2.0,3.32,3.32,0.816
3.16,6.32,3.4,3.4,0.835
0.68,1.36,3.88,3.88,0.755
2.08,4.16,3.36,3.36,0.867
4.0,8.0,3.24,3.24,0.776
2.56,5.12,3.76,3.76,0.869
1.84,3.68,3.16,3.16,0.869
1.2,2.4,3.52,3.52,0.829
0.72,1.44,3.12,3.12,0.798
3.68,7.36,3.8,3.8,0.829
2.32,4.64,3.56,3.56,0.875
3.36,6.72,3.6,3.6,0.83
2.84,5.68,3.96,3.96,0.873
1.76,3.52,3.92,3.92,0.879
2.92,5.84,3.2,3.2,0.865
0.44,0.88,3.68,3.68,0.674
0.16,0.32,3.48,3.48,0.443
3.84,7.68,3.04,3.04,0.766
3.84,7.68,4.0,4.0,0.847
1.04,2.08,3.32,3.32,0.85
1.52,3.04,3.72,3.72,0.871
3.2,6.4,3.4,3.4,0.825
2.12,4.24,3.36,3.36,0.86
0.72,1.44,3.88,3.88,0.782
1.24,2.48,3.52,3.52,0.85
0.0,0.0,3.28,3.28,0.194
1.88,3.76,3.16,3.16,0.874
2.6,5.2,3.76,3.76,0.866
0.76,1.52,3.12,3.12,0.817
3.72,7.44,3.8,3.8,0.824
2.36,4.72,3.56,3.56,0.854
2.88,5.76,3.96,3.96,0.871
1.8,3.6,3.92,3.92,0.867
3.4,6.8,3.6,3.6,0.837
0.48,0.96,3.68,3.68,0.697
2.96,5.92,3.2,3.2,0.846
3.88,7.76,3.04,3.04,0.756
1.08,2.16,3.32,3.32,0.838
0.2,0.4,3.48,3.48,0.53
3.88,7.76,4.0,4.0,0.843
3.24,6.48,3.4,3.4,0.832
1.56,3.12,3.72,3.72,0.839
2.16,4.32,3.36,3.36,0.866
1.92,3.84,3.16,3.16,0.873
0.76,1.52,3.88,3.88,0.742
0.04,0.08,3.28,3.28,0.253
2.64,5.28,3.76,3.76,0.866
1.28,2.56,3.52,3.52,0.844
0.8,1.6,3.12,3.12,0.822
3.76,7.52,3.8,3.8,0.833
3.44,6.88,3.6,3.6,0.825
2.92,5.84,3.96,3.96,0.848
2.4,4.8,3.56,3.56,0.857
1.84,3.68,3.92,3.92,0.855
0.52,1.04,3.68,3.68,0.71
0.24,0.48,3.48,3.48,0.575
3.0,6.0,3.2,3.2,0.831
3.92,7.84,3.04,3.04,0.743
1.12,2.24,3.32,3.32,0.862
3.28,6.56,3.4,3.4,0.831
3.92,7.84,4.0,4.0,0.841
1.6,3.2,3.72,3.72,0.859
2.2,4.4,3.36,3.36,0.874
1.96,3.92,3.16,3.16,0.859
0.8,1.6,3.88,3.88,0.777
0.08,0.16,3.28,3.28,0.339
2.68,5.36,3.76,3.76,0.874
1.32,2.64,3.52,3.52,0.828
0.84,1.68,3.12,3.12,0.821
3.8,7.6,3.8,3.8,0.836
3.48,6.96,3.6,3.6,0.846
2.44,4.88,3.56,3.56,0.885
2.96,5.92,3.96,3.96,0.86
1.88,3.76,3.92,3.92,0.858
0.56,1.12,3.68,3.68,0.745
0.28,0.56,3.48,3.48,0.574
3.04,6.08,3.2,3.2,0.833
1.16,2.32,3.32,3.32,0.824
3.96,7.92,3.04,3.04,0.747
3.96,7.92,4.0,4.0,0.825
3.32,6.64,3.4,3.4,0.85
1.64,3.28,3.72,3.72,0.875
2.24,4.48,3.36,3.36,0.888
0.84,1.68,3.88,3.88,0.781
2.72,5.44,3.76,3.76,0.888
2.0,4.0,3.16,3.16,0.875
0.12,0.24,3.28,3.28,0.387
1.36,2.72,3.52,3.52,0.858
0.88,1.76,3.12,3.12,0.801
3.84,7.68,3.8,3.8,0.82
2.48,4.96,3.56,3.56,0.863
3.52,7.04,3.6,3.6,0.836
3.0,6.0,3.96,3.96,0.875
1.92,3.84,3.92,3.92,0.867
0.6,1.2,3.68,3.68,0.713
3.08,6.16,3.2,3.2,0.841
0.32,0.64,3.48,3.48,0.602
1.2,2.4,3.32,3.32,0.83
4.0,8.0,3.04,3.04,0.75
4.0,8.0,4.0,4.0,0.828
3.36,6.72,3.4,3.4,0.828
1.68,3.36,3.72,3.72,0.87
2.28,4.56,3.36,3.36,0.851
0.88,1.76,3.88,3.88,0.778
0.16,0.32,3.28,3.28,0.451
1.4,2.8,3.52,3.52,0.852
2.04,4.08,3.16,3.16,0.857
2.76,5.52,3.76,3.76,0.871
0.92,1.84,3.12,3.12,0.812
3.88,7.76,3.8,3.8,0.824
3.04,6.08,3.96,3.96,0.857
2.52,5.04,3.56,3.56,0.875
3.56,7.12,3.6,3.6,0.83
1.96,3.92,3.92,3.92,0.86
0.64,1.28,3.68,3.68,0.742
3.12,6.24,3.2,3.2,0.828
0.36,0.72,3.48,3.48,0.653
1.24,2.48,3.32,3.32,0.845
0.0,0.0,3.08,3.08,0.223
3.4,6.8,3.4,3.4,0.824
1.72,3.44,3.72,3.72,0.86
0.2,0.4,3.28,3.28,0.52
2.32,4.64,3.36,3.36,0.866
2.08,4.16,3.16,3.16,0.872
0.92,1.84,3.88,3.88,0.782
2.8,5.6,3.76,3.76,0.86
1.44,2.88,3.52,3.52,0.852
0.96,1.92,3.12,3.12,0.81
3.92,7.84,3.8,3.8,0.833
2.56,5.12,3.56,3.56,0.861
3.08,6.16,3.96,3.96,0.861
3.6,7.2,3.6,3.6,0.826
2.0,4.0,3.92,3.92,0.858
0.4,0.8,3.48,3.48,0.679
0.68,1.36,3.68,3.68,0.765
3.16,6.32,3.2,3.2,0.816
1.28,2.56,3.32,3.32,0.853
0.04,0.08,3.08,3.08,0.288
1.76,3.52,3.72,3.72,0.85
3.44,6.88,3.4,3.4,0.843
2.84,5.68,3.76,3.76,0.867
0.24,0.48,3.28,3.28,0.551
2.36,4.72,3.36,3.36,0.869
2.12,4.24,3.16,3.16,0.859
0.96,1.92,3.88,3.88,0.775
1.48,2.96,3.52,3.52,0.854
1.0,2.0,3.12,3.12,0.852
3.96,7.92,3.8,3.8,0.818
2.6,5.2,3.56,3.56,0.878
3.64,7.28,3.6,3.6,0.854
3.12,6.24,3.96,3.96,0.854
2.04,4.08,3.92,3.92,0.857
0.44,0.88,3.48,3.48,0.691
0.72,1.44,3.68,3.68,0.765
3.2,6.4,3.2,3.2,0.827
1.32,2.64,3.32,3.32,0.831
0.08,0.16,3.08,3.08,0.359
3.48,6.96,3.4,3.4,0.829
1.8,3.6,3.72,3.72,0.859
2.16,4.32,3.16,3.16,0.86
2.4,4.8,3.36,3.36,0.871
2.88,5.76,3.76,3.76,0.85
0.28,0.56,3.28,3.28,0.579
1.0,2.0,3.88,3.88,0.792
1.52,3.04,3.52,3.52,0.853
1.04,2.08,3.12,3.12,0.843
4.0,8.0,3.8,3.8,0.832
2.64,5.28,3.56,3.56,0.869
3.16,6.32,3.96,3.96,0.852
2.08,4.16,3.92,3.92,0.879
3.68,7.36,3.6,3.6,0.811
0.48,0.96,3.48,3.48,0.713
0.76,1.52,3.68,3.68,0.77
3.24,6.48,3.2,3.2,0.834
1.36,2.72,3.32,3.32,0.858
0.12,0.24,3.08,3.08,0.421
3.52,7.04,3.4,3.4,0.825
1.84,3.68,3.72,3.72,0.86
2.2,4.4,3.16,3.16,0.872
0.32,0.64,3.28,3.28,0.623
2.92,5.84,3.76,3.76,0.879
2.44,4.88,3.36,3.36,0.835
1.04,2.08,3.88,3.88,0.831
1.56,3.12,3.52,3.52,0.869
1.08,2.16,3.12,3.12,0.844
0.0,0.0,3.84,3.84,0.197
3.2,6.4,3.96,3.96,0.866
2.12,4.24,3.92,3.92,0.875
2.68,5.36,3.56,3.56,0.864
3.72,7.44,3.6,3.6,0.832
0.52,1.04,3.48,3.48,0.726
0.8,1.6,3.68,3.68,0.785
3.28,6.56,3.2,3.2,0.804
1.4,2.8,3.32,3.32,0.841
3.56,7.12,3.4,3.4,0.815
0.16,0.32,3.08,3.08,0.497
2.48,4.96,3.36,3.36,0.853
1.88,3.76,3.72,3.72,0.842
0.36,0.72,3.28,3.28,0.637
2.24,4.48,3.16,3.16,0.869
2.96,5.92,3.76,3.76,0.878
1.08,2.16,3.88,3.88,0.794
1.12,2.24,3.12,3.12,0.856
0.04,0.08,3.84,3.84,0.265
1.6,3.2,3.52,3.52,0.85
2.72,5.44,3.56,3.56,0.865
2.16,4.32,3.92,3.92,0.858
3.24,6.48,3.96,3.96,0.856
3.76,7.52,3.6,3.6,0.811
0.84,1.68,3.68,3.68,0.797
0.56,1.12,3.48,3.48,0.725
3.32,6.64,3.2,3.2,0.828
0.2,0.4,3.08,3.08,0.528
1.44,2.88,3.32,3.32,0.839
3.6,7.2,3.4,3.4,0.79
2.28,4.56,3.16,3.16,0.854
2.52,5.04,3.36,3.36,0.885
0.4,0.8,3.28,3.28,0.656
3.0,6.0,3.76,3.76,0.862
1.92,3.84,3.72,3.72,0.863
1.12,2.24,3.88,3.88,0.798
1.16,2.32,3.12,3.12,0.853
1.64,3.28,3.52,3.52,0.84
0.08,0.16,3.84,3.84,0.308
2.76,5.52,3.56,3.56,0.856
2.2,4.4,3.92,3.92,0.869
3.28,6.56,3.96,3.96,0.849
3.8,7.6,3.6,3.6,0.804
0.24,0.48,3.08,3.08,0.58
0.88,1.76,3.68,3.68,0.799
0.6,1.2,3.48,3.48,0.744
3.36,6.72,3.2,3.2,0.828
1.48,2.96,3.32,3.32,0.851
3.64,7.28,3.4,3.4,0.822
2.32,4.64,3.16,3.16,0.874
0.44,0.88,3.28,3.28,0.714
3.04,6.08,3.76,3.76,0.857
2.56,5.12,3.36,3.36,0.866
1.96,3.92,3.72,3.72,0.877
1.16,2.32,3.88,3.88,0.833
1.2,2.4,3.12,3.12,0.855
1.68,3.36,3.52,3.52,0.854
0.12,0.24,3.84,3.84,0.387
2.24,4.48,3.92,3.92,0.864
2.8,5.6,3.56,3.56,0.843
3.32,6.64,3.96,3.96,0.854
3.84,7.68,3.6,3.6,0.832
0.28,0.56,3.08,3.08,0.604
0.92,1.84,3.68,3.68,0.814
0.64,1.28,3.48,3.48,0.754
3.4,6.8,3.2,3.2,0.817
1.52,3.04,3.32,3.32,0.876
3.68,7.36,3.4,3.4,0.81
2.36,4.72,3.16,3.16,0.865
3.08,6.16,3.76,3.76,0.856
0.48,0.96,3.28,3.28,0.716
2.0,4.0,3.72,3.72,0.877
2.6,5.2,3.36,3.36,0.858
1.2,2.4,3.88,3.88,0.832
1.72,3.44,3.52,3.52,0.847
1.24,2.48,3.12,3.12,0.862
0.16,0.32,3.84,3.84,0.448
3.36,6.72,3.96,3.96,0.839
2.28,4.56,3.92,3.92,0.879
2.84,5.68,3.56,3.56,0.852
3.88,7.76,3.6,3.6,0.798
