,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
8890,6.3,11.3,-3.3,1.7000000000000002,0.111
8891,6.3,11.3,-3.2,1.7999999999999998,0.116
8892,6.3,11.3,-3.1,1.9,0.097
8893,6.3,11.3,-3.0,2.0,0.11
8894,6.3,11.3,-2.9,2.1,0.122
8895,6.3,11.3,-2.8,2.2,0.129
8896,6.3,11.3,-2.7,2.3,0.15
8897,6.3,11.3,-2.6,2.4,0.168
8898,6.3,11.3,-2.5,2.5,0.159
8899,6.3,11.3,-2.4,2.6,0.163
8900,6.3,11.3,-2.3,2.7,0.172
8901,6.3,11.3,-2.2,2.8,0.192
8902,6.3,11.3,-2.1,2.9,0.213
8903,6.3,11.3,-2.0,3.0,0.221
8904,6.3,11.3,-1.9,3.1,0.243
8905,6.3,11.3,-1.8,3.2,0.256
8906,6.3,11.3,-1.7,3.3,0.251
8907,6.3,11.3,-1.6,3.4,0.326
8908,6.3,11.3,-1.5,3.5,0.32
8909,6.3,11.3,-1.4,3.6,0.357
8910,6.3,11.3,-1.3,3.7,0.388
8911,6.3,11.3,-1.2,3.8,0.403
8912,6.3,11.3,-1.1,3.9,0.436
8913,6.3,11.3,-1.0,4.0,0.46
8914,6.3,11.3,-0.9,4.1,0.475
8915,6.3,11.3,-0.8,4.2,0.495
8916,6.3,11.3,-0.7,4.3,0.515
8917,6.3,11.3,-0.6,4.4,0.572
8918,6.3,11.3,-0.5,4.5,0.577
8919,6.3,11.3,-0.4,4.6,0.58
8920,6.3,11.3,-0.3,4.7,0.605
8921,6.3,11.3,-0.2,4.8,0.64
8922,6.3,11.3,-0.1,4.9,0.626
8923,6.3,11.3,0.0,5.0,0.642
8924,6.3,11.3,0.1,5.1,0.661
8925,6.3,11.3,0.2,5.2,0.653
8926,6.3,11.3,0.3,5.3,0.635
8927,6.3,11.3,0.4,5.4,0.663
8928,6.3,11.3,0.5,5.5,0.673
8929,6.3,11.3,0.6,5.6,0.66
8930,6.3,11.3,0.7,5.7,0.646
8931,6.3,11.3,0.8,5.8,0.648
8932,6.3,11.3,0.9,5.9,0.674
8933,6.3,11.3,1.0,6.0,0.662
8934,6.3,11.3,1.1,6.1,0.649
8935,6.3,11.3,1.2,6.2,0.642
8936,6.3,11.3,1.3,6.3,0.62
8937,6.3,11.3,1.4,6.4,0.625
8938,6.3,11.3,1.5,6.5,0.608
8939,6.3,11.3,1.6,6.6,0.598
8940,6.3,11.3,1.7,6.7,0.555
8941,6.3,11.3,1.8,6.8,0.584
8942,6.3,11.3,1.9,6.9,0.56
8943,6.3,11.3,2.0,7.0,0.556
8944,6.3,11.3,2.1,7.1,0.495
8945,6.3,11.3,2.2,7.2,0.485
8946,6.3,11.3,2.3,7.3,0.479
8947,6.3,11.3,2.4,7.4,0.486
8948,6.3,11.3,2.5,7.5,0.463
8949,6.3,11.3,2.6,7.6,0.46
8950,6.3,11.3,2.7,7.7,0.448
8951,6.3,11.3,2.8,7.8,0.427
8952,6.3,11.3,2.9,7.9,0.451
8953,6.3,11.3,3.0,8.0,0.439
8954,6.3,11.3,3.1,8.1,0.425
8955,6.3,11.3,3.2,8.2,0.455
8956,6.3,11.3,3.3,8.3,0.482
8957,6.3,11.3,3.4,8.4,0.47
8958,6.3,11.3,3.5,8.5,0.457
8959,6.3,11.3,3.6,8.6,0.5
8960,6.3,11.3,3.7,8.7,0.482
8961,6.3,11.3,3.8,8.8,0.53
8962,6.3,11.3,3.9,8.9,0.532
8963,6.3,11.3,4.0,9.0,0.52
8964,6.3,11.3,4.1,9.1,0.558
8965,6.3,11.3,4.2,9.2,0.555
8966,6.3,11.3,4.3,9.3,0.588
8967,6.3,11.3,4.4,9.4,0.608
8968,6.3,11.3,4.5,9.5,0.614
8969,6.3,11.3,4.6,9.6,0.626
8970,6.3,11.3,4.7,9.7,0.667
8971,6.3,11.3,4.8,9.8,0.643
8972,6.3,11.3,4.9,9.9,0.646
8973,6.3,11.3,5.0,10.0,0.642
8974,6.3,11.3,5.1,10.1,0.665
8975,6.3,11.3,5.2,10.2,0.625
8976,6.3,11.3,5.3,10.3,0.677
8977,6.3,11.3,5.4,10.4,0.635
8978,6.3,11.3,5.5,10.5,0.686
8979,6.3,11.3,5.6,10.6,0.696
8980,6.3,11.3,5.7,10.7,0.672
8981,6.3,11.3,5.8,10.8,0.665
8982,6.3,11.3,5.9,10.9,0.673
8983,6.3,11.3,6.0,11.0,0.649
8984,6.3,11.3,6.1,11.1,0.648
8985,6.3,11.3,6.2,11.2,0.651
8986,6.3,11.3,6.3,11.3,0.605
8987,6.3,11.3,6.4,11.4,0.626
8988,6.3,11.3,6.5,11.5,0.615
8989,6.3,11.3,6.6,11.6,0.582
8990,6.3,11.3,6.7,11.7,0.565
8991,6.3,11.3,6.8,11.8,0.562
8992,6.3,11.3,6.9,11.9,0.524
8993,6.3,11.3,7.0,12.0,0.524
8994,6.3,11.3,7.1,12.1,0.507
8995,6.3,11.3,7.2,12.2,0.49
8996,6.3,11.3,7.3,12.3,0.472
8997,6.3,11.3,7.4,12.4,0.431
8998,6.3,11.3,7.5,12.5,0.449
8999,6.3,11.3,7.6,12.6,0.411
9000,6.3,11.3,7.7,12.7,0.397
9001,6.3,11.3,7.8,12.8,0.362
9002,6.3,11.3,7.9,12.9,0.373
9003,6.3,11.3,8.0,13.0,0.336
9004,6.3,11.3,8.1,13.1,0.327
9005,6.3,11.3,8.2,13.2,0.306
9006,6.3,11.3,8.3,13.3,0.319
9007,6.3,11.3,8.4,13.4,0.309
9008,6.3,11.3,8.5,13.5,0.307
9009,6.3,11.3,8.6,13.6,0.273
9010,6.3,11.3,8.7,13.7,0.296
9011,6.3,11.3,8.8,13.8,0.258
9012,6.3,11.3,8.9,13.9,0.273
9013,6.3,11.3,9.0,14.0,0.273
9014,6.3,11.3,9.1,14.1,0.268
9015,6.3,11.3,9.2,14.2,0.238
9016,6.3,11.3,9.3,14.3,0.262
9017,6.3,11.3,9.4,14.4,0.242
9018,6.3,11.3,9.5,14.5,0.234
9019,6.3,11.3,9.6,14.6,0.262
9020,6.3,11.3,9.7,14.7,0.21
9021,6.3,11.3,9.8,14.8,0.243
9022,6.3,11.3,9.9,14.9,0.204
9023,6.3,11.3,10.0,15.0,0.228
9024,6.4,11.4,-4.0,1.0,0.104
9025,6.4,11.4,-3.9,1.1,0.119
9026,6.4,11.4,-3.8,1.2000000000000002,0.1
9027,6.4,11.4,-3.7,1.2999999999999998,0.112
9028,6.4,11.4,-3.6,1.4,0.106
9029,6.4,11.4,-3.5,1.5,0.106
9030,6.4,11.4,-3.4,1.6,0.116
9031,6.4,11.4,-3.3,1.7000000000000002,0.108
9032,6.4,11.4,-3.2,1.7999999999999998,0.112
9033,6.4,11.4,-3.1,1.9,0.12
9034,6.4,11.4,-3.0,2.0,0.121
9035,6.4,11.4,-2.9,2.1,0.107
9036,6.4,11.4,-2.8,2.2,0.14
9037,6.4,11.4,-2.7,2.3,0.145
9038,6.4,11.4,-2.6,2.4,0.137
9039,6.4,11.4,-2.5,2.5,0.159
9040,6.4,11.4,-2.4,2.6,0.143
9041,6.4,11.4,-2.3,2.7,0.162
9042,6.4,11.4,-2.2,2.8,0.169
9043,6.4,11.4,-2.1,2.9,0.182
9044,6.4,11.4,-2.0,3.0,0.228
9045,6.4,11.4,-1.9,3.1,0.234
9046,6.4,11.4,-1.8,3.2,0.216
9047,6.4,11.4,-1.7,3.3,0.268
9048,6.4,11.4,-1.6,3.4,0.276
9049,6.4,11.4,-1.5,3.5,0.297
9050,6.4,11.4,-1.4,3.6,0.324
9051,6.4,11.4,-1.3,3.7,0.348
9052,6.4,11.4,-1.2,3.8,0.389
